,blue1,blue99,green1,green99,red1,red99,nir1,nir99,date
158,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190601
159,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211006
160,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220415
161,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230428
162,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210221
163,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230702
164,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230916
165,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200201
166,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180910
167,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220318
168,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190726
169,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180514
170,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180624
171,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180906
172,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211220
173,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190603
174,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230509
175,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180911
176,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210412
177,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220907
178,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200819
179,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210611
180,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220105
181,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200117
182,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211002
183,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220526
184,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221010
185,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211130
186,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190721
187,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230206
188,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210512
189,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200415
190,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230730
191,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211007
192,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230926
193,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181212
194,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210408
195,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190403
196,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210520
197,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240413
198,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180625
199,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210419
200,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171028
201,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200810
202,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240413
203,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240407
204,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210104
205,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191011
206,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180130
207,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180304
208,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230212
209,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220924
210,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171124
211,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200820
212,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200429
213,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20231120
214,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180111
215,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201011
216,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210409
217,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200407
218,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230730
219,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180627
220,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210609
221,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210425
222,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190208
223,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170630
224,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220131
225,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200927
226,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230612
227,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230521
228,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200314
229,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221217
230,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220325
231,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190331
232,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210326
233,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190804
234,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190125
235,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20231217
236,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210404
237,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190410
238,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230515
239,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220906
240,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220127
241,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201009
242,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201208
243,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230505
244,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220907
245,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180622
246,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210511
247,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180909
248,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211021
249,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211023
250,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180825
251,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201011
252,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171020
253,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201119
254,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240216
255,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230625
256,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181103
257,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210114
258,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171009
259,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210914
260,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210921
261,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220531
262,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230422
263,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210113
264,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190702
265,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210412
266,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191213
267,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210522
268,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20231108
269,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190317
270,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221027
271,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220205
272,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180118
273,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20231028
274,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210623
275,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200416
276,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200314
277,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230112
278,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191123
279,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211021
280,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200907
281,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220307
282,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230401
283,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181008
284,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210511
285,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180909
286,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180604
287,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180424
288,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170825
289,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180717
290,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210503
291,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220105
292,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190702
293,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220620
294,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190518
295,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210609
296,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230817
297,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191023
298,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200305
299,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211027
300,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191101
301,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230428
302,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190306
303,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210806
304,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230224
305,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210824
306,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230411
307,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200413
308,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200328
309,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200903
310,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200608
311,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190415
312,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210921
313,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180721
314,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240110
315,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230923
316,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240212
317,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180528
318,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221017
319,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190328
320,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190208
321,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190920
322,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200804
323,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210310
324,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191015
325,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211213
326,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200402
327,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190411
328,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200522
329,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220116
