acquired,satellite_azimuth,satellite_id,sun_azimuth,sun_elevation,view_angle
2022-04-18T17:59:10.932807Z,277.1,2426,132.9,61.5,5
2018-03-01T17:29:02.043989Z,170.8,101d,137,40.3,1
2022-10-11T17:52:18.552118Z,278.3,240a,151.5,46.7,2.8
2022-08-30T17:50:53.320948Z,100.9,241c,132.6,58.8,4
2021-12-11T17:14:36.267935Z,277.7,241e,148,27.8,5
2018-06-09T17:31:00.299809Z,158.4,0e3a,103.1,64.1,0.1
2021-12-23T17:16:27.598152Z,277.1,2421,147,26.7,5
2017-12-09T18:11:06.528983Z,258.6,104c,162.2,33,3
2022-08-10T17:43:04.374395Z,277.2,2438,118.2,60.6,4
2020-11-22T17:43:24.476742Z,181.6,100a,155.9,34,0.1
2022-08-27T17:39:53.99657Z,271.9,248b,126.9,57.5,1
2020-03-05T17:50:17.630421Z,275.2,1026,141.8,44.9,3.1
2022-11-09T17:01:30.92901Z,102.6,2451,144.4,33,1.9000000000000001
2019-06-15T17:40:44.682201Z,100.9,1038,104.7,66,4
2018-02-27T17:58:09.900568Z,177.4,0f2d,145.9,43.8,0.2
2021-11-06T17:13:57.982095Z,102.8,2212,146.7,35.1,2
2021-08-04T17:16:06.427206Z,173.7,242d,108.5,56.6,0.2
2022-08-26T17:08:56.780944Z,107.4,242d,117.2,52,0.9
2021-11-05T17:26:13.790956Z,84.9,1067,150.2,36.7,3
2019-09-20T16:32:00.362848Z,83.8,100d,120.7,40.8,5
2021-01-07T17:52:40.981431Z,100.9,105c,154.4,31.5,5
2021-04-17T17:17:09.738993Z,270.1,245f,119.1,54.2,1
2019-01-17T17:38:41.649718Z,121.2,1039,148.7,30.7,0.4
2018-06-17T17:41:46.962737Z,183.6,1049,104.7,66.2,0.1
2020-12-16T17:47:45.473016Z,256.1,106a,155.6,30.5,2
2021-04-26T17:45:15.286018Z,269.4,0f22,124.3,61.7,1
2020-08-17T17:20:50.116744Z,270.3,2277,115.9,55.5,1
2020-05-02T15:56:11.563718Z,86.7,100d,97.3,41.5,2
2022-04-01T17:42:15.425228Z,275.6,248f,132.5,53.4,2
2020-08-21T17:45:28.093137Z,275.2,103c,125.4,59.2,3
2019-10-29T17:59:37.983951Z,106.6,1057,158.4,41.9,1.1
2024-02-16T17:17:04.989869Z,101.5,24ba,137.6,34.8,3
2020-02-01T18:07:01.322391Z,259.7,106b,152.7,36.5,5
2021-05-29T14:52:55.618458Z,260.5,104b,81.9,30.3,4
2019-04-20T17:41:07.164909Z,104.2,0f17,126,59.3,2
2023-05-05T17:12:41.334427Z,273.3,24b9,111,57.2,1.7
2023-04-05T17:05:14.459855Z,100.5,2429,121.4,48.7,5
2017-08-18T17:22:51.387688Z,160.7,0e0e,117.1,56.1,0.7000000000000001
2018-06-24T17:32:30.844094Z,177,1003,102,63.6,0.1
2019-05-11T17:43:02.60369Z,276,0f12,117,64,4
2020-12-27T18:20:55.219141Z,274.9,1066,162.7,32.8,3.1
2022-02-04T17:39:32.961085Z,100.7,2482,146,34.7,4
2018-09-29T17:26:53.104046Z,188.3,100d,139,47.4,0
2021-11-19T17:38:46.571535Z,102.2,100a,154.7,34.4,2
2021-05-02T17:14:27.740256Z,100.1,241d,113.1,57.7,5
2019-12-10T16:22:34.648484Z,257.4,0f33,137.2,21.2,2
2022-02-21T17:13:12.983946Z,277.7,2439,134.9,35.5,5
2020-06-28T17:46:24.028196Z,105.5,0f25,105.5,66.3,1
2021-04-14T17:39:58.144967Z,251.2,106a,127.7,57.4,1.1
2018-05-13T17:30:52.877558Z,152.6,103e,112.3,62.3,0.2
2018-08-03T17:33:34.111146Z,210.1,1040,112.5,60.3,0
2023-02-27T17:42:57.937665Z,272,24a4,141.1,41.5,1.5
2021-10-23T17:16:09.160211Z,275.9,245d,143.7,38.8,3
2023-03-04T17:48:39.857774Z,263.4,241c,142,44.3,0.5
2021-12-20T17:14:32.258518Z,275,2439,147.3,26.9,2
2020-02-01T17:46:41.239475Z,276,1034,147.5,34.1,2.9
2019-08-27T17:41:38.613302Z,179.5,1005,127.4,57.9,0
2020-08-04T17:44:05.119283Z,274.2,1003,116,62.1,2
2019-06-16T16:48:39.929765Z,86.3,0f24,94.3,55.1,0.30000000000000004
2022-12-02T17:06:51.109036Z,277.4,2464,146.5,28.3,5.1
2021-09-14T18:01:16.832399Z,100.1,2414,144.8,56.5,5
2017-10-22T18:18:30.062879Z,260.2,0f53,162.7,45.2,4.6
2021-11-20T17:13:23.50514Z,276.7,2449,147.8,31.2,4
2019-04-24T16:55:33.54442Z,83.7,0f46,111.7,52,4
2022-08-31T17:06:52.546184Z,102.3,2439,119.5,51.1,2
2019-12-13T16:21:18.001971Z,252.8,104e,137,20.8,1
2017-08-29T18:24:42.810261Z,182.7,0f4b,146.5,63.5,0.2
2021-11-05T17:39:35.37435Z,106.3,1012,153.6,38,1
2019-06-17T17:40:30.282568Z,100.2,0f12,104.5,66.1,5.1
2021-05-23T14:53:37.146031Z,259.7,0f49,83.2,30.3,3.9
2020-05-16T15:55:24.43984Z,253.8,1048,92.7,42.9,1
2020-08-17T17:20:52.328293Z,270.5,2277,115.7,55.6,1
2022-02-07T17:09:54.697433Z,196.4,2448,137.9,31.4,0.2
2020-02-10T17:46:18.212619Z,277.2,101b,145.6,36.4,5
2018-01-11T17:26:29.068536Z,172.5,1003,146.9,28.5,1
2022-08-13T17:38:52.311039Z,103.1,2470,119.4,60.1,2.1
2022-02-08T17:07:01.967131Z,99.8,2442,137.4,31.6,5
2022-07-16T17:41:59.529119Z,276.3,24a5,107.4,63.7,3
2019-03-18T17:03:39.934019Z,259.8,1049,125.8,42,4
2018-05-20T17:31:10.761244Z,217.1,1035,109.4,63.1,0.1
2022-05-30T17:42:24.493982Z,276.8,2475,108.9,65.8,4
2019-05-21T17:41:47.327723Z,183.2,100e,112.2,65.1,0.1
2023-05-21T17:10:33.070584Z,100.5,24b4,104.6,59.4,4.8
2019-10-23T16:29:43.9799Z,259.4,0f2a,132.3,32.5,4
2021-12-19T17:14:49.72527Z,277.6,241e,147.4,26.9,5
2021-03-11T18:06:25.575178Z,270.4,2424,146.3,49.3,1
2020-10-19T17:50:10.161862Z,257,1069,153.3,43.9,2.1
2022-04-28T17:39:01.179645Z,99.7,248c,122,61.5,5
2021-09-08T17:13:13.306489Z,100.6,2421,125.9,50.6,5
2022-04-05T17:21:50.723314Z,259.4,1065,124.8,51.1,5
2020-05-13T17:45:34.981833Z,276.9,101f,116.4,64.9,4
2020-02-10T16:12:04.048976Z,259.7,1049,125,22.5,4
2021-05-11T17:14:37.599185Z,100.8,241d,109.3,59.2,4
2021-06-01T17:13:30.597126Z,101.6,2445,101.4,60.7,3
2018-05-12T17:30:28.190444Z,169.7,0f18,112.8,62,0.1
2023-03-03T17:43:00.487732Z,102.5,2482,140.7,43,2.3
2018-09-28T17:35:58.638964Z,127.5,0f51,141.5,48.8,0.2
2020-06-22T15:50:14.642703Z,259.3,0f4d,86,42.1,3.1
2018-06-22T17:29:43.264735Z,181.5,0e0e,101.1,63.3,0.1
2021-11-16T17:12:52.775259Z,274.9,2459,147.4,32.2,2
2017-10-29T18:17:29.518286Z,260.5,1051,163.4,42.9,4.4
2019-06-08T17:41:11.455217Z,107.5,103c,106.2,66,1
2023-01-22T17:06:14.794363Z,274.5,2453,140.4,27.3,1.5
2019-06-03T17:40:54.122302Z,102.5,1034,107.5,66,2
2020-05-26T17:59:30.996354Z,256.9,106b,115.9,69,2.1
2022-08-29T17:39:59.917932Z,100.2,2474,128.4,57.2,5
2021-03-22T18:06:14.487608Z,100.6,2406,144,53.6,4
2020-08-04T17:55:16.555084Z,256.9,106c,120,63.9,2.1
2020-08-19T17:55:05.567906Z,258.7,106b,127.6,61.2,3
2019-12-02T17:47:02.644804Z,277.6,1018,156.1,32.2,5
2018-11-17T17:19:55.906055Z,182.3,0f2d,149.5,33,0.2
2018-06-04T17:31:00.6833Z,171.7,101e,104.4,64,0.1
2022-03-25T17:38:25.913477Z,273.9,1008,133.6,50.5,2
2020-06-12T17:58:27.631061Z,251.2,1069,110,69.3,1.1
2021-04-04T17:18:26.816489Z,277.3,2463,123.9,50.4,5
2023-11-06T17:16:05.097283Z,105,2427,147.3,35.5,1.4
2018-10-10T17:25:52.294084Z,202.7,100d,142.8,44,0.2
2022-03-25T17:43:21.946019Z,277.9,249d,134.7,50.9,5
2021-01-05T18:09:56.011517Z,275.5,240c,158.4,32.3,2
2018-05-28T17:31:37.085136Z,166.1,0f51,106.8,63.8,0.1
2022-04-05T17:06:09.124862Z,271.9,0e26,121,48.7,1
2019-06-16T16:48:41.851805Z,92.1,0f24,94.5,55,0.2
2023-08-08T17:11:36.219906Z,100.4,24b4,109.2,55.6,5
2023-04-28T17:45:36.15632Z,271.8,248c,123.7,62,1.1
2018-02-23T17:59:15.261762Z,149.3,0f46,146.9,42.5,0.2
2022-01-29T17:10:54.773002Z,175.2,2453,139.9,29.6,0.2
2022-06-01T17:05:08.042471Z,100.3,2459,100.1,58.9,5
2020-11-11T17:43:24.722587Z,124.7,1029,155.1,36.6,0.1
2021-01-14T17:25:09.169861Z,276.4,2276,146,28.9,3
2018-12-18T17:38:07.934268Z,169.8,101f,153.1,29.5,0
2021-09-10T17:41:19.888535Z,106.6,1009,134.9,54.3,1
2021-03-11T17:27:25.213352Z,277.5,227e,133.8,43.5,5
2023-07-01T17:14:11.934428Z,275.8,24b5,98.3,59.2,2.9
2020-11-30T18:11:03.970578Z,270,2402,162.8,34.3,1.1
2021-04-25T17:39:03.360455Z,100.1,103c,123.5,60.9,5
2019-06-02T17:41:58.366111Z,277.2,1024,107.6,65.8,4.9
2023-07-26T17:10:51.27844Z,100.5,24c4,103.8,57.1,5
2019-01-26T17:39:21.839235Z,275.9,1034,147.1,32.3,3
2022-05-08T17:10:11.096472Z,277.3,2420,108.9,56.9,5
2021-08-06T17:14:16.584855Z,106,2434,109.3,56.2,1.1
2020-11-30T17:44:22.69413Z,187,1002,156,32.5,0
2023-12-07T17:12:00.357298Z,102.5,2447,148.2,28.4,3.1
2022-06-12T17:38:40.942142Z,100.3,249b,104.8,65.9,5
2021-10-29T17:13:49.936644Z,100.6,2212,145.3,37.2,4
2020-06-08T15:51:27.528036Z,86.6,1052,87.4,43,2
2018-02-23T17:59:18.174192Z,143.8,0f46,146.9,42.4,0.2
2018-06-02T17:45:07.420781Z,185.2,0f44,108.5,66.8,0.1
2021-05-30T18:07:40.435818Z,276,2412,117.5,70.7,2.9
2023-04-26T17:10:33.426482Z,100.6,24c5,114.5,55.5,5
2022-06-08T17:38:34.040487Z,100.4,24a3,106,66,5
2018-11-17T17:19:58.844165Z,180.9,0f2d,149.5,32.8,0.1
2020-02-05T16:13:13.204663Z,260.4,1048,126.4,21.5,5
2017-06-30T17:19:17.645186Z,274.9,101b,99.5,60.3,2.3
2022-01-20T17:14:26.543409Z,277.6,245c,142.1,28.1,5.1
2021-05-27T18:08:15.95643Z,277.2,2426,118.5,70.6,5
2019-10-29T18:11:45.973418Z,259.7,106c,161.3,42.7,5
2018-05-14T17:31:12.266735Z,150.3,102e,112.1,62.4,0.1
2022-08-30T17:09:15.292804Z,277.8,241e,119.2,51.1,5
2022-07-12T17:40:23.52952Z,107.2,2473,106.1,64.2,1.1
2022-11-28T17:40:12.41922Z,260.9,2490,155.1,32.6,0.5
2021-05-14T17:37:52.430825Z,90.9,106a,114.5,63.8,1.1
2022-11-09T17:06:55.360083Z,104.6,245c,145.4,33.3,1.5
2017-12-22T17:25:18.19778Z,217.7,1040,149.8,28.2,0.1
2021-06-16T17:16:06.121155Z,102.1,2421,99.3,60.8,2.9
2023-03-27T16:55:48.037824Z,277.2,2445,121.1,43.4,5
2019-02-26T17:05:09.395055Z,171.6,0f1a,131.9,35.9,0
2020-12-30T17:22:39.077156Z,99.8,2262,148.3,27.9,5
2020-02-24T16:10:15.55201Z,260.2,0f21,120.8,25.5,5
2022-08-26T17:39:08.802735Z,103.4,247d,126.5,57.8,2
2018-05-04T17:49:11.094333Z,158.7,103f,122.5,64.1,0
2020-11-22T18:10:12.416018Z,268.1,2307,162.9,35.8,1
2018-05-04T17:29:18.805216Z,185,102c,116,60.6,0.1
2023-10-27T17:12:21.298985Z,269.9,2420,144,37.4,1
2021-05-29T17:16:57.750466Z,270.1,242a,102.7,60.7,1
2022-08-08T17:42:43.659352Z,277.3,2473,117.2,60.9,5
2020-09-03T15:36:13.631944Z,85.3,1053,102.7,32.4,2.9
2023-10-01T17:13:58.614625Z,266.4,24c0,136,45.1,0.8
2021-06-17T17:15:01.990635Z,106.7,2458,98.8,60.7,1
2019-06-17T17:30:26.237712Z,100.8,0e26,101.8,64,4
2022-05-30T17:43:03.877035Z,278,2486,108.6,65.8,5
2019-04-13T16:58:15.303663Z,90.8,1054,116.4,49.5,1
2018-01-11T17:25:35.226158Z,239.3,101f,146.8,28.7,0.8
2022-03-01T17:40:49.727066Z,103,24a4,140.7,42.2,2
2022-11-13T17:00:46.488189Z,100.9,2460,144.9,32,4
2023-04-24T17:05:52.059878Z,100,241e,114.1,54.1,4.9
2021-09-14T17:39:48.920006Z,180.5,101f,136.6,53.3,0.2
2020-12-15T17:43:50.76535Z,100.2,0f4e,155.5,30.5,5.3
2021-12-06T17:40:55.989177Z,276.3,1001,154.5,31.1,4
2020-03-24T17:43:56.976102Z,103.2,1034,135.9,51.3,2
2023-12-25T17:59:02.653068Z,273.9,2473,157.5,31.2,1.9000000000000001
2024-02-12T17:16:49.100415Z,264.2,242b,138.3,33.4,0.6000000000000001
2021-03-02T17:42:41.734003Z,102.6,1011,140.8,43,2
2023-05-15T17:45:20.386698Z,274.5,2480,116,65.1,2.2
2020-04-25T15:57:41.507996Z,85.2,0f3c,100,40.7,3
2022-03-07T18:01:14.510362Z,274.6,2402,144.9,46.9,2
2021-08-05T17:41:15.666065Z,107.7,1001,115.8,61.4,1
2023-12-08T17:17:35.837969Z,276.6,24c3,148.8,28.4,3.3
2023-03-04T17:48:37.636544Z,263,241c,142.1,44.2,0.5
2021-09-04T18:02:16.729736Z,100.5,2405,140.1,59.4,4
2020-11-05T17:51:03.975789Z,260,1063,156.1,38.6,5.1
2018-06-28T17:33:00.235709Z,176.8,100c,102.1,63.4,0
2020-05-12T17:42:58.259042Z,100.5,1008,116.8,65,5
2021-02-25T18:23:00.725374Z,103.6,1058,154.1,45.8,2
2020-05-02T17:33:20.293303Z,277.5,0e20,117.3,60.5,5
2018-03-03T17:57:44.420431Z,177.5,0f32,145.1,45,0.2
2018-10-06T17:35:44.229229Z,177.3,103d,144.5,46.4,0.1
2019-05-08T17:39:19.986999Z,108.2,101f,117.4,63.3,1
2018-06-26T17:31:59.538088Z,181.5,0e3a,101.6,63.5,0.1
2020-05-03T17:45:42.427136Z,276.3,1004,121.1,63.2,3
2023-06-15T17:05:42.660503Z,264.9,2455,97.3,58.4,0.7000000000000001
2022-01-03T17:25:43.790592Z,172.3,2251,148.2,28.1,0.2
2020-12-20T17:24:33.865953Z,271.2,2276,149.7,28.2,1
2017-12-29T17:24:20.293068Z,107.2,1001,148.9,27.9,2.3
2017-07-28T17:18:46.331749Z,116.8,103d,106.4,58,1
2022-04-28T17:09:34.227276Z,106.1,245c,113.2,55.6,0.9
2022-05-04T17:08:31.425877Z,274.7,2455,110,56.2,2
2018-07-06T17:33:14.592733Z,223.4,0f22,103.1,63.1,0.2
2022-10-31T17:40:25.436244Z,101.1,24a3,153,39.5,3.7
2021-04-08T15:01:48.907316Z,260.5,1054,96.6,24.5,5
2022-01-07T17:10:52.838717Z,99.8,2440,144.7,26.7,5.2
2018-03-17T17:27:59.745305Z,144.2,1009,133,46,0.9
2019-11-01T16:29:56.220907Z,260.4,0f3c,134.6,30.1,5
2021-08-05T17:17:00.863568Z,277.4,2423,108.6,56.1,5
2018-09-06T17:33:57.863925Z,125.8,1013,130.3,54.4,0.30000000000000004
2021-05-30T18:07:53.683617Z,275.2,2274,116.9,70.8,2
2018-04-08T17:51:44.255774Z,211.1,1052,134.2,57.5,0.2
2019-03-24T17:41:30.26336Z,277.2,103e,134.5,50.2,5
2018-10-28T17:36:50.14352Z,121.7,1035,151,39.8,0.30000000000000004
2018-11-21T17:19:57.747739Z,209.2,0f33,149.7,31.9,0.1
2021-03-30T17:17:28.780132Z,274.7,2431,125.7,48.8,2
2018-11-05T17:22:07.097873Z,177.8,0f4d,148.5,36.1,0.1
2023-12-02T17:15:47.220559Z,101,2429,149.3,29.7,4.2
2022-02-17T17:12:45.224999Z,101.4,0e0f,136.3,34.6,3
2022-10-11T17:06:09.510703Z,277.1,2459,137.3,40.8,5
2018-08-25T17:34:51.888987Z,184.7,103d,123.9,56.8,0.1
2019-10-19T16:30:15.487747Z,259.3,0f32,131.3,33.6,3
2021-11-18T17:10:54.586211Z,102.5,242a,147.7,31.9,2.1
2021-11-16T17:12:48.175339Z,274.8,2459,147.5,32,2
2023-12-26T17:16:10.443856Z,119,24bf,147.2,26.8,0.5
2020-11-26T17:49:28.662928Z,256.6,1065,157.1,33.4,2
2018-10-04T17:27:12.963231Z,187.4,1053,141,45.9,0
2021-09-04T17:41:56.317096Z,277.1,100a,131.6,55.8,4.9
2022-09-18T17:33:58.613938Z,100.3,222f,136.8,51.5,4.9
2018-01-26T17:29:16.694181Z,277.4,1013,144.3,30.7,4.9
2021-05-12T14:54:06.081074Z,251.2,100d,85.8,29.5,1
2019-04-30T17:38:37.119345Z,100.4,1002,121.2,61.6,5
2018-10-10T17:36:29.827586Z,265.6,0f34,146.1,45.4,0.6000000000000001
2020-04-20T18:02:30.992837Z,259.2,1069,132.9,62.6,4.1
2019-04-24T16:55:35.423468Z,83.4,0f46,111.8,52,4
2021-02-25T18:07:15.371167Z,102.9,2426,149.2,44.3,2
2021-02-20T17:54:00.621117Z,277.1,1026,145.6,40.7,4.1
2018-03-04T17:57:59.630136Z,207.5,1020,144.7,45.4,0.30000000000000004
2021-02-18T17:16:29.74103Z,100.2,2235,136.8,35.4,5
2020-06-28T15:45:54.887779Z,83.2,1052,86.1,41.5,5
2019-07-26T16:42:39.43856Z,254.2,104b,98.2,50.7,1
2019-06-19T17:43:47.796773Z,277.2,1011,104.4,65.9,5
2021-07-31T18:31:41.210338Z,277,1066,132.9,70.8,5.2
2018-11-08T17:36:32.02561Z,222,1006,152.8,36.9,0.2
2020-03-05T16:06:57.110892Z,183.2,100d,117.7,28,0
2018-03-01T17:27:39.077037Z,119.4,1015,137,40.4,1
2020-08-04T17:44:03.093434Z,273.9,1003,116.2,62,2
2022-10-20T17:52:41.598141Z,277.7,227a,153.3,43.6,5
2023-08-28T17:51:02.059447Z,100.8,241c,131.5,59.2,4
2020-01-03T18:02:46.5408Z,100.1,1060,157.5,31.9,5
2019-05-11T17:43:04.726008Z,276.8,0f12,116.7,64,3.9
2021-09-09T17:16:11.832874Z,270.4,2458,126.3,50.4,1
2022-07-12T17:43:31.588974Z,277.9,2498,106.7,64.2,5.1
2022-12-26T17:42:21.918683Z,276.7,2486,153,29.6,3
2022-08-31T17:25:32.077546Z,274.6,2262,124.2,53.7,2
2018-09-29T17:26:55.003017Z,190.8,100d,139.1,47.3,0
2021-05-29T17:18:35.218673Z,276.5,241b,103,60.6,5
2020-09-18T17:52:48.636641Z,257,1063,142.7,53.7,2.1
2021-02-06T18:22:00.727411Z,268.5,1066,156.6,39.4,1.2
2018-09-29T17:26:55.952503Z,186.5,100d,139.1,47.3,0
2020-06-24T15:49:45.007123Z,257.2,0f44,86,42,2
2021-03-17T17:19:36.406787Z,277.5,2450,129.8,44.3,5
2018-11-03T17:21:48.284679Z,174.8,0f2a,148.3,36.7,0.1
2020-05-17T15:54:50.330861Z,251.8,100d,92.3,42.8,1
2019-11-01T17:41:31.055062Z,100.2,1013,153.8,39.5,5
2021-05-29T14:52:53.85685Z,260.5,104b,81.9,30.3,4
2019-03-31T17:02:37.557877Z,260.2,0f4d,121.3,46,5
2022-11-13T17:56:18.563747Z,271.4,2426,158.6,37,1.2
2018-06-04T17:32:18.766394Z,221.3,1011,104.5,64,0.1
2024-03-28T18:08:08.674531Z,146.2,2475,142.8,55.9,0.2
2018-06-02T17:31:10.660183Z,185.3,1008,105.1,64,0
2020-10-19T17:50:11.697501Z,257.2,1069,153.3,43.8,2.1
2018-06-11T17:31:21.865403Z,271.7,100c,102.7,64,1.2
2023-01-11T17:42:28.003273Z,276.7,2490,150.5,30.4,3.8
2021-06-25T17:14:43.33837Z,100.5,2432,98.3,60.4,5
2019-05-18T18:20:30.068579Z,259.4,1065,128.7,71.8,4
2018-07-08T17:39:34.375125Z,216.2,0f1a,105.1,64.2,0.1
2023-07-13T17:08:37.16459Z,101.7,241d,99.8,57.7,2.7
2021-02-18T18:09:10.995692Z,277.3,2419,150.4,41.6,5
2018-09-12T17:30:34.370529Z,204.5,0f2d,132,52.1,0.2
2022-11-05T17:40:04.982629Z,99.8,249e,153.9,38.1,4.6
2020-05-25T17:15:21.972861Z,100.1,2278,104,60.8,5.1
2019-10-23T16:29:45.851608Z,259.6,0f2a,132.3,32.4,4
2018-10-24T17:22:54.917941Z,172,0f21,146.4,39.7,0.2
2019-03-06T17:31:47.065476Z,269.5,0e26,136.8,42.6,1
2018-08-17T17:31:47.866098Z,102.5,0e2f,119,57.9,2.6
2023-12-09T17:14:52.161977Z,214.4,24a9,148.6,28.2,0.1
2019-08-26T17:30:37.191967Z,100.1,0e19,123.6,56.3,5.3
2018-06-17T17:32:09.078745Z,209.6,1038,102,64,0.1
2020-05-04T17:44:08.490698Z,100.3,0f17,121.1,63.8,5
2018-02-10T17:27:56.892119Z,231.2,0f3f,141.1,34.5,0.9
2018-11-13T17:38:28.285096Z,273.8,0f17,153.6,35.7,1.9000000000000001
2021-07-28T17:41:36.745217Z,107.4,1009,112.2,62.5,1
2020-05-26T17:46:38.69138Z,277.4,1012,111.2,66.4,4.9
2021-02-20T18:20:12.753854Z,100.1,1059,154.5,44.1,5
2023-05-09T17:11:22.733661Z,106.3,24bf,109.2,57.9,1.1
2021-04-19T14:57:54.28527Z,87.9,1053,93,26.6,1.9000000000000001
2021-08-03T18:03:16.638617Z,271.1,2424,122.4,65.7,1
2018-12-17T17:38:14.883445Z,214.5,0f42,153.4,29.7,0.1
2020-12-19T17:23:11.703554Z,100.4,2251,149.9,28.1,5.1
2017-02-15T17:19:23.382302Z,183.4,0e0f,138,34.8,0.6000000000000001
2019-10-19T18:00:29.544123Z,268.6,1066,156.2,45.1,1.1
2019-06-13T17:40:16.530465Z,101.4,1035,104.8,66,3
2023-04-15T17:42:05.566032Z,101.5,247c,128.2,58.3,3.4
2020-09-30T17:45:21.595371Z,269.6,1002,145.3,49.2,1
2021-09-12T17:43:25.1689Z,276.6,1040,136.5,53.7,4.9
2019-07-28T17:40:14.512505Z,100.6,1014,111.7,62.7,4
2020-10-10T15:29:57.44911Z,178.6,100d,116.6,25,0.1
2018-07-19T17:36:46.491746Z,83.7,0f4a,107.7,62.8,3
2018-06-21T17:41:54.962844Z,174,101c,104.4,65.8,0.1
2022-03-12T17:43:05.564682Z,276.1,248e,137.9,46.2,3
2022-11-27T17:07:32.837132Z,277.4,241a,146.4,29.1,5.3
2021-06-25T17:27:51.995727Z,277.3,2251,100.4,62.3,4.9
2018-06-04T17:44:14.695796Z,208.5,103f,108.1,66.6,0.1
2020-06-20T17:43:50.74194Z,103.2,1035,104.8,66.5,2
2018-04-28T17:31:31.080919Z,145.8,0f31,119.1,59.4,0.1
2020-10-12T17:44:58.824015Z,268.8,1008,149.5,45.6,1
2019-01-18T17:38:27.605624Z,163.9,1013,148.6,30.8,0.1
2017-10-09T17:20:39.325178Z,101.9,1033,141.5,43.8,3
2017-07-01T17:17:22.034027Z,272.2,1009,99.2,60.2,1.5
2022-01-27T17:43:15.438056Z,277.6,2489,147.6,32.9,5
2023-04-28T17:05:31.168523Z,101.1,241f,112.4,55,3.6
2019-10-15T16:28:25.22024Z,83.9,1048,130.1,34.5,4.9
2020-04-15T17:31:04.062519Z,100.1,0e0f,124.5,56.6,5
2022-11-26T17:04:20.835298Z,107.9,2431,146.5,29.3,0.5
2019-02-26T17:36:58.925872Z,100.8,1014,140.5,41,4
2023-09-26T17:50:44.352081Z,100.1,2484,145.9,51.5,5
2019-05-03T16:54:57.026815Z,93.2,1052,107.9,53.5,1
2019-06-11T17:39:18.022189Z,101,1011,105.2,66.1,4
2023-11-03T17:14:00.551057Z,104.9,2415,146.3,36.1,0.9
2022-01-06T17:08:05.505822Z,100.2,0e26,144.1,26.4,5
2021-05-29T18:29:45.737221Z,277,1058,128.7,74.4,5
2019-07-02T17:40:20.000047Z,102.9,1004,104.5,65.2,2
2020-04-18T16:00:36.399611Z,257.4,0f4d,102.5,39.3,2.1
2019-04-11T16:58:43.404038Z,257.9,1020,117.1,49,2
2018-09-10T17:29:40.565374Z,223.7,0f1a,130.9,52.7,0.2
2017-10-20T18:19:10.745601Z,260.4,0f2a,162.3,46,4.5
2019-06-15T17:39:06.075366Z,100.8,101e,104.4,66,4
2020-08-04T17:55:15.044086Z,256.9,106c,119.8,64,2.1
2018-05-23T17:31:33.320036Z,132.6,0f25,108.4,63.5,0.2
2021-04-26T17:45:13.250207Z,269.7,0f22,124.5,61.7,1
2021-02-06T17:43:43.984221Z,276.6,100c,145.8,35.4,4
2022-09-07T17:07:05.981514Z,274.8,2464,122.6,49.4,2
2018-07-08T17:32:14.76593Z,222,1012,103.3,62.9,0.2
2019-02-08T17:38:46.950863Z,106.6,0f25,144.6,35.5,1
2017-10-25T18:18:38.940713Z,259.9,0f53,163,44.1,4.5
2020-11-14T18:12:27.140658Z,277.2,2406,162.9,37.7,3.6
2023-09-30T17:50:51.426786Z,100.3,2473,147.6,50.4,5.3
2022-04-27T17:30:55.407896Z,106.5,222f,119.4,59.4,0.9
2021-01-20T17:42:36.364523Z,100,101b,149.4,32,5
2022-02-03T17:12:19.904607Z,269.4,2430,139.1,30.5,1.1
2019-03-28T17:31:26.27311Z,101.5,0e19,131.1,50.4,3.5
2021-05-22T18:03:23.912233Z,100.2,2407,120.4,70.2,4.9
2017-09-23T18:23:31.63821Z,260,103f,156.2,55.4,4.4
2017-12-07T18:11:09.22412Z,258.9,1052,162.4,33.2,3
2019-06-02T18:20:29.547148Z,259.6,1062,121.4,73,5
2017-08-26T18:25:39.773115Z,179.2,0f1a,145.2,64.3,0.30000000000000004
2019-08-31T18:15:24.966134Z,259.7,1062,141.7,61.6,4
2019-08-27T16:36:04.753523Z,85,1053,110.3,45.8,3
2018-06-22T17:42:35.562065Z,142,0f3d,104.4,65.8,0.30000000000000004
2020-12-02T17:18:15.939443Z,174,222b,149.6,29.4,0
2021-05-18T14:55:47.509414Z,260.5,1050,84.3,30.1,5
2019-06-15T17:50:58.896182Z,100.2,1057,107.5,68.4,5
2019-08-21T17:32:44.033272Z,100.8,0e16,121.5,57.7,4
2021-04-07T18:07:35.275262Z,275.7,240c,140.1,59.4,3.1
2019-06-19T17:43:42.172331Z,277.2,1018,104.5,66.1,5
2021-06-25T14:46:16.087548Z,85.8,104a,79.1,29,2
2022-03-23T17:08:40.051535Z,100.9,241d,126.4,45.1,4
2019-06-26T16:47:22.648787Z,179.6,0f3c,93.9,54.3,0
2022-06-12T17:38:43.258918Z,100.4,249b,104.5,65.9,5
2022-08-27T17:05:18.418501Z,102.4,2420,117,51.1,2
2018-05-25T17:30:16.792091Z,116.6,1021,107.3,63.5,0.5
2023-05-23T17:08:09.419082Z,100.7,2439,103.5,58.9,3.5
2023-01-29T16:55:30.915179Z,104.1,2445,136.5,27.3,1.6
2024-02-12T17:16:51.065893Z,263.3,242b,138.2,33.5,0.6000000000000001
2022-03-24T17:10:04.44338Z,178.7,2436,125.8,45.4,0.1
