acquired,satellite_azimuth,satellite_id,sun_azimuth,sun_elevation,view_angle
2021-02-09T17:43:56.634302Z,276.8,1032,145,36.7,4
2017-04-29T17:20:01.463626Z,179.2,0e1f,114.9,58.1,0.8
2023-11-05T17:53:02.284646Z,275.4,24a4,157.2,39.8,2.8
2021-08-26T17:13:06.627296Z,100.4,220b,118.5,53.5,5
2024-03-01T18:02:15.73399Z,100.2,2483,147,45.9,5
2018-06-24T17:30:01.470045Z,194.3,0f35,100.6,63.7,0
2022-03-25T17:11:43.601949Z,277.6,242d,125.6,46.2,4
2019-11-16T17:31:33.158651Z,190.6,0e20,152.5,35,0.1
2021-02-15T18:07:57.065632Z,276.2,2406,150.7,41.3,2.9
2020-05-03T17:44:32.83461Z,276.6,1013,120.1,63.5,4.1
2021-05-04T17:38:54.376268Z,258.4,106c,118.1,62.6,3.1
2023-04-24T17:08:12.727244Z,101.3,24c8,114.4,55.2,5
2016-11-24T17:14:39.610941Z,177.9,0e14,148.8,31.2,0.9
2018-12-01T17:31:32.845169Z,104.9,0e0f,153,31.8,1.8
2021-03-20T18:03:44.114685Z,102.4,225b,143.9,53,3
2019-08-16T16:39:01.138793Z,258.2,104b,105.1,47.9,2
2018-07-22T17:36:08.857282Z,206,0f1a,107.5,62.7,0.1
2023-07-27T17:06:27.098683Z,101.4,2431,102.6,56.2,2.2
2018-11-03T17:34:47.294438Z,229.9,1015,151.8,38.7,0.2
2019-05-27T16:51:22.398527Z,257.6,0f2d,97.9,55.6,2
2021-01-13T18:08:45.191166Z,270.7,2412,156.8,33.7,0.9
2021-11-13T17:10:31.830317Z,274.5,2445,146.8,33.1,2
2017-10-29T18:17:19.837046Z,260.8,1051,163.3,43.5,4.5
2018-09-06T17:33:00.192388Z,183.2,1006,129.7,54.7,0
2021-05-30T14:51:00.991506Z,251.6,100d,81.4,30.2,1
2023-05-23T17:42:30.06057Z,100.2,2481,111.7,66.5,5
2020-07-01T15:46:14.172889Z,91.5,1043,85.7,41.1,0.9
2020-09-23T15:33:37.569312Z,260.2,0f21,110.2,28.9,5
2019-01-21T17:10:18.187951Z,177.5,1050,141.4,28.4,0
2020-09-25T18:09:02.580916Z,167.4,2412,152.4,54.1,0.1
2023-07-10T17:07:12.164888Z,100.2,241f,98.1,58,4.8
2019-04-19T17:38:23.631878Z,102.6,102e,125,59.2,1.9000000000000001
2018-01-18T17:25:50.627476Z,258.9,0f43,145.5,29.9,0.9
2023-07-25T17:09:57.07366Z,100.5,24bc,102.9,57.3,5
2022-11-27T17:07:44.972694Z,275.1,242d,146.8,29.6,2.2
2023-04-15T17:02:51.248204Z,270.9,2449,116.3,51.3,1.4
2020-10-09T17:44:07.355211Z,180.9,1038,148.3,47,0.1
2021-06-06T17:15:19.104657Z,275,2455,99.5,60.7,2
2020-08-26T15:37:44.238664Z,171.1,104b,99.3,33.9,0
2022-07-19T17:38:16.026176Z,100.9,2473,107.2,63.6,4
2023-05-04T17:03:57.475107Z,276.9,2460,108.6,55.4,5
2022-12-25T17:37:51.677775Z,100,247d,153,30.2,5
2019-05-25T16:50:27.873105Z,177.4,0f21,98.5,55.5,0.1
2018-05-14T17:47:26.162198Z,178.8,104d,116.3,66,0.1
2018-12-01T17:17:34.621061Z,258.9,100d,149.4,30.2,2.9
2019-06-17T16:46:10.707057Z,84.3,1052,93.5,55,3.9
2020-08-27T17:43:22.863816Z,100.2,0f22,128.3,58.7,5
2020-11-13T17:48:59.160061Z,259.3,1063,156.7,37,4.1
2021-09-06T17:13:17.752333Z,268.9,2456,123.6,51,1
2020-09-27T18:09:32.667291Z,183.9,227b,153.2,53.3,0.1
2020-03-25T18:07:25.895516Z,269.5,105e,143.4,55.2,1.2
2021-12-07T17:13:50.585667Z,194.5,0e20,148.4,28.8,0.7000000000000001
2020-10-09T17:52:06.725008Z,260.4,106e,150.6,47.7,5
2022-09-04T17:07:40.977273Z,276.8,2427,121,50.4,4
2022-01-10T17:09:08.33742Z,105.6,2423,143.3,27,1
2020-10-02T15:29:05.051673Z,83.9,104a,113.7,27.1,4.9
2020-02-18T18:03:57.469389Z,257,1067,149.3,41.6,2.1
2023-03-05T16:59:41.30867Z,101.5,2447,129.3,38.1,3.8
2021-10-18T14:31:06.417812Z,260.1,1049,109.5,12.1,5
2024-01-02T17:12:22.205523Z,100.2,24c1,145.9,27.4,5
2021-02-13T17:20:39.877268Z,275.7,0e26,138.6,35,3
2020-11-08T17:16:53.188684Z,277.1,2206,147.4,35,5
2023-06-24T17:09:59.141837Z,100.3,24c9,96.9,59.7,4.6
2021-10-14T17:12:33.979016Z,110.8,2429,140.6,41.6,0.9
2023-12-15T17:57:45.876065Z,276.9,248b,158.1,31.9,4.8
2017-08-29T18:25:06.946214Z,175.5,103f,146,64.1,0.1
2023-09-24T17:12:31.710889Z,273.6,242e,132.3,47.1,1.6
2022-07-17T17:09:05.80835Z,277.3,241e,99.5,57.1,4
2020-09-25T15:30:15.878767Z,84.1,1052,111.1,28.5,4.9
2021-01-12T18:06:02.759069Z,103.1,2408,156.9,33.5,2
2021-03-12T17:22:06.298314Z,99.8,0e0f,132.7,44.3,5
2019-03-22T17:37:01.099178Z,100.2,101b,134.3,49.9,5
2018-04-28T17:28:48.408518Z,141.3,103d,117.9,59.6,0.1
2022-04-28T17:37:24.344521Z,100,2446,121.2,61.7,5
2020-07-26T15:43:16.223802Z,182.7,0f36,89.5,38.4,0.1
2021-08-25T14:37:16.822107Z,86.8,0f46,90.4,21.3,1
2017-03-26T17:18:38.671926Z,171.7,0e0f,127.5,48.3,0.2
2019-05-31T17:38:32.572998Z,103,101b,107,66,2
2018-11-06T17:20:44.95729Z,185,1053,148.5,36.3,0
2021-01-06T17:43:06.941868Z,100.1,0f22,152.1,30.9,4.9
2020-10-14T17:56:38.489329Z,276.4,105c,153.8,46.5,3
2018-06-06T17:43:10.780225Z,195.7,104a,106.2,66.9,0.1
2022-07-16T17:06:08.765633Z,101.2,2430,99.3,57.1,3
2017-05-11T17:13:23.987174Z,186.2,101f,108.1,58.9,1
2021-11-20T17:37:28.751606Z,101.3,1013,154.6,34.7,3
2021-04-26T17:25:29.56834Z,270.3,2259,117.7,58.4,1.1
2017-09-24T17:18:58.78129Z,101.3,1027,134.8,48.1,3.6
2021-05-16T17:38:56.797932Z,260.1,1063,112.2,64.4,5.1
2017-05-15T17:13:52.629755Z,169.5,0f28,106.5,59.5,0.8
2020-11-22T17:42:14.542683Z,107.8,1039,155.7,34.4,1
2022-01-10T17:38:34.535831Z,275.7,101f,149.8,30.4,3
2023-11-10T17:52:16.946295Z,109.3,2488,157.9,38.3,0.7000000000000001
2019-06-26T16:47:14.121243Z,179.8,0f3c,93.2,54.4,0
2021-05-04T17:38:52.842725Z,258.5,106c,118,62.6,3.1
2022-03-12T17:38:02.346051Z,100.2,247d,137.4,46.6,5
2017-06-18T17:15:07.957447Z,182.4,102f,98,60.7,0.8
2017-07-05T17:21:45.838103Z,116.6,0e14,99.8,61.1,0.7000000000000001
2019-10-31T16:27:23.487843Z,259.8,1052,134,30.7,4
2021-01-14T17:44:00.39332Z,277.1,100c,150.1,31.3,4.9
2019-03-04T17:02:04.861587Z,84,0f33,130.1,38.1,4
2022-09-06T17:01:41.789369Z,101.8,241b,121,49.5,4
2021-04-04T17:16:25.271639Z,274.2,2434,123.7,50.6,2.1
2020-04-25T17:46:22.240038Z,276.9,103d,124.2,61.9,4.9
2022-11-18T17:42:12.564114Z,277.4,2481,154.9,35.2,4.9
2021-12-16T17:58:24.44933Z,100,2407,159.1,32.3,5
2022-08-10T17:03:51.418116Z,182.6,2460,107.8,53.7,0.4
2024-01-29T17:13:17.562923Z,100.3,24c4,141,30.5,5
2021-03-20T17:43:05.244756Z,275.7,1001,135.8,49.7,2.9
2016-11-23T17:15:39.063064Z,187.4,0e1f,148.8,31.5,0.1
2022-05-19T17:53:41.952286Z,269.6,2254,116.3,67.8,1
2023-02-18T17:05:01.144086Z,267.9,2429,133.9,34,1
2022-03-06T17:07:28.167575Z,100.8,2430,130.9,39.8,4.1
2022-03-17T17:37:27.128441Z,276.1,1001,135.1,47.8,3
2023-05-24T17:12:24.147063Z,277,24d0,102.8,59.7,4.6
2021-12-28T18:37:21.20939Z,159.5,1060,167.2,34.2,0.5
2020-09-27T18:10:00.772332Z,183.2,225b,153.1,53.4,0.2
2019-07-21T16:41:12.960787Z,84.2,0f2a,96.3,51.5,3.9
2022-05-20T17:09:17.604431Z,277.3,2435,103.4,58.5,5
2023-05-31T17:44:24.038163Z,261.5,2438,108.6,67,0.5
2024-01-29T18:02:49.247559Z,275.8,2482,152.6,35.9,2.6
2020-11-08T15:24:29.487829Z,93.6,1053,124.2,18.6,0.9
2020-05-31T17:43:56.89415Z,275.7,1006,107.9,66.7,3
2022-01-13T17:23:30.712666Z,257.2,106c,145.9,29.1,2.1
2018-11-21T17:33:47.684113Z,101.2,103d,153.7,34.2,3.5
2024-02-05T17:15:41.112711Z,276.8,2460,139.4,31.9,5.1
2022-05-02T17:04:55.269564Z,101.5,2457,110.2,56.1,4.1
2021-06-10T17:41:06.275241Z,276.6,103c,104.4,66.1,3.9
2023-02-24T17:47:24.730952Z,276.3,2416,143.1,41.6,3.7
2019-06-02T17:40:39.221633Z,276.6,1025,106.2,65.9,4
2021-05-30T17:13:06.590365Z,107.4,245a,101.2,60.6,0.9
2017-06-13T17:14:44.663065Z,176.8,1001,98.4,60.9,0
2021-05-28T17:16:18.265596Z,278.1,241e,101.9,60.8,5.1
2018-05-01T17:28:29.818918Z,217.1,1027,116.6,60.3,0.1
2023-10-04T17:15:22.822916Z,277.2,2427,137.2,44.6,5
2020-02-24T16:06:45.314715Z,91.7,1043,120.6,25.8,1
2021-05-20T14:54:16.850162Z,261.4,104b,83.6,30.2,5
2021-11-30T17:39:17.356796Z,273.7,1012,154.7,32.5,2
2022-07-21T17:49:00.072738Z,101.6,2416,111,65.6,3
2023-11-02T17:49:46.390053Z,101.2,2424,156.3,40.6,3.2
2022-01-06T17:39:28.326627Z,276.9,1009,150.6,30.1,5
2019-08-03T17:40:56.848392Z,186.3,1038,113.9,62.1,0
2021-02-04T17:44:56.664892Z,259.6,1065,146.4,35.5,5
2020-11-20T17:51:13.370481Z,259.5,106c,157,35.4,9.9
2021-11-16T18:02:29.763745Z,277.2,2414,160.4,37.3,5
2022-08-10T17:03:49.140038Z,182,2460,108,53.7,0.4
2022-05-06T17:52:16.757883Z,185.4,2416,122,65.7,0.2
2018-05-28T17:29:58.21018Z,164.9,103d,105.6,63.8,0.1
2022-04-30T17:05:35.421451Z,103.5,2447,110.8,55.6,2
2017-07-07T17:20:53.686361Z,162.3,0e0e,99.9,60.8,0.1
2021-04-06T17:41:17.912117Z,260.1,1065,130.1,55.4,5
2019-03-03T17:36:49.451579Z,103.1,101f,139,42.9,1.9000000000000001
2020-01-11T17:42:47.272709Z,273.8,1001,150.9,30.9,1.9000000000000001
2017-06-05T17:15:06.961288Z,181.7,1005,99.7,60.9,0
2022-05-02T17:39:52.098337Z,106.5,2484,119.4,62.5,1.1
2018-03-29T17:27:39.501492Z,165.3,0f31,129.1,50.7,0
2022-03-11T17:57:25.642309Z,275.3,227c,142.9,48.6,2.1
2017-11-02T17:23:21.285765Z,102.1,0e14,148.9,37.7,2.8
2016-11-15T17:14:49.783272Z,179.5,0e0e,148.1,33.1,0.7000000000000001
2018-11-25T17:33:04.941926Z,273.8,0e3a,153.1,32.9,1.5
2022-03-22T17:56:33.595699Z,277.3,241c,139.8,52.3,4.9
2021-04-18T17:42:11.772778Z,100.9,0f15,126.8,59.8,4
2019-04-21T16:56:49.786961Z,257.3,1054,112.4,51.7,1.9000000000000001
2023-01-19T17:41:59.113447Z,274.9,2477,149,31.7,1.9000000000000001
2022-04-08T17:58:29.577599Z,277.6,2414,135.5,58.6,4
2021-01-06T17:41:07.670354Z,103.5,1010,151.6,30.6,2
2022-02-15T17:54:50.474347Z,100.8,241c,147.8,40.1,4
2021-03-25T17:44:06.434405Z,277.3,1013,134.6,51.6,5
2017-12-24T17:23:39.707478Z,176.4,0f3f,149.4,28.4,0.8
2021-04-20T17:41:25.941617Z,107.5,1012,125.4,60,1.1
2019-05-13T16:53:15.704036Z,257.6,1049,103,55,2
2022-11-24T17:38:48.235501Z,100.3,2481,155,33.9,5
2020-10-03T17:50:46.166528Z,274,1026,148.5,49.5,2
2019-07-15T17:43:02.991216Z,276.9,0f28,106.4,64.4,5
2022-03-15T17:20:56.698347Z,251,106a,131.2,44.6,1.1
2023-12-04T17:15:51.42215Z,277.1,24b6,148.5,29.3,4.8
2021-01-09T17:40:45.732974Z,100.3,1008,151.2,30.9,5
2017-04-08T17:12:06.463334Z,181,1025,121.1,51.2,0.8
2018-04-04T17:52:14.627818Z,202.4,0f40,135.3,56.6,0.30000000000000004
2017-12-04T18:10:31.935615Z,259.5,1050,162.7,34.3,2.8
2021-11-19T17:14:08.226553Z,275.8,220b,148.2,32.2,3
2017-07-01T17:14:48.65119Z,101.7,0f22,98.2,60.2,2.8
2018-11-28T17:36:29.168595Z,276.9,1039,153.9,32.7,4
2019-10-03T18:12:08.072604Z,259.9,1067,155.5,51.9,5
2023-02-03T17:27:00.877626Z,106.8,2251,142.7,33.2,1.2
2021-05-11T18:04:21.095561Z,100.7,2412,125.1,68.9,4.1
2018-06-30T17:30:33.152529Z,140.7,1044,101,63.5,0.2
2020-11-10T17:43:44.988208Z,276.4,1025,154.8,37.2,4
2020-12-01T15:22:43.967864Z,258.7,104e,126.6,13.6,3
2023-12-25T17:13:39.470205Z,100.7,24ba,147.2,27.5,4.2
2020-04-12T17:42:30.284833Z,101.6,1038,129,58,2.9
2023-03-31T17:41:04.926431Z,99.7,248c,133,53.6,5
2020-06-15T15:48:32.647517Z,84,1048,86,42.6,4
2018-09-17T17:28:14.308243Z,196.2,104b,133.9,51.3,0.1
2022-05-20T17:09:19.901271Z,277.3,2435,103.2,58.5,5
2022-01-21T17:12:37.819533Z,277.6,2453,141.4,28.5,5
2018-06-27T17:40:54.152385Z,198.5,0f36,103,65.7,0.2
2024-03-01T18:02:13.757813Z,100.2,2483,147.1,45.8,5
2021-08-30T17:15:47.591455Z,275.3,220b,120.7,52.8,3
2018-12-22T17:36:15.081669Z,139.7,1009,152.4,29.8,0.2
2024-03-27T18:07:50.926206Z,277.2,2484,142.3,55.8,5
2020-04-09T15:59:52.014796Z,87.1,1053,105.4,37.6,2
2022-12-01T17:04:57.994342Z,106.8,241f,146.5,28.9,1
2020-03-20T18:04:23.146566Z,100.1,1060,144,53.4,5
2021-04-24T17:12:31.00136Z,100.1,241a,115.4,56.1,5
2019-12-01T17:33:40.016456Z,276.6,0e0f,153.1,31.8,4
2023-07-21T17:14:15.789361Z,277.3,24ca,101.6,57.7,5
2020-10-29T17:43:03.526572Z,273.7,1003,153.1,40.7,2
2018-11-05T17:30:49.94099Z,104.3,0e2f,151.3,37.7,1.6
2024-02-13T17:14:07.376362Z,100.4,24cf,138,34.2,4.8
2023-01-06T17:02:07.439642Z,100.3,2429,143.1,26.3,4.8
2021-02-26T18:06:14.062652Z,100.9,2414,148.7,45,3
2019-04-08T17:31:21.783635Z,100.9,0e16,127.2,54.8,3.9
2022-05-09T17:32:20.575428Z,277.2,222f,113.6,61.9,5.1
2023-04-27T17:12:25.959903Z,276.6,24bf,113.5,55.7,3.8
2023-10-31T17:53:18.073713Z,277.1,227a,156.2,41.1,5
2017-11-23T18:12:26.413008Z,259.7,0f21,163.5,36.5,4.1
2018-05-14T17:28:57.840021Z,175.6,1034,110.9,62.6,0.1
2021-01-13T18:07:58.57114Z,184.8,2274,156.9,33.7,0.1
2021-09-12T17:14:59.008233Z,276.7,2464,126.9,49.8,4
2021-05-08T17:40:27.074599Z,107.9,1001,116.9,63.9,1
2019-03-14T17:39:27.194541Z,274.3,0f28,136.7,47,2.1
2018-10-26T17:35:08.353908Z,180.2,1042,150.3,40.9,0.1
2018-07-17T17:37:51.66126Z,177.9,0f33,106.1,63.4,0.2
2021-09-07T14:37:24.485037Z,260.8,0f46,95,19.4,4.9
2021-11-19T17:14:10.299284Z,275.7,220b,148.2,32.3,3
2023-12-08T17:15:28.956497Z,276.6,24bb,148.4,28.7,5.1
2020-10-17T18:09:11.663051Z,203.1,2403,159,46.7,0.1
2021-11-20T18:34:21.222244Z,107.2,1064,170.2,38.1,1.1
2023-05-02T17:10:17.282878Z,108.8,24cf,111.3,56.9,0.8
2020-05-03T18:00:59.991047Z,259.6,1062,126.2,66.2,5.1
2019-03-26T17:37:03.883042Z,100.2,103a,133.2,51.3,5
2020-07-13T15:46:04.130939Z,259.5,1053,86.9,39.9,4
2022-12-23T17:04:13.235454Z,273.2,2436,144.8,26.1,1.5
2017-12-22T17:24:20.39936Z,218.1,102e,149.6,28.5,0.8
2022-02-09T17:38:24.203202Z,267.7,103b,144,36.1,1
2021-11-29T17:22:49.94063Z,100.5,227e,151.3,31.5,4.9
2017-05-21T17:14:04.535298Z,178.8,102d,104.3,60.1,0.9
2023-02-08T17:42:42.931854Z,277.2,247b,145.2,36.1,5
2020-07-31T17:41:22.722819Z,100.3,101f,113.2,62.8,5
2023-02-27T17:29:59.318793Z,276.6,2276,137.8,40.4,3.8
2023-10-30T17:11:28.626335Z,277.1,2420,144.3,37,5
2023-05-14T17:10:09.524307Z,103.1,24c5,106.4,58.7,2
2023-12-27T17:17:45.473322Z,113.4,2429,147.5,27.7,0.9
2018-09-17T17:32:56.604359Z,174.4,100e,135.5,52.1,0.1
2017-11-18T17:24:21.372353Z,237.3,0e26,150.7,33.6,0.2
2020-08-21T17:17:18.491344Z,100.2,222f,117.2,55.1,4.9
2023-01-19T17:03:22.917868Z,277.7,2449,140.1,27.1,4.9
2019-06-08T17:38:47.335309Z,100.9,0f34,104.7,66.3,4
2021-10-29T17:11:59.616289Z,107.5,2458,144.9,37.5,1
2022-01-13T17:21:27.614702Z,177.7,2262,145.7,29,0.2
2019-10-23T17:43:04.576497Z,276.5,100a,151.6,42.6,4
2018-04-27T17:49:09.334382Z,74.4,0f4d,125.2,63.1,0.6000000000000001
2020-09-05T15:34:06.309667Z,84.1,104a,103.2,32.2,4
2021-11-19T18:36:13.750865Z,277.4,1060,170.4,38.4,5
2023-06-24T17:06:03.00761Z,277.4,2420,95.9,58.3,5
2020-06-22T17:44:31.305741Z,276.6,1005,103.8,66.4,4
2018-09-12T17:33:29.647556Z,179.8,1032,132.9,53.2,0.1
2022-01-16T17:54:31.736047Z,100.9,2307,153.4,33.2,5
2023-04-16T17:09:37.370398Z,208.3,24b5,117.6,53.1,0.5
2021-11-15T17:58:42.557345Z,100,2407,160.5,37.7,5
2017-06-27T17:15:01.070293Z,180.7,1001,97.8,60.4,0
2017-11-29T18:11:50.853472Z,260.7,0f1a,163.1,35.2,4.2
2018-06-19T17:29:59.866915Z,189.2,1035,100.6,63.9,0.1
2022-03-02T17:22:03.143278Z,100.3,2276,135.7,40.8,5
2021-01-16T17:40:33.111896Z,100,1035,149.8,31.7,4.9
2018-08-01T17:34:59.155217Z,182.6,1051,111.4,61.3,0.1
2017-10-22T18:18:20.291399Z,260.1,0f53,162.6,45.8,4.6
2021-09-13T17:14:16.421655Z,274.3,245c,127.7,49.8,2.1
2021-02-17T15:08:56.093785Z,260,1020,112.6,12.9,4
2021-04-17T17:14:45.719659Z,102.8,242d,118.6,54.5,2.1
2022-09-15T17:03:39.229936Z,266.1,2457,125.6,47.7,1.1
2022-11-09T17:40:19.63401Z,277.1,24a5,153.7,37.5,5
2019-07-10T17:42:24.197525Z,277.3,1040,104.9,64.7,5
2022-05-25T17:57:16.148665Z,182.7,2407,114.9,69.1,0.30000000000000004
2021-05-29T14:52:45.928567Z,260.2,104b,81.6,30.3,4
2018-11-27T17:34:57.936224Z,107.6,100c,153.8,32.8,1
2021-05-27T17:26:33.295842Z,277.2,227e,104.6,62.8,5
2017-11-06T18:15:49.74148Z,260.5,0f47,163.9,40.9,4.5
2021-09-20T14:34:34.604431Z,260.4,0f46,99.8,17.3,3.9
2023-10-07T17:49:18.456152Z,100.3,247c,149.8,48.7,4.9
2022-04-25T17:04:30.673285Z,100.6,2457,113.2,54.7,5
2020-06-20T15:50:45.944309Z,260.6,104b,85.6,42.2,5
2020-11-27T15:21:55.492725Z,182,1050,126.4,14.3,0
2019-05-03T18:19:39.001045Z,259.4,1063,135.7,69.3,4
2024-01-10T18:01:26.802705Z,276.5,247d,155.5,32.5,3.9
2023-01-12T17:40:29.508457Z,276.5,2480,150,30.9,4.1
2018-11-06T17:20:43.986833Z,183.4,1053,148.5,36.4,0
2024-03-13T17:58:52.150948Z,275.8,2416,142.9,49.7,3
2023-07-10T17:13:14.895367Z,277.2,24af,98.7,58.7,5.1
2019-10-28T17:40:39.056944Z,100.4,1013,152.7,41.2,5
2017-11-27T17:23:53.890299Z,276.4,0f15,150.8,31.5,3.6
2019-05-26T17:38:42.155992Z,100.6,102e,108.9,65.7,4
2020-03-26T16:01:41.385243Z,83.5,1054,110.5,34.1,5
2018-11-10T17:34:56.669205Z,180.7,0f3f,152.9,36.8,0.1
2023-06-13T17:12:43.096199Z,277.2,24b4,97.6,60,5
2018-11-24T17:36:31.843768Z,257.1,0f4e,154.2,33.4,1.8
2022-05-21T17:04:04.735126Z,100.4,2447,102.4,58.4,5
2019-10-02T17:39:15.304706Z,100,0f35,144.5,49.1,5
2019-02-28T17:37:05.435896Z,101.3,103d,139.8,42,3
2020-06-15T17:45:17.54099Z,276.9,1027,104.3,66.7,5
2023-08-30T17:11:34.477502Z,103.7,24c8,119.8,52.5,2.3
2019-05-18T18:18:32.152592Z,257.2,106f,127.9,72.1,2
2018-06-10T17:30:02.638507Z,177.7,1033,102,64.1,0
2018-04-23T17:28:56.379897Z,257.8,0f52,120,58.5,0.5
2021-02-04T17:44:55.115621Z,259.7,1065,146.4,35.6,5
2021-05-20T17:13:46.689981Z,180.8,2435,104.8,60.2,0.2
2022-06-09T17:38:31.22828Z,105.3,247c,104.2,66,1
2023-04-16T17:09:35.090208Z,209.6,24b5,117.8,53.1,0.4
2021-07-06T17:11:20.997631Z,100.4,2456,98.3,59.3,5
2018-07-22T17:31:53.456096Z,117.5,101b,106.4,61.7,0.4
2022-09-18T17:06:14.845231Z,181.8,241f,127.8,47.4,0.2
2023-03-28T17:58:31.462527Z,129.5,2405,139.6,54.9,1.2
2023-05-07T17:08:44.475835Z,100.5,24c4,109.2,57.7,4.5
2021-09-11T17:12:54.677471Z,275,241d,126.4,50.1,2
2024-02-22T17:19:09.85874Z,277.3,24ca,135.9,36.8,5
2020-09-21T17:50:52.116256Z,174,1069,143.9,53.1,0.30000000000000004
2020-08-10T15:41:41.840855Z,259.1,0f3c,93.8,36.4,3
2021-09-09T17:13:08.999434Z,270.8,2427,125.4,50.6,1
2019-10-03T18:12:10.114706Z,259.8,1067,155.6,51.7,5
2019-03-28T16:59:22.86853Z,84.6,1054,122.1,45.5,3.1
2017-06-11T17:14:55.129914Z,174.4,1040,98.6,60.9,0
2018-05-12T17:29:23.805656Z,177.4,1009,111.8,62.2,0.1
2019-10-12T17:40:37.752905Z,101.1,1006,148.4,46,3
2022-03-07T17:09:24.85698Z,276.8,2459,130.1,39.8,4
2020-07-09T17:44:55.764687Z,276.4,1040,105.5,65.3,3
2021-07-09T18:03:56.274229Z,100.4,2402,111.9,69.6,4
2018-11-23T17:18:30.802532Z,180.3,1043,149.5,32,0.1
2019-05-07T17:30:27.68903Z,107.2,0e26,114.4,61.6,1
2021-03-22T15:00:30.273339Z,83.7,104a,102.1,20.5,4.9
2019-02-08T17:38:42.375186Z,274.3,1018,144.3,35.8,2
2018-06-12T17:30:21.076611Z,174.8,103e,101.7,64.1,0.2
2021-09-09T17:13:06.698434Z,270.5,2427,125.5,50.6,1
2024-02-25T18:03:28.53335Z,102.2,2477,148.2,44,2.8
2022-03-07T17:09:22.558581Z,276.7,2459,130.2,39.7,4
2022-01-16T17:41:37.401253Z,275.5,105c,149.6,31.4,3
2019-04-25T17:39:32.794943Z,268.6,1008,122.6,60.8,0.9
2021-05-03T17:14:44.995546Z,178.7,245d,111.7,58.1,0.4
2018-05-28T17:45:23.328669Z,202.4,0f4d,109.4,66.9,0.2
2024-02-14T17:17:38.764428Z,264.8,2420,137.9,34.5,0.6000000000000001
2018-05-18T17:29:42.631834Z,140.8,1011,109.2,63,0.2
2023-03-09T17:41:02.09467Z,100.8,2489,138.9,45.6,3.7
2021-03-07T15:06:53.778104Z,260.4,0f32,107,16.9,5
2023-03-12T17:40:03.864445Z,100.1,2481,138.1,46.7,5.1
2022-03-19T17:05:03.141289Z,99.8,2449,126.6,43.8,5
2018-05-07T17:47:42.086359Z,192.2,101c,119.9,65,0.1
2020-01-28T17:42:46.00829Z,271.6,1027,147.8,33.7,1
2020-06-10T17:14:26.278553Z,100,2278,99,61.3,5.1
2019-06-03T17:39:15.338962Z,102.8,1042,106.2,66.1,1.9000000000000001
2018-07-27T17:35:54.52428Z,173.9,0f4b,109.3,62,0
2018-07-30T17:32:17.121015Z,216.1,1004,109.6,60.8,0.2
2020-06-20T17:43:04.412837Z,106.7,101b,103.7,66.6,1
2023-04-06T17:10:53.395815Z,129.8,24c4,121.6,50.2,0.4
2020-11-27T17:22:54.999171Z,277.2,2257,150.3,31.2,5
2021-01-17T17:43:25.536968Z,100.1,0f17,150.2,32.1,5
2021-12-23T17:09:48.845902Z,105.5,2449,146.2,26.9,1
2020-04-04T18:01:40.50637Z,256.9,106c,138.1,58.1,2.1
2017-09-06T17:16:43.628619Z,100.4,1038,125.6,52.2,5
2019-04-24T17:37:59.411308Z,100.6,101b,123,60.5,3.9
2020-06-13T15:51:03.189204Z,194.8,0f24,86.4,43,0.1
2018-07-06T17:31:04.984562Z,148,1035,101.7,63,0.2
2021-06-16T17:23:40.626462Z,277,2262,99.8,62.4,4
2023-05-29T17:41:04.758781Z,100.4,248e,108.4,66.6,5
2023-09-10T17:11:27.017724Z,276.9,2464,125,49.9,4.7
2021-05-29T17:40:55.826798Z,268.9,1014,107.9,66.1,1
2021-06-26T14:49:00.401008Z,259.9,0f36,78.9,29,4.1
2020-04-21T15:56:44.072262Z,83.4,1048,101,40,5
2023-12-10T17:56:00.481653Z,268.5,2488,158.5,32.4,0.9
2020-11-30T18:09:45.181731Z,273.1,2403,162.5,34.7,2.8
2022-01-24T17:10:49.20576Z,276.8,2420,140.5,28.8,4
2020-07-07T15:44:21.609355Z,84,0f4d,86.2,40.6,3.8
2022-03-07T17:09:13.090418Z,266.3,2429,130.5,40.1,1.1
2020-11-19T15:24:20.452092Z,259.7,104e,125.8,16.1,3
2021-12-12T17:26:34.742037Z,260.2,1065,150.8,29.4,5
2018-06-20T17:30:18.67182Z,150.3,1029,100.8,63.8,0.1
2021-05-11T18:06:11.820717Z,276.9,225b,124.5,68.7,5
2021-11-06T17:25:38.106405Z,183.6,227e,149.7,36.7,0.4
2018-03-02T17:26:27.915883Z,177.1,1013,136.3,41.1,0.8
2017-06-28T17:16:25.685019Z,177.4,1005,97.9,60.4,0
2021-06-21T17:17:21.321895Z,277.1,2235,97.9,60.6,5
2019-04-18T17:38:26.276756Z,103.5,103d,125.5,58.9,1.9000000000000001
2021-05-30T17:12:05.577873Z,100.5,2447,101.1,60.7,5
2017-06-17T17:14:34.708926Z,179.6,1014,98,60.8,1.1
2019-06-08T16:49:51.890294Z,253.6,0f46,94.8,55.5,0.9
2021-04-12T17:38:19.542147Z,100.2,1025,128,57.5,4.9
2020-04-26T17:45:20.471053Z,268.8,0f15,123.8,62.1,1
2020-02-27T16:08:30.208356Z,257.9,0f44,119.8,26.7,2.1
2022-02-26T17:28:23.318807Z,274.3,2233,137.6,40,2.3
