,blue1,blue99,green1,green99,red1,red99,nir1,nir99,date
202,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200223
203,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220606
204,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20231031
205,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211119
206,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20181224
207,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210909
208,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20240314
209,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180608
210,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200713
211,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230416
212,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210626
213,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210529
214,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200413
215,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210304
216,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180427
217,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20221109
218,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20171204
219,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20240318
220,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20240225
221,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180209
222,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220124
223,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20231112
224,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200528
225,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211129
226,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210503
227,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210112
228,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200112
229,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20171006
230,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211007
231,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20191123
232,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211015
233,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200824
234,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210504
235,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180812
236,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220519
237,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200925
238,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230127
239,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200915
240,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180620
241,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20181024
242,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180413
243,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20190507
244,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200815
245,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20171102
246,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200927
247,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180805
248,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210920
249,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210312
250,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20231202
251,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211130
252,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200409
253,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230710
254,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220116
255,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180730
256,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210531
257,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20161115
258,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210418
259,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220125
260,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20190421
261,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20240222
262,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20240115
263,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210911
264,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20240213
265,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230202
266,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230905
267,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210307
268,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20181231
269,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230727
270,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180604
271,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210825
272,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230528
273,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20201120
274,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200319
275,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20231227
276,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20240313
277,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180906
278,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20190530
279,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20181120
280,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211212
281,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200707
282,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200426
283,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20201030
284,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20221209
285,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20240215
286,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220305
287,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220305
288,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200731
289,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20221201
290,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230202
291,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20170924
292,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180510
293,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20170705
294,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211027
295,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220203
296,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20201010
297,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200518
298,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211212
299,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20221121
300,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220428
301,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210530
302,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200128
303,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230608
304,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20170511
305,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220212
306,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200517
307,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220304
308,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220719
309,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200710
310,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200117
311,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180512
312,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20240205
313,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211014
314,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20201029
315,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180405
316,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20190228
317,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20181108
318,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210305
319,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211014
320,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20181222
321,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20181107
322,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20191007
323,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230630
324,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20231214
325,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20230206
326,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20211025
327,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20220709
328,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200717
329,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20180514
330,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20190711
331,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210907
332,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20190523
333,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210505
334,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20190715
335,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200625
336,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20210108
337,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20171010
338,0.0,587.0,0.0,1006.0,0.0,1388.0,0.0,2931.0,20200415
