x,y,wetdry,assumption,date,blue,green,red,NIR,missing,NDWI,p
533517.18,3542681.21,wet,assumed perennial,2018-04-06,597.67,876.22,1050.44,2213.11,0,-0.43,0
533472.74,3542674.11,wet,assumed perennial,2018-04-06,663.00,949.22,1168.56,2241.56,0,-0.41,0
533477.68,3542674.90,wet,assumed perennial,2018-04-06,597.44,886.56,1092.56,2116.78,0,-0.41,0
533497.43,3542678.05,wet,assumed perennial,2018-04-06,483.44,775.00,920.89,2176.78,0,-0.47,0
530519.48,3544472.89,wet,assumed perennial,2018-04-06,785.22,1104.78,1415.11,2059.33,0,-0.30,0
533502.36,3542678.84,wet,assumed perennial,2018-04-06,498.44,813.56,963.33,2396.00,0,-0.49,0
533507.30,3542679.63,wet,assumed perennial,2018-04-06,513.11,826.56,974.22,2332.56,0,-0.48,0
533512.24,3542680.42,wet,assumed perennial,2018-04-06,570.11,867.44,1039.11,2304.33,0,-0.45,0
530514.64,3544471.63,wet,assumed perennial,2018-04-06,808.11,1130.22,1451.89,2091.22,0,-0.30,0
533492.49,3542677.26,wet,assumed perennial,2018-04-06,447.56,728.56,874.33,1907.33,0,-0.45,0
530509.80,3544470.36,wet,assumed perennial,2018-04-06,832.00,1155.67,1492.00,2139.44,0,-0.30,0
535205.15,3541951.92,wet,assumed perennial,2018-04-06,595.78,899.89,1072.00,2275.67,0,-0.43,0
535200.21,3541952.68,wet,assumed perennial,2018-04-06,579.22,878.44,1036.33,2268.00,0,-0.44,0
530539.31,3544473.64,wet,assumed perennial,2018-04-06,504.78,798.67,982.00,1764.89,0,-0.38,0
535249.62,3541945.02,wet,assumed perennial,2018-04-06,627.89,919.33,1125.22,1957.22,0,-0.36,0
535294.09,3541938.12,wet,assumed perennial,2018-04-06,584.11,885.89,1034.33,2135.67,0,-0.41,0
535299.03,3541937.36,wet,assumed perennial,2018-04-06,555.78,834.67,998.33,2008.67,0,-0.41,0
535259.50,3541943.49,wet,assumed perennial,2018-04-06,631.56,922.44,1111.78,2208.67,0,-0.41,0
535289.15,3541938.89,wet,assumed perennial,2018-04-06,607.22,918.33,1074.44,2183.67,0,-0.41,0
535229.86,3541948.09,wet,assumed perennial,2018-04-06,648.89,953.56,1173.44,2101.44,0,-0.38,0
535284.21,3541939.66,wet,assumed perennial,2018-04-06,618.11,921.78,1082.00,2253.11,0,-0.42,0
535264.45,3541942.72,wet,assumed perennial,2018-04-06,661.33,945.89,1157.11,2214.33,0,-0.40,0
535244.68,3541945.79,wet,assumed perennial,2018-04-06,627.78,943.00,1146.78,2109.11,0,-0.38,0
535234.80,3541947.32,wet,assumed perennial,2018-04-06,665.78,974.89,1191.00,2208.44,0,-0.39,0
535279.27,3541940.42,wet,assumed perennial,2018-04-06,578.00,879.67,1029.56,2213.22,0,-0.43,0
535215.04,3541950.38,wet,assumed perennial,2018-04-06,638.67,912.22,1121.22,1967.56,0,-0.37,0
535219.98,3541949.62,wet,assumed perennial,2018-04-06,619.00,888.44,1091.33,1999.89,0,-0.38,0
535274.33,3541941.19,wet,assumed perennial,2018-04-06,597.11,889.89,1075.22,2007.11,0,-0.39,0
535269.39,3541941.95,wet,assumed perennial,2018-04-06,633.78,917.33,1125.67,2058.33,0,-0.38,0
535254.56,3541944.25,wet,assumed perennial,2018-04-06,617.78,909.00,1102.33,2129.33,0,-0.40,0
535224.92,3541948.85,wet,assumed perennial,2018-04-06,627.78,923.33,1139.89,2059.11,0,-0.38,0
535239.74,3541946.55,wet,assumed perennial,2018-04-06,619.89,936.22,1134.33,2180.44,0,-0.40,0
535782.38,3541931.36,wet,assumed perennial,2018-04-08,328.33,550.11,785.56,2499.67,0,-0.64,0
535789.80,3541938.07,wet,assumed perennial,2018-04-08,346.67,584.67,817.22,2994.56,0,-0.67,0
535249.62,3541945.02,wet,assumed perennial,2018-04-08,467.67,697.33,1021.11,2346.11,0,-0.54,0
535436.77,3541895.22,wet,assumed perennial,2018-04-08,378.78,620.67,893.22,2214.56,0,-0.56,0
535254.56,3541944.25,wet,assumed perennial,2018-04-08,450.78,698.11,1001.67,2476.33,0,-0.56,0
535441.34,3541893.17,wet,assumed perennial,2018-04-08,406.67,653.22,942.11,2358.56,0,-0.57,0
535244.68,3541945.79,wet,assumed perennial,2018-04-08,502.11,741.11,1077.67,2468.00,0,-0.54,0
535229.86,3541948.09,wet,assumed perennial,2018-04-08,513.78,761.56,1109.00,2501.00,0,-0.53,0
535234.80,3541947.32,wet,assumed perennial,2018-04-08,527.78,767.89,1117.33,2622.67,0,-0.55,0
535786.09,3541934.72,wet,assumed perennial,2018-04-08,329.11,559.44,794.22,2790.67,0,-0.67,0
535701.71,3541865.20,wet,assumed perennial,2018-04-08,410.78,675.22,922.11,3169.22,0,-0.65,0
535432.21,3541897.26,wet,assumed perennial,2018-04-08,396.67,640.00,916.22,2268.00,0,-0.56,0
535224.92,3541948.85,wet,assumed perennial,2018-04-08,488.56,737.56,1075.33,2407.67,0,-0.53,0
535409.38,3541907.46,wet,assumed perennial,2018-04-08,384.67,611.78,870.89,2437.00,0,-0.60,0
535215.04,3541950.38,wet,assumed perennial,2018-04-08,468.78,701.78,1024.78,2383.67,0,-0.55,0
535219.98,3541949.62,wet,assumed perennial,2018-04-08,455.11,686.11,1001.33,2361.78,0,-0.55,0
535404.78,3541909.41,wet,assumed perennial,2018-04-08,376.33,609.89,879.00,2268.44,0,-0.58,0
535200.21,3541952.68,wet,assumed perennial,2018-04-08,418.67,681.78,965.22,2605.89,0,-0.59,0
535706.27,3541867.25,wet,assumed perennial,2018-04-08,416.56,680.89,935.56,3229.00,0,-0.65,0
535205.15,3541951.92,wet,assumed perennial,2018-04-08,456.11,716.56,1025.78,2612.78,0,-0.57,0
535239.74,3541946.55,wet,assumed perennial,2018-04-08,498.33,745.89,1074.67,2518.22,0,-0.54,0
535794.09,3541940.63,wet,assumed perennial,2018-04-08,402.89,640.78,891.22,3252.56,0,-0.67,0
535313.86,3541935.06,wet,assumed perennial,2018-04-08,376.33,616.22,858.89,2609.11,0,-0.62,0
535343.50,3541930.46,wet,assumed perennial,2018-04-08,373.22,627.78,893.11,2372.11,0,-0.58,0
535308.91,3541935.82,wet,assumed perennial,2018-04-08,359.44,595.22,833.89,2450.67,0,-0.61,0
535318.80,3541934.29,wet,assumed perennial,2018-04-08,421.33,677.56,938.11,2921.89,0,-0.62,0
535328.68,3541932.76,wet,assumed perennial,2018-04-08,527.11,776.22,1089.44,2740.00,0,-0.56,0
535269.39,3541941.95,wet,assumed perennial,2018-04-08,425.33,665.22,991.67,2380.89,0,-0.56,0
535323.74,3541933.52,wet,assumed perennial,2018-04-08,499.78,749.22,1047.89,2866.89,0,-0.59,0
535333.62,3541931.99,wet,assumed perennial,2018-04-08,471.00,723.78,1025.11,2473.33,0,-0.55,0
535338.56,3541931.23,wet,assumed perennial,2018-04-08,394.56,647.67,921.89,2324.11,0,-0.56,0
535358.10,3541927.32,wet,assumed perennial,2018-04-08,444.78,692.00,958.00,2977.67,0,-0.62,0
535362.77,3541925.53,wet,assumed perennial,2018-04-08,369.44,617.33,860.44,2623.89,0,-0.62,0
535815.64,3541953.31,wet,assumed perennial,2018-04-08,363.44,607.44,834.78,3172.00,0,-0.68,0
535274.33,3541941.19,wet,assumed perennial,2018-04-08,387.56,629.89,931.00,2323.00,0,-0.57,0
535819.95,3541955.84,wet,assumed perennial,2018-04-08,359.56,603.11,837.78,3049.44,0,-0.67,0
535279.27,3541940.42,wet,assumed perennial,2018-04-08,419.89,659.67,932.56,2541.78,0,-0.59,0
535828.57,3541960.92,wet,assumed perennial,2018-04-08,332.11,551.11,791.67,2410.56,0,-0.63,0
535445.90,3541891.13,wet,assumed perennial,2018-04-08,410.78,654.22,942.33,2500.22,0,-0.59,0
535284.21,3541939.66,wet,assumed perennial,2018-04-08,433.67,679.44,961.11,2654.44,0,-0.59,0
535294.09,3541938.12,wet,assumed perennial,2018-04-08,412.33,647.11,940.78,2418.44,0,-0.58,0
535372.10,3541921.95,wet,assumed perennial,2018-04-08,358.22,603.33,857.89,2650.44,0,-0.63,0
535824.26,3541958.38,wet,assumed perennial,2018-04-08,337.56,568.22,807.56,2625.00,0,-0.64,0
535299.03,3541937.36,wet,assumed perennial,2018-04-08,383.78,608.78,885.00,2294.44,0,-0.58,0
535353.38,3541928.93,wet,assumed perennial,2018-04-08,446.89,695.56,976.11,2985.78,0,-0.62,0
535832.88,3541963.45,wet,assumed perennial,2018-04-08,326.22,535.33,778.22,2268.78,0,-0.62,0
535841.49,3541968.53,wet,assumed perennial,2018-04-08,327.78,544.56,770.56,2391.11,0,-0.63,0
535264.45,3541942.72,wet,assumed perennial,2018-04-08,477.22,729.89,1069.67,2538.89,0,-0.55,0
535348.44,3541929.69,wet,assumed perennial,2018-04-08,390.56,641.56,911.00,2692.33,0,-0.62,0
535837.19,3541965.99,wet,assumed perennial,2018-04-08,316.44,525.44,755.89,2375.00,0,-0.64,0
535259.50,3541943.49,wet,assumed perennial,2018-04-08,457.33,710.22,1019.33,2565.44,0,-0.57,0
535802.71,3541945.70,wet,assumed perennial,2018-04-08,430.00,660.67,930.11,3084.89,0,-0.65,0
535303.97,3541936.59,wet,assumed perennial,2018-04-08,360.33,590.89,847.89,2268.78,0,-0.59,0
535798.40,3541943.16,wet,assumed perennial,2018-04-08,424.33,659.11,922.33,3203.00,0,-0.66,0
535289.15,3541938.89,wet,assumed perennial,2018-04-08,425.22,670.33,955.22,2572.89,0,-0.59,0
535367.44,3541923.74,wet,assumed perennial,2018-04-08,342.44,592.00,829.44,2548.44,0,-0.62,0
535674.35,3541852.91,wet,assumed perennial,2018-04-08,433.56,657.67,927.11,3059.78,0,-0.65,0
535395.44,3541912.99,wet,assumed perennial,2018-04-08,460.56,705.33,1022.44,2206.89,0,-0.52,0
535497.09,3541874.56,wet,assumed perennial,2018-04-08,425.78,685.56,967.33,2436.44,0,-0.56,0
535492.11,3541874.10,wet,assumed perennial,2018-04-08,406.67,665.67,947.33,2401.67,0,-0.57,0
535507.04,3541875.47,wet,assumed perennial,2018-04-08,428.67,678.33,963.11,2320.33,0,-0.55,0
535778.67,3541928.01,wet,assumed perennial,2018-04-08,337.67,537.56,780.78,2086.33,0,-0.59,0
535502.06,3541875.02,wet,assumed perennial,2018-04-08,431.78,693.00,976.78,2371.67,0,-0.55,0
535774.96,3541924.66,wet,assumed perennial,2018-04-08,349.67,534.56,781.67,2096.00,0,-0.59,0
535771.25,3541921.31,wet,assumed perennial,2018-04-08,368.00,548.78,787.33,2286.89,0,-0.61,0
535517.00,3541876.39,wet,assumed perennial,2018-04-08,443.00,671.33,988.11,2220.44,0,-0.54,0
535512.02,3541875.93,wet,assumed perennial,2018-04-08,461.22,692.56,1012.00,2302.56,0,-0.54,0
535521.98,3541876.84,wet,assumed perennial,2018-04-08,393.56,599.89,897.89,2007.78,0,-0.54,0
535697.15,3541863.15,wet,assumed perennial,2018-04-08,403.11,658.67,888.00,3110.78,0,-0.65,0
535526.96,3541877.30,wet,assumed perennial,2018-04-08,405.22,606.67,903.44,2020.44,0,-0.54,0
535531.94,3541877.76,wet,assumed perennial,2018-04-08,444.78,694.00,1000.22,2314.56,0,-0.54,0
535767.54,3541917.96,wet,assumed perennial,2018-04-08,373.11,564.44,788.22,2612.56,0,-0.64,0
535625.52,3541854.76,wet,assumed perennial,2018-04-08,463.44,693.44,1007.00,2285.33,0,-0.53,0
535210.10,3541951.15,wet,assumed perennial,2018-04-08,453.78,709.33,1033.67,2398.67,0,-0.54,0
535678.91,3541854.96,wet,assumed perennial,2018-04-08,437.11,656.78,928.56,2984.89,0,-0.64,0
535634.68,3541851.17,wet,assumed perennial,2018-04-08,415.22,640.11,907.00,2491.89,0,-0.59,0
535639.68,3541851.20,wet,assumed perennial,2018-04-08,350.56,570.11,810.11,2290.78,0,-0.60,0
535688.03,3541859.06,wet,assumed perennial,2018-04-08,453.56,681.11,937.11,3147.00,0,-0.64,0
535644.68,3541851.22,wet,assumed perennial,2018-04-08,366.11,598.89,850.11,2359.89,0,-0.60,0
535621.04,3541856.98,wet,assumed perennial,2018-04-08,496.78,727.89,1065.78,2204.44,0,-0.50,0
535616.56,3541859.20,wet,assumed perennial,2018-04-08,618.89,870.89,1250.67,2343.00,0,-0.46,0
535692.59,3541861.10,wet,assumed perennial,2018-04-08,413.44,660.11,886.11,3202.78,0,-0.66,0
535612.09,3541861.42,wet,assumed perennial,2018-04-08,608.56,879.00,1261.78,2441.44,0,-0.47,0
535683.47,3541857.01,wet,assumed perennial,2018-04-08,454.11,677.56,939.78,3102.44,0,-0.64,0
535607.61,3541863.64,wet,assumed perennial,2018-04-08,660.89,924.44,1326.00,2512.00,0,-0.46,0
535669.68,3541851.35,wet,assumed perennial,2018-04-08,397.67,623.22,877.22,2753.78,0,-0.63,0
535630.00,3541852.53,wet,assumed perennial,2018-04-08,440.11,668.78,956.78,2481.11,0,-0.58,0
535482.42,3541874.81,wet,assumed perennial,2018-04-08,463.22,702.89,986.56,2645.56,0,-0.58,0
535763.83,3541914.60,wet,assumed perennial,2018-04-08,379.33,586.22,819.67,2763.22,0,-0.65,0
535760.12,3541911.25,wet,assumed perennial,2018-04-08,376.67,587.11,830.44,2695.33,0,-0.64,0
535710.84,3541869.30,wet,assumed perennial,2018-04-08,423.89,685.44,945.33,3070.67,0,-0.64,0
535390.78,3541914.78,wet,assumed perennial,2018-04-08,549.56,792.00,1145.67,2559.00,0,-0.53,0
535386.11,3541916.57,wet,assumed perennial,2018-04-08,543.33,793.78,1138.89,2705.00,0,-0.55,0
535381.44,3541918.36,wet,assumed perennial,2018-04-08,497.67,752.67,1043.33,2894.00,0,-0.59,0
535715.40,3541871.35,wet,assumed perennial,2018-04-08,419.00,676.11,933.56,2925.56,0,-0.62,0
535719.32,3541874.38,wet,assumed perennial,2018-04-08,403.33,636.44,886.44,2641.00,0,-0.61,0
535376.77,3541920.15,wet,assumed perennial,2018-04-08,412.11,653.44,921.33,2814.78,0,-0.62,0
535723.03,3541877.73,wet,assumed perennial,2018-04-08,406.78,636.22,884.78,2562.89,0,-0.60,0
535413.95,3541905.42,wet,assumed perennial,2018-04-08,403.00,642.33,900.44,2794.89,0,-0.63,0
535418.51,3541903.38,wet,assumed perennial,2018-04-08,412.33,664.56,934.89,2739.78,0,-0.61,0
535423.08,3541901.34,wet,assumed perennial,2018-04-08,422.22,682.22,973.67,2541.33,0,-0.58,0
535726.74,3541881.08,wet,assumed perennial,2018-04-08,371.11,607.89,862.44,2453.44,0,-0.60,0
535427.64,3541899.30,wet,assumed perennial,2018-04-08,434.44,687.11,981.56,2519.89,0,-0.57,0
535450.47,3541889.09,wet,assumed perennial,2018-04-08,402.56,638.33,912.56,2529.56,0,-0.60,0
535730.45,3541884.43,wet,assumed perennial,2018-04-08,367.33,611.67,869.22,2567.67,0,-0.62,0
535459.59,3541885.01,wet,assumed perennial,2018-04-08,422.89,662.22,931.67,2804.11,0,-0.62,0
535737.87,3541891.14,wet,assumed perennial,2018-04-08,382.67,633.56,876.00,2734.22,0,-0.62,0
535741.58,3541894.49,wet,assumed perennial,2018-04-08,372.78,627.22,861.67,2553.11,0,-0.61,0
535455.03,3541887.05,wet,assumed perennial,2018-04-08,406.00,641.78,910.78,2566.33,0,-0.60,0
535468.72,3541880.93,wet,assumed perennial,2018-04-08,410.33,658.22,913.44,2961.67,0,-0.64,0
535734.16,3541887.78,wet,assumed perennial,2018-04-08,394.33,643.89,902.33,2830.56,0,-0.63,0
535464.16,3541882.97,wet,assumed perennial,2018-04-08,418.56,672.56,929.00,2976.22,0,-0.63,0
535752.71,3541904.55,wet,assumed perennial,2018-04-08,364.22,577.11,825.89,2334.11,0,-0.60,0
535473.29,3541878.89,wet,assumed perennial,2018-04-08,416.11,661.00,916.00,2803.33,0,-0.62,0
535477.85,3541876.85,wet,assumed perennial,2018-04-08,426.89,665.56,934.00,2704.67,0,-0.61,0
535749.00,3541901.19,wet,assumed perennial,2018-04-08,383.56,610.56,851.78,2257.89,0,-0.57,0
535487.13,3541873.64,wet,assumed perennial,2018-04-08,458.22,704.00,990.89,2575.33,0,-0.57,0
535745.29,3541897.84,wet,assumed perennial,2018-04-08,373.33,620.44,852.22,2389.44,0,-0.59,0
535756.42,3541907.90,wet,assumed perennial,2018-04-08,357.56,574.22,822.67,2506.78,0,-0.63,0
535400.11,3541911.20,wet,assumed perennial,2018-04-08,404.89,647.56,943.00,2089.78,0,-0.53,0
535180.45,3541955.75,wet,assumed perennial,2018-04-08,531.33,761.44,1118.33,2478.00,0,-0.53,0
535807.02,3541948.24,wet,assumed perennial,2018-04-08,400.78,631.89,880.44,3057.67,0,-0.66,0
535131.04,3541963.41,wet,assumed perennial,2018-04-08,532.11,782.67,1117.56,2820.00,0,-0.57,0
530529.36,3544474.02,wet,assumed perennial,2018-04-08,824.00,1124.11,1459.11,2355.22,0,-0.35,0
530534.36,3544474.21,wet,assumed perennial,2018-04-08,766.00,1070.33,1373.44,2307.11,0,-0.37,0
530539.31,3544473.64,wet,assumed perennial,2018-04-08,641.89,931.67,1180.00,2175.78,0,-0.40,0
535121.16,3541964.95,wet,assumed perennial,2018-04-08,496.78,741.44,1055.56,2514.11,0,-0.54,0
530514.64,3544471.63,wet,assumed perennial,2018-04-08,923.00,1278.11,1644.22,2470.44,0,-0.32,0
535150.80,3541960.35,wet,assumed perennial,2018-04-08,579.89,795.89,1140.11,2447.78,0,-0.51,0
535145.86,3541961.11,wet,assumed perennial,2018-04-08,567.11,803.44,1146.67,2530.67,0,-0.52,0
530509.80,3544470.36,wet,assumed perennial,2018-04-08,930.44,1301.22,1684.22,2519.89,0,-0.32,0
535155.75,3541959.58,wet,assumed perennial,2018-04-08,525.11,741.78,1074.67,2492.67,0,-0.54,0
535140.92,3541961.88,wet,assumed perennial,2018-04-08,551.78,796.44,1140.44,2613.00,0,-0.53,0
535135.98,3541962.65,wet,assumed perennial,2018-04-08,543.00,793.89,1131.33,2858.56,0,-0.57,0
530524.36,3544473.83,wet,assumed perennial,2018-04-08,860.33,1176.22,1536.89,2362.56,0,-0.34,0
535126.10,3541964.18,wet,assumed perennial,2018-04-08,498.89,758.22,1075.67,2712.89,0,-0.56,0
535165.63,3541958.05,wet,assumed perennial,2018-04-08,454.89,697.89,1027.56,2488.89,0,-0.56,0
535160.69,3541958.81,wet,assumed perennial,2018-04-08,475.67,704.89,1025.67,2475.44,0,-0.56,0
530519.48,3544472.89,wet,assumed perennial,2018-04-08,907.89,1244.56,1600.44,2432.44,0,-0.32,0
535185.39,3541954.98,wet,assumed perennial,2018-04-08,483.33,714.67,1052.22,2466.89,0,-0.55,0
535190.33,3541954.22,wet,assumed perennial,2018-04-08,451.44,687.00,1012.00,2487.89,0,-0.57,0
535195.27,3541953.45,wet,assumed perennial,2018-04-08,404.11,653.67,936.67,2543.22,0,-0.59,0
535811.33,3541950.77,wet,assumed perennial,2018-04-08,380.44,616.22,845.67,3133.56,0,-0.67,0
535170.57,3541957.28,wet,assumed perennial,2018-04-08,487.56,732.00,1087.78,2523.56,0,-0.55,0
535175.51,3541956.52,wet,assumed perennial,2018-04-08,522.89,761.33,1127.78,2530.22,0,-0.54,0
535778.67,3541928.01,wet,assumed perennial,2018-04-15,217.44,430.44,546.11,1775.11,0,-0.61,0
535745.29,3541897.84,wet,assumed perennial,2018-04-15,321.22,541.00,682.33,2175.33,0,-0.60,0
535756.42,3541907.90,wet,assumed perennial,2018-04-15,285.56,492.11,617.56,2064.44,0,-0.62,0
533507.30,3542679.63,wet,assumed perennial,2018-04-15,366.22,637.11,755.33,2493.56,0,-0.59,0
535688.03,3541859.06,wet,assumed perennial,2018-04-15,407.22,646.89,774.89,2842.89,0,-0.63,0
535697.15,3541863.15,wet,assumed perennial,2018-04-15,364.67,597.22,725.67,2819.00,0,-0.65,0
533502.36,3542678.84,wet,assumed perennial,2018-04-15,359.56,625.00,726.67,2520.33,0,-0.60,0
535760.12,3541911.25,wet,assumed perennial,2018-04-15,309.11,517.78,640.33,2243.33,0,-0.62,0
533477.68,3542674.90,wet,assumed perennial,2018-04-15,499.78,749.67,911.56,2264.67,0,-0.50,0
533497.43,3542678.05,wet,assumed perennial,2018-04-15,333.33,569.78,667.33,2211.78,0,-0.59,0
535771.25,3541921.31,wet,assumed perennial,2018-04-15,260.67,469.33,583.33,2073.89,0,-0.63,0
535774.96,3541924.66,wet,assumed perennial,2018-04-15,230.00,440.78,549.44,1856.89,0,-0.62,0
535763.83,3541914.60,wet,assumed perennial,2018-04-15,320.67,518.56,642.89,2345.56,0,-0.64,0
535767.54,3541917.96,wet,assumed perennial,2018-04-15,302.67,507.33,628.89,2328.67,0,-0.64,0
535678.91,3541854.96,wet,assumed perennial,2018-04-15,387.22,635.89,737.67,2533.78,0,-0.60,0
535269.39,3541941.95,wet,assumed perennial,2018-04-15,415.22,653.22,796.67,2225.44,0,-0.55,0
535683.47,3541857.01,wet,assumed perennial,2018-04-15,397.89,638.11,761.67,2727.78,0,-0.62,0
535692.59,3541861.10,wet,assumed perennial,2018-04-15,382.67,616.89,747.44,2856.22,0,-0.64,0
535121.16,3541964.95,wet,assumed perennial,2018-04-15,437.78,705.33,886.89,2073.67,0,-0.49,0
535531.94,3541877.76,wet,assumed perennial,2018-04-15,336.67,574.78,746.00,2071.00,0,-0.57,0
535625.52,3541854.76,wet,assumed perennial,2018-04-15,473.44,720.78,939.78,2005.89,0,-0.47,0
535630.00,3541852.53,wet,assumed perennial,2018-04-15,376.22,613.00,762.11,2195.56,0,-0.56,0
535634.68,3541851.17,wet,assumed perennial,2018-04-15,373.56,599.44,734.33,2237.11,0,-0.58,0
533482.61,3542675.68,wet,assumed perennial,2018-04-15,343.11,565.11,705.78,1926.33,0,-0.55,0
535639.68,3541851.20,wet,assumed perennial,2018-04-15,288.11,513.78,628.22,2169.89,0,-0.62,0
535644.68,3541851.22,wet,assumed perennial,2018-04-15,275.56,500.22,598.22,2098.11,0,-0.61,0
533487.55,3542676.47,wet,assumed perennial,2018-04-15,280.56,495.44,627.22,1761.67,0,-0.56,0
535621.04,3541856.98,wet,assumed perennial,2018-04-15,563.67,802.11,1058.56,1926.56,0,-0.41,0
535616.56,3541859.20,wet,assumed perennial,2018-04-15,672.00,925.89,1188.11,2150.78,0,-0.40,0
535612.09,3541861.42,wet,assumed perennial,2018-04-15,643.11,907.44,1144.67,2253.67,0,-0.43,0
535607.61,3541863.64,wet,assumed perennial,2018-04-15,675.33,957.44,1209.11,2334.89,0,-0.42,0
535674.35,3541852.91,wet,assumed perennial,2018-04-15,373.56,628.22,720.00,2630.67,0,-0.61,0
535669.68,3541851.35,wet,assumed perennial,2018-04-15,323.44,560.33,668.22,2405.56,0,-0.62,0
535749.00,3541901.19,wet,assumed perennial,2018-04-15,320.00,529.11,681.22,2075.11,0,-0.59,0
533492.49,3542677.26,wet,assumed perennial,2018-04-15,294.89,514.11,632.00,1880.11,0,-0.57,0
533512.24,3542680.42,wet,assumed perennial,2018-04-15,432.22,703.22,834.78,2564.44,0,-0.57,0
535752.71,3541904.55,wet,assumed perennial,2018-04-15,274.44,478.67,623.67,2024.22,0,-0.62,0
533536.93,3542684.36,wet,assumed perennial,2018-04-15,492.89,742.56,898.33,2337.56,0,-0.52,0
535734.16,3541887.78,wet,assumed perennial,2018-04-15,333.11,561.11,696.11,2462.44,0,-0.63,0
535794.09,3541940.63,wet,assumed perennial,2018-04-15,311.67,556.56,664.11,2797.22,0,-0.67,0
530524.36,3544473.83,wet,assumed perennial,2018-04-15,653.11,837.89,1224.22,1824.89,0,-0.37,0
530519.48,3544472.89,wet,assumed perennial,2018-04-15,640.22,821.33,1221.22,1811.33,0,-0.38,0
535798.40,3541943.16,wet,assumed perennial,2018-04-15,341.89,585.22,695.44,2784.56,0,-0.65,0
535802.71,3541945.70,wet,assumed perennial,2018-04-15,362.33,593.44,707.22,2731.44,0,-0.64,0
535837.19,3541965.99,wet,assumed perennial,2018-04-15,234.22,419.89,533.11,2030.33,0,-0.66,0
535841.49,3541968.53,wet,assumed perennial,2018-04-15,224.11,411.67,519.56,1994.11,0,-0.66,0
535789.80,3541938.07,wet,assumed perennial,2018-04-15,289.33,502.56,612.78,2385.89,0,-0.65,0
535832.88,3541963.45,wet,assumed perennial,2018-04-15,248.11,440.11,564.89,2090.22,0,-0.65,0
530509.80,3544470.36,wet,assumed perennial,2018-04-15,650.78,845.56,1243.67,1840.78,0,-0.37,0
535824.26,3541958.38,wet,assumed perennial,2018-04-15,285.33,500.00,603.00,2450.44,0,-0.66,0
535828.57,3541960.92,wet,assumed perennial,2018-04-15,265.00,469.11,584.44,2260.11,0,-0.66,0
535819.95,3541955.84,wet,assumed perennial,2018-04-15,310.44,526.67,629.67,2794.56,0,-0.68,0
535815.64,3541953.31,wet,assumed perennial,2018-04-15,311.78,526.22,637.56,2836.11,0,-0.69,0
535811.33,3541950.77,wet,assumed perennial,2018-04-15,324.22,551.33,661.11,2714.33,0,-0.66,0
535807.02,3541948.24,wet,assumed perennial,2018-04-15,350.78,578.89,690.22,2702.33,0,-0.65,0
530514.64,3544471.63,wet,assumed perennial,2018-04-15,641.00,823.44,1223.56,1807.78,0,-0.37,0
