x,y,wetdry,assumption,date,blue,green,red,NIR,missing,NDWI,p
535140.92,3541961.88,wet,assumed perennial,2020-06-28,645.33,904.00,1346.00,2483.89,0,-0.47,0
535140.92,3541961.88,wet,assumed perennial,2020-06-28,549.33,884.11,1238.22,2635.33,0,-0.50,0
535135.98,3541962.65,wet,assumed perennial,2020-06-28,564.56,816.44,1200.56,2363.22,0,-0.49,0
535190.33,3541954.22,wet,assumed perennial,2020-06-28,617.22,822.22,1162.11,2376.56,0,-0.49,0
535190.33,3541954.22,wet,assumed perennial,2020-06-28,499.44,823.67,1143.44,2633.89,0,-0.52,0
535185.39,3541954.98,wet,assumed perennial,2020-06-28,584.67,798.44,1130.22,2365.78,0,-0.50,0
535229.86,3541948.09,wet,assumed perennial,2020-06-28,718.11,932.00,1333.22,2320.33,0,-0.43,0
535229.86,3541948.09,wet,assumed perennial,2020-06-28,531.11,838.89,1179.78,2655.00,0,-0.52,0
535234.80,3541947.32,wet,assumed perennial,2020-06-28,728.00,931.22,1323.33,2346.00,0,-0.43,0
535234.80,3541947.32,wet,assumed perennial,2020-06-28,531.78,851.11,1199.56,2721.67,0,-0.52,0
535239.74,3541946.55,wet,assumed perennial,2020-06-28,867.11,1067.89,1528.00,2452.89,0,-0.39,0
535239.74,3541946.55,wet,assumed perennial,2020-06-28,537.11,862.78,1222.56,2756.56,0,-0.52,0
535244.68,3541945.79,wet,assumed perennial,2020-06-28,871.00,1070.33,1544.78,2415.78,0,-0.39,0
535244.68,3541945.79,wet,assumed perennial,2020-06-28,541.33,866.11,1226.44,2757.11,0,-0.52,0
535249.62,3541945.02,wet,assumed perennial,2020-06-28,822.22,1006.33,1475.44,2371.00,0,-0.40,0
535249.62,3541945.02,wet,assumed perennial,2020-06-28,532.11,847.78,1191.56,2656.78,0,-0.52,0
535254.56,3541944.25,wet,assumed perennial,2020-06-28,660.22,836.89,1246.78,2271.33,0,-0.46,0
535254.56,3541944.25,wet,assumed perennial,2020-06-28,523.00,834.89,1163.00,2538.22,0,-0.50,0
535259.50,3541943.49,wet,assumed perennial,2020-06-28,537.89,852.89,1181.89,2563.56,0,-0.50,0
535224.92,3541948.85,wet,assumed perennial,2020-06-28,536.44,836.11,1180.56,2648.00,0,-0.52,0
535185.39,3541954.98,wet,assumed perennial,2020-06-28,502.22,825.78,1158.67,2674.56,0,-0.53,0
535180.45,3541955.75,wet,assumed perennial,2020-06-28,589.00,797.56,1172.67,2303.56,0,-0.49,0
535180.45,3541955.75,wet,assumed perennial,2020-06-28,511.67,829.33,1173.56,2716.11,0,-0.53,0
535210.10,3541951.15,wet,assumed perennial,2020-06-28,688.44,873.89,1245.11,2318.11,0,-0.45,0
535210.10,3541951.15,wet,assumed perennial,2020-06-28,527.44,848.00,1180.56,2739.56,0,-0.53,0
535205.15,3541951.92,wet,assumed perennial,2020-06-28,762.33,939.89,1348.56,2393.44,0,-0.44,0
535205.15,3541951.92,wet,assumed perennial,2020-06-28,537.22,840.67,1165.89,2680.89,0,-0.52,0
535200.21,3541952.68,wet,assumed perennial,2020-06-28,782.44,961.78,1380.67,2452.44,0,-0.44,0
535200.21,3541952.68,wet,assumed perennial,2020-06-28,539.33,832.22,1155.11,2570.56,0,-0.51,0
535219.98,3541949.62,wet,assumed perennial,2020-06-28,749.56,973.44,1417.89,2399.89,0,-0.42,0
535219.98,3541949.62,wet,assumed perennial,2020-06-28,540.78,836.11,1188.11,2677.67,0,-0.52,0
535215.04,3541950.38,wet,assumed perennial,2020-06-28,607.00,824.44,1186.56,2264.33,0,-0.47,0
535215.04,3541950.38,wet,assumed perennial,2020-06-28,528.00,835.56,1186.33,2679.78,0,-0.52,0
535224.92,3541948.85,wet,assumed perennial,2020-06-28,697.33,926.11,1339.33,2308.00,0,-0.43,0
535284.21,3541939.66,wet,assumed perennial,2020-06-28,512.22,828.78,1183.56,2595.22,0,-0.52,0
530539.31,3544473.64,wet,assumed perennial,2020-07-03,793.78,1262.89,1528.56,2376.67,0,-0.31,0
535323.74,3541933.52,wet,assumed perennial,2020-07-03,503.56,898.11,874.33,2910.56,0,-0.53,0
535328.68,3541932.76,wet,assumed perennial,2020-07-03,504.78,898.56,880.44,2823.56,0,-0.52,0
535318.80,3541934.29,wet,assumed perennial,2020-07-03,501.78,879.78,838.67,2878.44,0,-0.53,0
535308.91,3541935.82,wet,assumed perennial,2020-07-03,481.78,830.33,789.89,2577.00,0,-0.51,0
535303.97,3541936.59,wet,assumed perennial,2020-07-03,487.33,823.33,796.11,2645.67,0,-0.53,0
535313.86,3541935.06,wet,assumed perennial,2020-07-03,483.56,841.33,803.78,2652.11,0,-0.52,0
535333.62,3541931.99,wet,assumed perennial,2020-07-03,516.44,866.22,855.33,2764.44,0,-0.52,0
535274.33,3541941.19,wet,assumed perennial,2020-07-03,465.44,815.56,787.67,2914.89,0,-0.56,0
535279.27,3541940.42,wet,assumed perennial,2020-07-03,465.22,806.11,767.78,2862.00,0,-0.56,0
535284.21,3541939.66,wet,assumed perennial,2020-07-03,496.00,851.11,796.44,2982.22,0,-0.56,0
535289.15,3541938.89,wet,assumed perennial,2020-07-03,495.00,845.22,808.33,2928.33,0,-0.55,0
535294.09,3541938.12,wet,assumed perennial,2020-07-03,485.56,826.67,815.11,2764.67,0,-0.54,0
535299.03,3541937.36,wet,assumed perennial,2020-07-03,485.00,835.22,805.67,2734.67,0,-0.53,0
535269.39,3541941.95,wet,assumed perennial,2020-07-03,481.33,855.44,805.56,3078.00,0,-0.57,0
535338.56,3541931.23,wet,assumed perennial,2020-07-03,491.22,831.44,827.78,2660.78,0,-0.52,0
535358.10,3541927.32,wet,assumed perennial,2020-07-03,524.44,887.00,843.44,2830.67,0,-0.52,0
530539.31,3544473.64,wet,assumed perennial,2020-07-03,493.44,832.89,967.89,2632.22,0,-0.52,0
535376.77,3541920.15,wet,assumed perennial,2020-07-03,462.22,828.33,807.89,2836.00,0,-0.55,0
535381.44,3541918.36,wet,assumed perennial,2020-07-03,489.33,866.22,816.11,3118.22,0,-0.57,0
535386.11,3541916.57,wet,assumed perennial,2020-07-03,515.78,858.44,830.89,3043.00,0,-0.56,0
535390.78,3541914.78,wet,assumed perennial,2020-07-03,522.22,863.56,839.56,3010.33,0,-0.55,0
535395.44,3541912.99,wet,assumed perennial,2020-07-03,501.44,836.67,829.78,2759.44,0,-0.53,0
535400.11,3541911.20,wet,assumed perennial,2020-07-03,485.44,801.22,798.44,2545.56,0,-0.52,0
535404.78,3541909.41,wet,assumed perennial,2020-07-03,455.56,761.44,768.56,2392.33,0,-0.52,0
535343.50,3541930.46,wet,assumed perennial,2020-07-03,472.33,822.33,801.22,2579.22,0,-0.52,0
535348.44,3541929.69,wet,assumed perennial,2020-07-03,505.22,844.33,813.78,2592.56,0,-0.51,0
535353.38,3541928.93,wet,assumed perennial,2020-07-03,539.00,879.22,845.89,2864.44,0,-0.53,0
535372.10,3541921.95,wet,assumed perennial,2020-07-03,453.89,794.11,780.67,2623.78,0,-0.54,0
535367.44,3541923.74,wet,assumed perennial,2020-07-03,492.00,816.56,794.22,2624.44,0,-0.53,0
535362.77,3541925.53,wet,assumed perennial,2020-07-03,503.78,840.78,810.33,2742.89,0,-0.53,0
535264.45,3541942.72,wet,assumed perennial,2020-07-03,500.44,881.56,827.89,3141.11,0,-0.56,0
535259.50,3541943.49,wet,assumed perennial,2020-07-03,480.11,863.22,800.56,3024.22,0,-0.56,0
535175.51,3541956.52,wet,assumed perennial,2020-07-03,465.89,857.78,786.11,3286.00,0,-0.59,0
535170.57,3541957.28,wet,assumed perennial,2020-07-03,467.22,857.11,783.56,3246.22,0,-0.58,0
535160.69,3541958.81,wet,assumed perennial,2020-07-03,489.44,838.00,799.44,2920.00,0,-0.55,0
535165.63,3541958.05,wet,assumed perennial,2020-07-03,482.22,859.67,798.22,3184.78,0,-0.57,0
535126.10,3541964.18,wet,assumed perennial,2020-07-03,505.00,874.33,848.78,2887.89,0,-0.54,0
535131.04,3541963.41,wet,assumed perennial,2020-07-03,503.56,890.44,821.00,3023.78,0,-0.55,0
535135.98,3541962.65,wet,assumed perennial,2020-07-03,504.78,904.78,824.44,3099.44,0,-0.55,0
535140.92,3541961.88,wet,assumed perennial,2020-07-03,519.89,936.44,865.44,3171.00,0,-0.54,0
535155.75,3541959.58,wet,assumed perennial,2020-07-03,489.44,839.33,815.67,2910.11,0,-0.55,0
535145.86,3541961.11,wet,assumed perennial,2020-07-03,522.11,940.67,864.56,3148.56,0,-0.54,0
535150.80,3541960.35,wet,assumed perennial,2020-07-03,508.11,912.67,865.56,3037.56,0,-0.54,0
535121.16,3541964.95,wet,assumed perennial,2020-07-03,529.44,896.89,917.33,2655.33,0,-0.50,0
530539.31,3544473.64,wet,assumed perennial,2020-07-03,643.22,1023.67,1083.67,2596.11,0,-0.43,0
535195.27,3541953.45,wet,assumed perennial,2020-07-03,454.44,806.44,764.78,2874.89,0,-0.56,0
530539.31,3544473.64,wet,assumed perennial,2020-07-03,637.56,1017.22,1071.44,2598.44,0,-0.44,0
535190.33,3541954.22,wet,assumed perennial,2020-07-03,450.00,828.44,763.11,3063.44,0,-0.57,0
535254.56,3541944.25,wet,assumed perennial,2020-07-03,472.67,851.56,790.00,3090.33,0,-0.57,0
535249.62,3541945.02,wet,assumed perennial,2020-07-03,484.44,874.67,786.56,3244.33,0,-0.58,0
535244.68,3541945.79,wet,assumed perennial,2020-07-03,499.11,882.78,806.56,3378.22,0,-0.59,0
535239.74,3541946.55,wet,assumed perennial,2020-07-03,501.44,878.11,807.00,3357.33,0,-0.59,0
535234.80,3541947.32,wet,assumed perennial,2020-07-03,498.00,877.33,804.44,3287.89,0,-0.58,0
535229.86,3541948.09,wet,assumed perennial,2020-07-03,480.67,857.22,780.33,3190.11,0,-0.58,0
535224.92,3541948.85,wet,assumed perennial,2020-07-03,481.44,836.44,766.56,3184.00,0,-0.58,0
535215.04,3541950.38,wet,assumed perennial,2020-07-03,474.00,839.22,789.33,3146.33,0,-0.58,0
535185.39,3541954.98,wet,assumed perennial,2020-07-03,452.89,827.00,762.78,3181.89,0,-0.59,0
535180.45,3541955.75,wet,assumed perennial,2020-07-03,467.33,833.00,777.22,3369.00,0,-0.60,0
535205.15,3541951.92,wet,assumed perennial,2020-07-03,474.22,844.33,789.11,3180.56,0,-0.58,0
535210.10,3541951.15,wet,assumed perennial,2020-07-03,482.89,845.00,807.22,3232.78,0,-0.59,0
535200.21,3541952.68,wet,assumed perennial,2020-07-03,465.22,817.78,770.00,3031.22,0,-0.58,0
535219.98,3541949.62,wet,assumed perennial,2020-07-03,476.33,831.67,764.22,3195.67,0,-0.59,0
535313.86,3541935.06,wet,assumed perennial,2020-07-04,456.33,628.44,836.78,2435.89,0,-0.59,0
535303.97,3541936.59,wet,assumed perennial,2020-07-04,441.78,572.44,788.56,2016.22,0,-0.56,0
535308.91,3541935.82,wet,assumed perennial,2020-07-04,448.11,602.67,822.00,2269.78,0,-0.58,0
535323.74,3541933.52,wet,assumed perennial,2020-07-04,465.33,623.00,860.11,2408.00,0,-0.59,0
535318.80,3541934.29,wet,assumed perennial,2020-07-04,485.89,667.67,873.00,2645.22,0,-0.60,0
535328.68,3541932.76,wet,assumed perennial,2020-07-04,442.22,593.78,836.56,2233.78,0,-0.58,0
535269.39,3541941.95,wet,assumed perennial,2020-07-04,404.56,565.11,751.67,2087.67,0,-0.57,0
535264.45,3541942.72,wet,assumed perennial,2020-07-04,466.67,618.11,821.00,2359.22,0,-0.58,0
535274.33,3541941.19,wet,assumed perennial,2020-07-04,395.22,555.11,747.89,2069.89,0,-0.58,0
535279.27,3541940.42,wet,assumed perennial,2020-07-04,424.89,589.44,799.78,2370.67,0,-0.60,0
535284.21,3541939.66,wet,assumed perennial,2020-07-04,454.00,612.33,830.78,2434.78,0,-0.60,0
535289.15,3541938.89,wet,assumed perennial,2020-07-04,449.00,603.00,821.67,2308.67,0,-0.59,0
535294.09,3541938.12,wet,assumed perennial,2020-07-04,450.33,593.33,810.33,2025.33,0,-0.55,0
535299.03,3541937.36,wet,assumed perennial,2020-07-04,445.89,577.44,789.11,1958.56,0,-0.54,0
535333.62,3541931.99,wet,assumed perennial,2020-07-04,422.00,586.11,808.67,2073.67,0,-0.56,0
535338.56,3541931.23,wet,assumed perennial,2020-07-04,422.89,579.22,779.67,1895.56,0,-0.53,0
535376.77,3541920.15,wet,assumed perennial,2020-07-04,455.33,631.11,844.11,2718.22,0,-0.62,0
535381.44,3541918.36,wet,assumed perennial,2020-07-04,463.78,622.11,830.67,2588.44,0,-0.61,0
535386.11,3541916.57,wet,assumed perennial,2020-07-04,459.44,584.67,785.89,2121.11,0,-0.57,0
535390.78,3541914.78,wet,assumed perennial,2020-07-04,442.44,564.33,764.22,1934.22,0,-0.55,0
535395.44,3541912.99,wet,assumed perennial,2020-07-04,390.11,523.00,728.78,1575.67,0,-0.50,0
535400.11,3541911.20,wet,assumed perennial,2020-07-04,386.56,526.11,743.67,1593.89,0,-0.50,0
535404.78,3541909.41,wet,assumed perennial,2020-07-04,412.11,556.22,785.22,1946.22,0,-0.56,0
535343.50,3541930.46,wet,assumed perennial,2020-07-04,422.44,579.56,780.56,1922.11,0,-0.54,0
535348.44,3541929.69,wet,assumed perennial,2020-07-04,466.44,638.78,858.22,2191.11,0,-0.55,0
535353.38,3541928.93,wet,assumed perennial,2020-07-04,485.22,643.67,859.00,2345.33,0,-0.57,0
535372.10,3541921.95,wet,assumed perennial,2020-07-04,450.00,619.00,834.22,2584.44,0,-0.61,0
535367.44,3541923.74,wet,assumed perennial,2020-07-04,468.33,605.56,829.33,2278.89,0,-0.58,0
535362.77,3541925.53,wet,assumed perennial,2020-07-04,461.00,594.11,813.00,2168.78,0,-0.57,0
535358.10,3541927.32,wet,assumed perennial,2020-07-04,477.33,627.00,845.78,2289.11,0,-0.57,0
535215.04,3541950.38,wet,assumed perennial,2020-07-04,449.22,599.33,812.44,2536.22,0,-0.62,0
535175.51,3541956.52,wet,assumed perennial,2020-07-04,444.67,578.33,802.56,2343.00,0,-0.60,0
535170.57,3541957.28,wet,assumed perennial,2020-07-04,444.89,586.00,815.00,2449.67,0,-0.61,0
535160.69,3541958.81,wet,assumed perennial,2020-07-04,451.89,597.33,811.11,2469.00,0,-0.61,0
535165.63,3541958.05,wet,assumed perennial,2020-07-04,465.44,607.67,844.44,2644.00,0,-0.63,0
535126.10,3541964.18,wet,assumed perennial,2020-07-04,469.00,617.22,840.78,2260.33,0,-0.57,0
535131.04,3541963.41,wet,assumed perennial,2020-07-04,483.22,635.22,854.00,2430.11,0,-0.59,0
535135.98,3541962.65,wet,assumed perennial,2020-07-04,498.22,653.67,877.11,2560.11,0,-0.59,0
535155.75,3541959.58,wet,assumed perennial,2020-07-04,437.00,572.78,781.00,2294.44,0,-0.60,0
535150.80,3541960.35,wet,assumed perennial,2020-07-04,439.44,585.11,818.22,2202.00,0,-0.58,0
535121.16,3541964.95,wet,assumed perennial,2020-07-04,468.11,626.78,853.89,2101.44,0,-0.54,0
530539.31,3544473.64,wet,assumed perennial,2020-07-04,529.67,683.56,947.67,2022.22,0,-0.49,0
530539.31,3544473.64,wet,assumed perennial,2020-07-04,456.00,779.56,1103.56,2397.22,0,-0.51,0
530539.31,3544473.64,wet,assumed perennial,2020-07-04,506.33,685.00,969.56,2021.00,0,-0.49,0
535259.50,3541943.49,wet,assumed perennial,2020-07-04,480.00,624.89,865.78,2454.00,0,-0.59,0
535140.92,3541961.88,wet,assumed perennial,2020-07-04,510.22,666.78,918.89,2629.78,0,-0.60,0
535195.27,3541953.45,wet,assumed perennial,2020-07-04,444.33,600.78,806.33,2368.00,0,-0.60,0
535145.86,3541961.11,wet,assumed perennial,2020-07-04,486.78,645.78,897.78,2536.11,0,-0.59,0
535190.33,3541954.22,wet,assumed perennial,2020-07-04,423.56,563.33,784.67,2246.44,0,-0.60,0
535254.56,3541944.25,wet,assumed perennial,2020-07-04,451.78,600.11,835.78,2311.11,0,-0.59,0
535249.62,3541945.02,wet,assumed perennial,2020-07-04,427.44,588.44,793.89,2280.33,0,-0.59,0
535244.68,3541945.79,wet,assumed perennial,2020-07-04,445.67,623.44,834.78,2677.78,0,-0.62,0
535239.74,3541946.55,wet,assumed perennial,2020-07-04,461.67,636.11,857.33,2804.11,0,-0.63,0
535234.80,3541947.32,wet,assumed perennial,2020-07-04,477.56,629.89,849.11,2842.56,0,-0.64,0
535229.86,3541948.09,wet,assumed perennial,2020-07-04,473.44,621.44,827.11,2674.11,0,-0.62,0
535224.92,3541948.85,wet,assumed perennial,2020-07-04,458.56,613.22,812.11,2615.11,0,-0.62,0
535180.45,3541955.75,wet,assumed perennial,2020-07-04,440.44,563.22,786.44,2315.56,0,-0.61,0
535185.39,3541954.98,wet,assumed perennial,2020-07-04,417.89,552.56,777.56,2238.67,0,-0.60,0
535210.10,3541951.15,wet,assumed perennial,2020-07-04,447.44,604.22,797.11,2558.33,0,-0.62,0
535200.21,3541952.68,wet,assumed perennial,2020-07-04,479.78,639.67,848.22,2672.56,0,-0.61,0
535219.98,3541949.62,wet,assumed perennial,2020-07-04,435.44,601.22,806.44,2575.67,0,-0.62,0
535205.15,3541951.92,wet,assumed perennial,2020-07-04,487.33,645.78,851.22,2729.33,0,-0.62,0
535303.97,3541936.59,wet,assumed perennial,2020-07-05,302.00,638.33,644.33,2775.44,0,-0.63,0
535313.86,3541935.06,wet,assumed perennial,2020-07-05,325.11,676.00,670.67,2917.33,0,-0.62,0
535303.97,3541936.59,wet,assumed perennial,2020-07-05,319.44,641.33,644.67,2768.22,0,-0.62,0
535308.91,3541935.82,wet,assumed perennial,2020-07-05,316.56,651.67,648.11,2800.11,0,-0.62,0
535308.91,3541935.82,wet,assumed perennial,2020-07-05,325.56,659.56,649.56,2828.44,0,-0.62,0
535318.80,3541934.29,wet,assumed perennial,2020-07-05,355.11,722.00,708.00,3112.78,0,-0.62,0
535328.68,3541932.76,wet,assumed perennial,2020-07-05,377.67,730.56,771.56,3003.11,0,-0.61,0
535318.80,3541934.29,wet,assumed perennial,2020-07-05,351.56,723.56,713.67,3139.56,0,-0.63,0
535328.68,3541932.76,wet,assumed perennial,2020-07-05,358.67,724.00,743.22,3026.67,0,-0.61,0
535323.74,3541933.52,wet,assumed perennial,2020-07-05,362.89,722.89,735.22,3093.89,0,-0.62,0
535323.74,3541933.52,wet,assumed perennial,2020-07-05,375.33,735.89,756.33,3073.89,0,-0.61,0
535333.62,3541931.99,wet,assumed perennial,2020-07-05,327.67,717.56,709.11,2927.11,0,-0.61,0
535313.86,3541935.06,wet,assumed perennial,2020-07-05,324.11,669.78,665.44,2882.56,0,-0.62,0
535299.03,3541937.36,wet,assumed perennial,2020-07-05,298.44,651.22,652.33,2819.67,0,-0.62,0
535333.62,3541931.99,wet,assumed perennial,2020-07-05,343.44,726.11,723.56,2894.11,0,-0.60,0
535299.03,3541937.36,wet,assumed perennial,2020-07-05,310.22,652.44,655.89,2803.11,0,-0.62,0
535294.09,3541938.12,wet,assumed perennial,2020-07-05,318.33,675.67,690.44,2945.78,0,-0.63,0
535294.09,3541938.12,wet,assumed perennial,2020-07-05,321.33,672.11,695.89,2940.67,0,-0.63,0
535289.15,3541938.89,wet,assumed perennial,2020-07-05,336.33,688.00,684.89,3130.11,0,-0.64,0
535289.15,3541938.89,wet,assumed perennial,2020-07-05,340.33,692.33,697.00,3095.00,0,-0.63,0
535284.21,3541939.66,wet,assumed perennial,2020-07-05,333.67,682.00,658.00,3221.22,0,-0.65,0
535284.21,3541939.66,wet,assumed perennial,2020-07-05,340.44,683.33,672.33,3186.11,0,-0.65,0
535279.27,3541940.42,wet,assumed perennial,2020-07-05,296.44,628.00,616.00,3112.78,0,-0.66,0
535279.27,3541940.42,wet,assumed perennial,2020-07-05,304.44,628.00,616.67,3129.33,0,-0.67,0
535274.33,3541941.19,wet,assumed perennial,2020-07-05,266.67,619.78,612.89,3083.78,0,-0.67,0
535274.33,3541941.19,wet,assumed perennial,2020-07-05,286.89,625.33,623.00,3059.56,0,-0.66,0
535269.39,3541941.95,wet,assumed perennial,2020-07-05,276.89,647.78,635.11,3173.56,0,-0.66,0
535269.39,3541941.95,wet,assumed perennial,2020-07-05,297.67,657.78,648.89,3155.89,0,-0.66,0
535338.56,3541931.23,wet,assumed perennial,2020-07-05,332.11,657.67,670.33,2762.44,0,-0.62,0
535338.56,3541931.23,wet,assumed perennial,2020-07-05,333.33,656.00,676.67,2727.00,0,-0.61,0
535404.78,3541909.41,wet,assumed perennial,2020-07-05,285.11,553.67,634.00,2717.11,0,-0.66,0
535400.11,3541911.20,wet,assumed perennial,2020-07-05,305.67,598.67,660.56,2678.67,0,-0.63,0
535400.11,3541911.20,wet,assumed perennial,2020-07-05,310.89,593.22,647.00,2625.44,0,-0.63,0
535395.44,3541912.99,wet,assumed perennial,2020-07-05,328.33,640.22,693.89,2851.67,0,-0.63,0
535395.44,3541912.99,wet,assumed perennial,2020-07-05,336.22,635.33,679.33,2770.56,0,-0.63,0
535390.78,3541914.78,wet,assumed perennial,2020-07-05,347.89,696.00,711.33,3127.44,0,-0.64,0
535390.78,3541914.78,wet,assumed perennial,2020-07-05,356.11,697.00,710.44,3099.22,0,-0.63,0
535386.11,3541916.57,wet,assumed perennial,2020-07-05,340.56,706.56,693.22,3171.89,0,-0.64,0
535386.11,3541916.57,wet,assumed perennial,2020-07-05,343.44,699.67,689.89,3162.33,0,-0.64,0
535381.44,3541918.36,wet,assumed perennial,2020-07-05,346.11,667.67,659.00,3286.44,0,-0.66,0
535381.44,3541918.36,wet,assumed perennial,2020-07-05,345.78,656.78,650.67,3286.00,0,-0.67,0
535376.77,3541920.15,wet,assumed perennial,2020-07-05,329.33,640.78,643.78,3142.00,0,-0.66,0
535376.77,3541920.15,wet,assumed perennial,2020-07-05,332.44,640.89,644.89,3194.11,0,-0.67,0
535264.45,3541942.72,wet,assumed perennial,2020-07-05,314.33,699.67,675.44,3297.00,0,-0.65,0
535404.78,3541909.41,wet,assumed perennial,2020-07-05,291.11,571.22,642.56,2682.00,0,-0.65,0
535358.10,3541927.32,wet,assumed perennial,2020-07-05,354.33,669.67,707.56,3042.67,0,-0.64,0
535358.10,3541927.32,wet,assumed perennial,2020-07-05,381.78,707.11,728.44,3008.56,0,-0.62,0
535362.77,3541925.53,wet,assumed perennial,2020-07-05,302.33,614.00,659.67,2930.33,0,-0.65,0
535362.77,3541925.53,wet,assumed perennial,2020-07-05,332.44,650.00,675.78,2901.89,0,-0.63,0
535367.44,3541923.74,wet,assumed perennial,2020-07-05,294.44,606.78,639.22,2877.67,0,-0.65,0
535367.44,3541923.74,wet,assumed perennial,2020-07-05,319.89,637.56,652.44,2870.22,0,-0.64,0
535372.10,3541921.95,wet,assumed perennial,2020-07-05,301.11,623.67,628.33,2986.67,0,-0.65,0
535372.10,3541921.95,wet,assumed perennial,2020-07-05,303.67,623.78,624.33,3048.67,0,-0.66,0
