x,y,wetdry,assumption,date,blue,green,red,NIR,missing,NDWI,p
537356.36,3540794.16,dry,survey/imagery match,2016-09-22,251.11,472.67,599.11,2158.78,0,-0.64,0
531335.68,3543949.28,dry,survey/imagery match,2016-09-22,556.33,827.11,1051.00,2684.56,0,-0.53,0
534831.36,3542123.87,dry,survey/imagery match,2016-09-22,297.78,535.11,625.00,2576.22,0,-0.66,0
537365.72,3540790.65,dry,survey/imagery match,2016-09-22,217.78,443.33,570.56,2249.78,0,-0.67,0
531343.18,3543946.01,dry,survey/imagery match,2016-09-22,563.78,890.44,1133.11,2884.22,0,-0.53,0
531338.59,3543948.01,dry,survey/imagery match,2016-09-22,572.11,829.11,1055.00,2670.78,0,-0.53,0
537227.01,3540843.42,dry,survey/imagery match,2016-09-22,324.78,537.89,667.00,2503.78,0,-0.65,0
536272.74,3541796.47,dry,survey/imagery match,2016-09-22,215.89,406.11,526.11,2147.11,0,-0.68,0
536287.50,3541782.97,dry,survey/imagery match,2016-09-22,262.00,471.67,585.22,2480.56,0,-0.68,0
536353.86,3541530.91,dry,survey/imagery match,2016-09-22,227.44,462.44,552.89,2707.11,0,-0.71,0
536349.73,3541533.73,dry,survey/imagery match,2016-09-22,237.89,447.22,549.56,2598.89,0,-0.71,0
534382.19,3542236.11,dry,survey/imagery match,2016-09-22,804.44,1117.78,1462.22,2761.00,0,-0.42,0
532096.84,3543621.16,dry,survey/imagery match,2016-09-22,540.00,813.67,1067.67,2258.00,0,-0.47,0
534781.38,3542146.81,dry,survey/imagery match,2016-09-22,302.67,526.56,650.89,2593.11,0,-0.66,0
536345.61,3541536.56,dry,survey/imagery match,2016-09-22,275.56,464.33,582.44,2597.11,0,-0.70,0
536341.48,3541539.38,dry,survey/imagery match,2016-09-22,264.44,469.00,587.89,2616.44,0,-0.70,0
536271.27,3541626.24,dry,survey/imagery match,2016-09-22,213.22,417.78,504.22,2153.11,0,-0.67,0
534161.75,3542253.20,dry,survey/imagery match,2016-09-22,308.11,561.67,689.56,2338.89,0,-0.61,0
536271.30,3541621.24,dry,survey/imagery match,2016-09-22,149.22,364.33,465.67,1820.33,0,-0.67,0
536271.33,3541616.24,dry,survey/imagery match,2016-09-22,161.22,362.22,475.33,1815.78,0,-0.67,0
536274.52,3541597.11,dry,survey/imagery match,2016-09-22,191.89,389.11,494.78,1913.11,0,-0.66,0
536271.95,3541601.39,dry,survey/imagery match,2016-09-22,209.89,399.33,511.00,1969.22,0,-0.66,0
532093.05,3543624.42,dry,survey/imagery match,2016-09-22,523.44,811.78,1039.89,2263.56,0,-0.47,0
536271.38,3541606.24,dry,survey/imagery match,2016-09-22,187.00,374.78,493.44,1792.22,0,-0.65,0
536271.36,3541611.24,dry,survey/imagery match,2016-09-22,182.11,372.78,492.22,1818.00,0,-0.66,0
536271.24,3541631.24,dry,survey/imagery match,2016-09-22,259.22,456.89,542.67,2325.67,0,-0.67,0
536337.36,3541542.21,dry,survey/imagery match,2016-09-22,256.22,473.44,589.00,2677.00,0,-0.70,0
531434.39,3543896.10,dry,survey/imagery match,2016-09-22,1124.56,1495.11,1998.89,2875.22,0,-0.32,0
534431.93,3542233.55,dry,survey/imagery match,2016-09-22,925.44,1216.89,1619.89,2785.00,0,-0.39,0
534127.48,3542259.39,dry,survey/imagery match,2016-09-22,255.33,483.11,591.56,2546.67,0,-0.68,0
536279.67,3541588.54,dry,survey/imagery match,2016-09-22,144.56,346.11,449.78,1646.22,0,-0.65,0
536291.97,3541573.28,dry,survey/imagery match,2016-09-22,215.00,428.33,542.00,2197.78,0,-0.67,0
536287.85,3541576.10,dry,survey/imagery match,2016-09-22,195.89,411.00,531.00,2063.44,0,-0.67,0
531430.80,3543899.58,dry,survey/imagery match,2016-09-22,1063.11,1460.44,1955.22,2832.22,0,-0.32,0
532107.09,3543604.25,dry,survey/imagery match,2016-09-22,552.33,787.56,1040.22,2335.56,0,-0.50,0
536296.10,3541570.45,dry,survey/imagery match,2016-09-22,283.11,474.78,609.11,2551.44,0,-0.69,0
536300.23,3541567.63,dry,survey/imagery match,2016-09-22,296.78,493.00,635.44,2595.56,0,-0.68,0
534291.72,3542255.85,dry,survey/imagery match,2016-09-22,959.78,1278.78,1678.56,2660.44,0,-0.35,0
536304.35,3541564.80,dry,survey/imagery match,2016-09-22,287.33,502.00,640.33,2458.11,0,-0.66,0
536308.48,3541561.98,dry,survey/imagery match,2016-09-22,258.00,476.89,590.56,2405.78,0,-0.67,0
536312.60,3541559.15,dry,survey/imagery match,2016-09-22,239.44,456.11,544.33,2383.00,0,-0.68,0
534763.20,3542155.16,dry,survey/imagery match,2016-09-22,248.44,472.11,564.22,2244.44,0,-0.65,0
536316.73,3541556.33,dry,survey/imagery match,2016-09-22,275.78,470.11,559.89,2552.56,0,-0.69,0
536320.85,3541553.50,dry,survey/imagery match,2016-09-22,284.89,475.22,570.33,2646.89,0,-0.70,0
536329.11,3541547.86,dry,survey/imagery match,2016-09-22,272.78,479.11,589.78,2809.44,0,-0.71,0
532100.25,3543617.60,dry,survey/imagery match,2016-09-22,543.33,789.11,1064.11,2268.33,0,-0.48,0
536324.98,3541550.68,dry,survey/imagery match,2016-09-22,279.78,475.89,579.44,2716.67,0,-0.70,0
536333.23,3541545.03,dry,survey/imagery match,2016-09-22,268.11,480.89,589.89,2808.78,0,-0.71,0
532089.27,3543627.69,dry,survey/imagery match,2016-09-22,517.78,804.89,1017.33,2268.89,0,-0.48,0
536271.22,3541636.24,dry,survey/imagery match,2016-09-22,319.67,507.00,612.00,2464.89,0,-0.66,0
536271.19,3541641.24,dry,survey/imagery match,2016-09-22,309.78,499.56,617.00,2490.67,0,-0.67,0
536302.54,3541708.91,dry,survey/imagery match,2016-09-22,257.89,489.44,577.67,2786.00,0,-0.70,0
537615.92,3540545.95,dry,survey/imagery match,2016-09-22,476.33,680.33,906.56,2045.89,0,-0.50,0
536300.32,3541704.43,dry,survey/imagery match,2016-09-22,256.89,474.89,564.22,2693.44,0,-0.70,0
531415.39,3543912.22,dry,survey/imagery match,2016-09-22,976.44,1308.56,1724.67,2836.78,0,-0.37,0
532008.38,3543672.18,dry,survey/imagery match,2016-09-22,482.33,764.11,1007.44,2723.11,0,-0.56,0
536298.11,3541699.94,dry,survey/imagery match,2016-09-22,279.44,493.89,577.33,2639.33,0,-0.68,0
536303.85,3541733.59,dry,survey/imagery match,2016-09-22,291.33,493.56,623.22,2787.89,0,-0.70,0
536303.84,3541738.59,dry,survey/imagery match,2016-09-22,275.11,489.11,597.67,2716.78,0,-0.69,0
534171.74,3542253.41,dry,survey/imagery match,2016-09-22,386.22,627.33,800.67,2637.67,0,-0.62,0
536303.82,3541743.59,dry,survey/imagery match,2016-09-22,245.11,453.22,565.67,2552.56,0,-0.70,0
536303.81,3541748.59,dry,survey/imagery match,2016-09-22,232.44,441.67,563.00,2470.56,0,-0.70,0
536303.80,3541753.59,dry,survey/imagery match,2016-09-22,218.56,448.78,556.78,2365.67,0,-0.68,0
537618.04,3540555.72,dry,survey/imagery match,2016-09-22,487.00,665.00,919.56,1759.00,0,-0.45,0
534795.01,3542140.55,dry,survey/imagery match,2016-09-22,282.44,468.22,555.67,2683.33,0,-0.70,0
536303.79,3541758.59,dry,survey/imagery match,2016-09-22,265.22,483.11,582.33,2346.56,0,-0.66,0
532003.39,3543672.39,dry,survey/imagery match,2016-09-22,495.67,788.00,1014.00,2832.56,0,-0.56,0
536302.12,3541763.19,dry,survey/imagery match,2016-09-22,283.89,497.89,599.22,2366.33,0,-0.65,0
536303.90,3541713.59,dry,survey/imagery match,2016-09-22,271.00,503.89,598.78,2773.67,0,-0.69,0
536303.89,3541718.59,dry,survey/imagery match,2016-09-22,276.11,506.00,606.11,2768.00,0,-0.69,0
536303.88,3541723.59,dry,survey/imagery match,2016-09-22,289.56,502.11,619.56,2764.44,0,-0.69,0
532013.33,3543671.49,dry,survey/imagery match,2016-09-22,484.33,755.56,999.56,2673.56,0,-0.56,0
536271.50,3541646.16,dry,survey/imagery match,2016-09-22,296.56,493.67,612.56,2477.67,0,-0.67,0
536273.72,3541650.65,dry,survey/imagery match,2016-09-22,260.56,474.11,584.22,2381.33,0,-0.67,0
534790.46,3542142.64,dry,survey/imagery match,2016-09-22,203.89,396.22,495.11,2236.11,0,-0.70,0
536275.94,3541655.13,dry,survey/imagery match,2016-09-22,258.78,481.00,586.67,2393.22,0,-0.67,0
536278.15,3541659.61,dry,survey/imagery match,2016-09-22,248.00,480.67,588.00,2321.00,0,-0.66,0
536293.67,3541690.98,dry,survey/imagery match,2016-09-22,302.33,525.22,637.44,2514.78,0,-0.65,0
536295.89,3541695.46,dry,survey/imagery match,2016-09-22,285.33,500.67,591.56,2533.00,0,-0.67,0
536291.46,3541686.50,dry,survey/imagery match,2016-09-22,337.89,547.11,681.11,2550.33,0,-0.65,0
536283.81,3541786.34,dry,survey/imagery match,2016-09-22,271.00,476.11,584.89,2476.33,0,-0.68,0
532085.51,3543630.98,dry,survey/imagery match,2016-09-22,508.11,775.11,971.67,2291.00,0,-0.49,0
536287.02,3541677.54,dry,survey/imagery match,2016-09-22,368.56,575.56,717.33,2482.44,0,-0.62,0
536284.81,3541673.05,dry,survey/imagery match,2016-09-22,313.00,528.33,656.00,2302.78,0,-0.63,0
534785.92,3542144.73,dry,survey/imagery match,2016-09-22,276.44,484.78,600.44,2402.89,0,-0.66,0
536282.59,3541668.57,dry,survey/imagery match,2016-09-22,267.44,485.67,598.89,2171.11,0,-0.63,0
536280.37,3541664.09,dry,survey/imagery match,2016-09-22,268.78,502.33,615.33,2306.56,0,-0.64,0
532082.21,3543634.74,dry,survey/imagery match,2016-09-22,509.56,755.67,967.00,2270.00,0,-0.50,0
536303.86,3541728.59,dry,survey/imagery match,2016-09-22,296.56,494.33,626.89,2789.22,0,-0.70,0
538839.79,3540312.81,dry,survey/imagery match,2016-09-22,564.00,804.33,1045.78,2176.56,0,-0.46,0
536289.24,3541682.02,dry,survey/imagery match,2016-09-22,377.89,591.22,737.22,2584.78,0,-0.63,0
532104.81,3543608.70,dry,survey/imagery match,2016-09-22,543.22,773.11,1027.22,2312.78,0,-0.50,0
537182.92,3540851.74,dry,survey/imagery match,2016-09-22,262.11,454.00,568.11,2709.78,0,-0.71,0
537197.82,3540850.01,dry,survey/imagery match,2016-09-22,280.56,486.78,626.78,2618.67,0,-0.69,0
531393.92,3543924.84,dry,survey/imagery match,2016-09-22,784.44,1191.67,1551.00,2320.56,0,-0.32,0
536885.05,3540791.95,dry,survey/imagery match,2016-09-22,487.56,720.44,893.44,2499.33,0,-0.55,0
536880.10,3540791.24,dry,survey/imagery match,2016-09-22,479.44,724.44,906.89,2484.89,0,-0.55,0
531095.70,3543992.32,dry,survey/imagery match,2016-09-22,335.56,487.78,644.22,1742.33,0,-0.56,0
531389.36,3543926.90,dry,survey/imagery match,2016-09-22,1377.78,1738.44,2251.44,2540.11,0,-0.19,0
536870.20,3540789.81,dry,survey/imagery match,2016-09-22,455.33,705.56,881.33,2650.22,0,-0.58,0
534875.43,3542100.56,dry,survey/imagery match,2016-09-22,344.56,557.89,661.89,2565.67,0,-0.64,0
536875.15,3540790.53,dry,survey/imagery match,2016-09-22,489.78,741.89,933.44,2536.89,0,-0.55,0
536865.25,3540789.10,dry,survey/imagery match,2016-09-22,432.67,671.44,838.33,2706.11,0,-0.60,0
536860.30,3540788.39,dry,survey/imagery match,2016-09-22,429.78,664.78,835.67,2786.89,0,-0.61,0
536855.35,3540787.68,dry,survey/imagery match,2016-09-22,354.22,583.56,748.56,2794.78,0,-0.65,0
534883.74,3542094.99,dry,survey/imagery match,2016-09-22,361.44,578.56,694.56,2756.67,0,-0.65,0
536850.41,3540786.97,dry,survey/imagery match,2016-09-22,334.11,559.22,720.00,2789.11,0,-0.67,0
531081.50,3543997.16,dry,survey/imagery match,2016-09-22,338.67,548.56,681.56,2212.00,0,-0.60,0
536845.46,3540786.26,dry,survey/imagery match,2016-09-22,275.00,513.78,639.44,2736.11,0,-0.68,0
536835.56,3540784.84,dry,survey/imagery match,2016-09-22,281.56,496.00,614.67,2606.44,0,-0.68,0
536840.51,3540785.55,dry,survey/imagery match,2016-09-22,256.33,482.78,593.78,2620.67,0,-0.69,0
531100.56,3543991.19,dry,survey/imagery match,2016-09-22,258.89,419.89,557.00,1726.00,0,-0.61,0
534226.73,3542254.53,dry,survey/imagery match,2016-09-22,414.11,651.67,800.00,2824.78,0,-0.63,0
536890.00,3540792.66,dry,survey/imagery match,2016-09-22,381.22,628.11,776.00,2432.67,0,-0.59,0
536955.93,3540815.38,dry,survey/imagery match,2016-09-22,249.22,454.33,578.78,2390.44,0,-0.68,0
531124.88,3543985.64,dry,survey/imagery match,2016-09-22,332.11,541.22,666.67,2418.67,0,-0.63,0
537014.07,3540829.63,dry,survey/imagery match,2016-09-22,307.00,516.56,618.89,2667.56,0,-0.68,0
531120.15,3543987.26,dry,survey/imagery match,2016-09-22,273.67,472.89,583.44,2227.00,0,-0.65,0
537611.68,3540526.41,dry,survey/imagery match,2016-09-22,371.11,574.67,732.56,1948.33,0,-0.54,0
536994.48,3540825.57,dry,survey/imagery match,2016-09-22,345.33,552.78,688.89,2580.44,0,-0.65,0
531115.30,3543988.41,dry,survey/imagery match,2016-09-22,252.11,445.78,552.00,2279.22,0,-0.67,0
536989.58,3540824.56,dry,survey/imagery match,2016-09-22,362.33,552.11,701.67,2499.89,0,-0.64,0
536979.79,3540822.53,dry,survey/imagery match,2016-09-22,278.78,475.89,616.00,2706.89,0,-0.70,0
531110.38,3543989.34,dry,survey/imagery match,2016-09-22,251.00,425.67,557.33,2143.11,0,-0.67,0
534216.73,3542254.32,dry,survey/imagery match,2016-09-22,427.44,664.11,827.89,2483.89,0,-0.58,0
534871.28,3542103.35,dry,survey/imagery match,2016-09-22,297.89,497.78,603.11,2265.67,0,-0.64,0
536984.69,3540823.54,dry,survey/imagery match,2016-09-22,274.11,474.00,614.78,2605.67,0,-0.69,0
536974.90,3540821.52,dry,survey/imagery match,2016-09-22,315.89,502.00,630.44,2856.00,0,-0.70,0
536970.00,3540820.50,dry,survey/imagery match,2016-09-22,313.11,506.78,626.89,2813.89,0,-0.69,0
531105.47,3543990.27,dry,survey/imagery match,2016-09-22,224.78,393.56,519.44,1855.89,0,-0.65,0
536965.25,3540819.01,dry,survey/imagery match,2016-09-22,276.78,483.00,595.33,2683.44,0,-0.69,0
536960.59,3540817.20,dry,survey/imagery match,2016-09-22,224.00,431.56,550.56,2480.22,0,-0.70,0
536951.27,3540813.56,dry,survey/imagery match,2016-09-22,275.22,475.78,596.78,2270.33,0,-0.65,0
536830.61,3540784.13,dry,survey/imagery match,2016-09-22,321.89,518.89,646.11,2597.78,0,-0.67,0
536825.66,3540783.42,dry,survey/imagery match,2016-09-22,319.33,503.11,625.33,2473.44,0,-0.66,0
536820.71,3540782.70,dry,survey/imagery match,2016-09-22,308.44,490.44,608.89,2471.22,0,-0.67,0
536560.05,3540982.30,dry,survey/imagery match,2016-09-22,338.67,570.11,736.78,2531.89,0,-0.63,0
534221.73,3542254.42,dry,survey/imagery match,2016-09-22,411.33,647.22,804.11,2528.11,0,-0.59,0
534887.89,3542092.21,dry,survey/imagery match,2016-09-22,323.44,545.78,650.56,2623.56,0,-0.66,0
537624.41,3540585.04,dry,survey/imagery match,2016-09-22,222.11,417.67,555.33,1674.89,0,-0.60,0
536562.39,3540986.72,dry,survey/imagery match,2016-09-22,336.44,555.00,692.78,2630.89,0,-0.65,0
531163.07,3543973.80,dry,survey/imagery match,2016-09-22,713.44,932.89,1205.78,2699.11,0,-0.49,0
536565.49,3540990.55,dry,survey/imagery match,2016-09-22,319.67,539.22,656.89,2641.00,0,-0.66,0
536555.38,3540973.46,dry,survey/imagery match,2016-09-22,256.44,520.89,672.00,2224.11,0,-0.62,0
534206.74,3542254.12,dry,survey/imagery match,2016-09-22,420.78,679.78,863.33,2617.33,0,-0.59,0
536553.05,3540969.04,dry,survey/imagery match,2016-09-22,250.89,486.22,625.33,2248.44,0,-0.64,0
534892.04,3542089.42,dry,survey/imagery match,2016-09-22,284.33,506.22,605.00,2342.78,0,-0.64,0
536550.71,3540964.62,dry,survey/imagery match,2016-09-22,247.11,475.56,605.44,2254.11,0,-0.65,0
536548.38,3540960.20,dry,survey/imagery match,2016-09-22,264.56,509.33,657.22,2310.00,0,-0.64,0
536544.46,3540952.78,dry,survey/imagery match,2016-09-22,388.89,619.44,851.22,2238.11,0,-0.57,0
531167.89,3543972.46,dry,survey/imagery match,2016-09-22,764.33,991.56,1289.11,2756.33,0,-0.47,0
536543.29,3540948.07,dry,survey/imagery match,2016-09-22,492.00,698.78,953.67,2345.89,0,-0.54,0
536543.32,3540938.07,dry,survey/imagery match,2016-09-22,574.44,763.33,967.11,2339.89,0,-0.51,0
536557.72,3540977.88,dry,survey/imagery match,2016-09-22,269.67,538.00,696.78,2334.33,0,-0.63,0
531158.25,3543975.14,dry,survey/imagery match,2016-09-22,452.78,674.56,857.67,2521.67,0,-0.58,0
536946.61,3540811.75,dry,survey/imagery match,2016-09-22,288.89,493.44,610.33,2325.67,0,-0.65,0
536941.95,3540809.93,dry,survey/imagery match,2016-09-22,299.56,502.89,618.11,2396.44,0,-0.65,0
531086.23,3543995.55,dry,survey/imagery match,2016-09-22,325.00,521.44,670.44,2028.11,0,-0.59,0
536815.76,3540781.99,dry,survey/imagery match,2016-09-22,244.89,444.33,561.22,2328.33,0,-0.68,0
534879.58,3542097.78,dry,survey/imagery match,2016-09-22,396.44,608.11,727.78,2815.56,0,-0.64,0
536810.81,3540781.28,dry,survey/imagery match,2016-09-22,236.67,452.44,558.89,2270.56,0,-0.67,0
537625.48,3540589.92,dry,survey/imagery match,2016-09-22,221.33,423.00,556.22,1815.67,0,-0.62,0
536894.95,3540793.37,dry,survey/imagery match,2016-09-22,295.67,544.67,671.33,2402.22,0,-0.63,0
536914.00,3540799.03,dry,survey/imagery match,2016-09-22,309.78,506.11,609.56,2389.89,0,-0.65,0
531090.96,3543993.94,dry,survey/imagery match,2016-09-22,331.22,499.22,647.44,1862.00,0,-0.58,0
537004.27,3540827.60,dry,survey/imagery match,2016-09-22,314.89,521.22,643.78,2588.11,0,-0.66,0
536909.35,3540797.21,dry,survey/imagery match,2016-09-22,281.11,474.56,595.22,2430.33,0,-0.67,0
536899.90,3540794.08,dry,survey/imagery match,2016-09-22,254.56,478.44,592.11,2430.11,0,-0.67,0
536918.66,3540800.84,dry,survey/imagery match,2016-09-22,296.89,501.56,594.22,2384.56,0,-0.65,0
536937.30,3540808.11,dry,survey/imagery match,2016-09-22,285.11,488.67,605.44,2404.89,0,-0.66,0
536932.64,3540806.29,dry,survey/imagery match,2016-09-22,226.78,443.89,562.78,2428.22,0,-0.69,0
531384.81,3543928.97,dry,survey/imagery match,2016-09-22,1585.44,1956.56,2552.89,2845.89,0,-0.19,0
531153.44,3543976.49,dry,survey/imagery match,2016-09-22,402.22,616.11,773.44,2397.22,0,-0.59,0
536927.98,3540804.48,dry,survey/imagery match,2016-09-22,215.44,440.89,553.33,2321.44,0,-0.68,0
536923.32,3540802.66,dry,survey/imagery match,2016-09-22,229.67,449.89,549.89,2295.78,0,-0.67,0
