x,y,wetdry,assumption,date,blue,green,red,NIR,missing,NDWI,p
536271.36,3541611.24,dry,assumed dry,2019-06-08,317.56,549.44,738.67,2849.00,0,-0.68,0
536271.36,3541611.24,dry,assumed dry,2019-06-08,164.22,428.22,559.22,2571.67,0,-0.71,0
536271.22,3541636.24,dry,assumed dry,2019-06-08,357.22,548.67,700.33,2834.44,0,-0.68,0
536271.36,3541611.24,dry,assumed dry,2019-06-08,270.00,435.11,594.44,2215.33,0,-0.67,0
536271.38,3541606.24,dry,assumed dry,2019-06-08,397.56,620.89,871.33,2770.89,0,-0.63,0
536271.38,3541606.24,dry,assumed dry,2019-06-08,200.22,484.00,644.11,2506.00,0,-0.68,0
536271.38,3541606.24,dry,assumed dry,2019-06-08,266.44,421.67,608.11,2099.11,0,-0.67,0
536271.95,3541601.39,dry,assumed dry,2019-06-08,437.67,668.00,901.00,2791.78,0,-0.61,0
536271.95,3541601.39,dry,assumed dry,2019-06-08,215.89,498.11,673.11,2518.44,0,-0.67,0
536278.15,3541659.61,dry,assumed dry,2019-06-08,312.78,574.89,719.00,3212.33,0,-0.70,0
536271.22,3541636.24,dry,assumed dry,2019-06-08,217.44,492.67,621.78,3151.56,0,-0.73,0
536271.95,3541601.39,dry,assumed dry,2019-06-08,252.56,423.78,621.11,1949.44,0,-0.64,0
536271.22,3541636.24,dry,assumed dry,2019-06-08,348.67,593.11,744.33,3261.78,0,-0.69,0
536275.94,3541655.13,dry,assumed dry,2019-06-08,232.89,512.78,640.44,3113.89,0,-0.72,0
536278.15,3541659.61,dry,assumed dry,2019-06-08,352.44,550.67,691.89,2884.67,0,-0.68,0
536275.94,3541655.13,dry,assumed dry,2019-06-08,379.22,548.11,716.78,2905.44,0,-0.68,0
536273.72,3541650.65,dry,assumed dry,2019-06-08,242.33,516.89,649.89,3056.67,0,-0.71,0
536273.72,3541650.65,dry,assumed dry,2019-06-08,380.22,538.89,716.33,2849.67,0,-0.68,0
536273.72,3541650.65,dry,assumed dry,2019-06-08,346.22,590.00,721.67,3202.67,0,-0.69,0
536271.50,3541646.16,dry,assumed dry,2019-06-08,334.67,585.22,718.89,3267.78,0,-0.70,0
536275.94,3541655.13,dry,assumed dry,2019-06-08,348.44,597.11,730.56,3259.22,0,-0.69,0
536271.50,3541646.16,dry,assumed dry,2019-06-08,214.11,495.11,622.33,3084.67,0,-0.72,0
536271.50,3541646.16,dry,assumed dry,2019-06-08,365.78,555.22,717.56,2936.22,0,-0.68,0
536271.19,3541641.24,dry,assumed dry,2019-06-08,327.89,583.78,718.22,3291.22,0,-0.70,0
536271.19,3541641.24,dry,assumed dry,2019-06-08,199.33,483.67,606.33,3120.89,0,-0.73,0
536271.19,3541641.24,dry,assumed dry,2019-06-08,354.33,555.22,707.44,2940.78,0,-0.68,0
533298.60,3542705.34,wet,assumed wet,2019-12-10,293.67,553.33,815.89,1322.56,0,-0.41,0
533288.60,3542705.31,wet,assumed wet,2019-12-10,226.11,461.78,661.89,1272.78,0,-0.47,0
533293.60,3542705.32,wet,assumed wet,2019-12-10,245.78,498.78,715.00,1272.89,0,-0.44,0
533308.60,3542705.36,wet,assumed wet,2019-12-10,173.44,442.78,622.22,1072.11,0,-0.42,0
533313.60,3542705.37,wet,assumed wet,2019-12-10,161.67,398.00,578.00,989.78,0,-0.43,0
533328.60,3542705.40,wet,assumed wet,2019-12-10,226.44,471.89,685.22,1022.00,0,-0.37,0
533303.60,3542705.35,wet,assumed wet,2019-12-10,282.78,547.33,799.56,1274.78,0,-0.40,0
533283.66,3542704.73,wet,assumed wet,2019-12-10,214.78,449.67,654.11,1274.89,0,-0.48,0
533278.74,3542703.82,wet,assumed wet,2019-12-10,206.22,454.22,671.00,1277.67,0,-0.48,0
533244.34,3542697.40,wet,assumed wet,2019-12-10,213.56,449.44,628.78,1110.44,0,-0.42,0
533249.25,3542698.31,wet,assumed wet,2019-12-10,207.56,445.22,615.22,1125.56,0,-0.43,0
533229.59,3542694.64,wet,assumed wet,2019-12-10,201.89,424.00,632.11,1068.00,0,-0.43,0
533234.50,3542695.56,wet,assumed wet,2019-12-10,205.67,415.11,634.67,1053.00,0,-0.43,0
533239.42,3542696.48,wet,assumed wet,2019-12-10,190.22,407.78,608.56,1036.56,0,-0.44,0
533264.00,3542701.06,wet,assumed wet,2019-12-10,186.89,448.33,617.11,1274.89,0,-0.48,0
533268.91,3542701.98,wet,assumed wet,2019-12-10,197.11,468.56,651.78,1252.22,0,-0.46,0
533273.83,3542702.90,wet,assumed wet,2019-12-10,196.67,461.56,655.00,1249.33,0,-0.46,0
533323.60,3542705.39,wet,assumed wet,2019-12-10,223.44,451.44,654.22,1008.78,0,-0.38,0
533338.60,3542705.43,wet,assumed wet,2019-12-10,147.22,398.56,575.56,878.22,0,-0.38,0
533318.60,3542705.38,wet,assumed wet,2019-12-10,187.33,411.89,606.89,985.67,0,-0.41,0
533629.75,3542580.19,wet,assumed wet,2019-12-10,411.33,801.78,1134.33,1938.00,0,-0.41,0
533629.92,3542575.19,wet,assumed wet,2019-12-10,456.00,819.56,1163.22,1835.11,0,-0.38,0
533630.09,3542570.19,wet,assumed wet,2019-12-10,450.56,791.56,1113.33,1740.89,0,-0.37,0
533629.24,3542595.18,wet,assumed wet,2019-12-10,308.00,653.56,962.67,1643.56,0,-0.43,0
533641.17,3542553.75,wet,assumed wet,2019-12-10,528.33,871.22,1234.00,1777.89,0,-0.34,0
533638.25,3542557.81,wet,assumed wet,2019-12-10,469.00,808.89,1145.56,1681.00,0,-0.35,0
533635.34,3542561.87,wet,assumed wet,2019-12-10,475.00,807.22,1147.89,1669.67,0,-0.35,0
533632.42,3542565.93,wet,assumed wet,2019-12-10,509.44,858.33,1219.22,1781.11,0,-0.35,0
533644.09,3542549.69,wet,assumed wet,2019-12-10,559.89,929.11,1328.00,1951.56,0,-0.35,0
533629.41,3542590.18,wet,assumed wet,2019-12-10,317.33,691.56,976.78,1859.22,0,-0.46,0
533343.60,3542705.44,wet,assumed wet,2019-12-10,117.89,359.33,508.33,823.00,0,-0.39,0
533333.60,3542705.41,wet,assumed wet,2019-12-10,218.67,465.78,679.33,998.22,0,-0.36,0
533348.28,3542704.01,wet,assumed wet,2019-12-10,140.89,369.11,523.22,840.67,0,-0.39,0
533352.81,3542701.88,wet,assumed wet,2019-12-10,156.56,371.67,517.11,845.67,0,-0.39,0
533361.86,3542697.63,wet,assumed wet,2019-12-10,190.67,426.67,628.78,892.56,0,-0.35,0
533357.33,3542699.75,wet,assumed wet,2019-12-10,145.78,369.67,524.78,830.33,0,-0.38,0
533254.17,3542699.23,wet,assumed wet,2019-12-10,175.33,418.33,575.78,1182.11,0,-0.48,0
533629.58,3542585.18,wet,assumed wet,2019-12-10,384.44,775.56,1092.56,1967.33,0,-0.43,0
533366.38,3542695.50,wet,assumed wet,2019-12-10,174.11,407.89,606.11,868.56,0,-0.36,0
533259.08,3542700.15,wet,assumed wet,2019-12-10,192.00,444.44,613.33,1278.89,0,-0.48,0
533087.05,3542668.05,wet,assumed wet,2019-12-10,215.00,571.22,835.89,1528.56,0,-0.46,0
533091.97,3542668.96,wet,assumed wet,2019-12-10,269.78,655.67,960.56,1698.67,0,-0.44,0
533096.88,3542669.88,wet,assumed wet,2019-12-10,276.00,662.11,962.33,1705.78,0,-0.44,0
533116.54,3542673.55,wet,assumed wet,2019-12-10,205.44,480.89,704.11,1276.56,0,-0.45,0
533106.71,3542671.72,wet,assumed wet,2019-12-10,263.78,557.00,791.78,1533.33,0,-0.47,0
533101.80,3542670.80,wet,assumed wet,2019-12-10,272.44,610.22,858.67,1632.33,0,-0.46,0
533121.46,3542674.47,wet,assumed wet,2019-12-10,215.00,491.11,732.44,1278.22,0,-0.44,0
533111.63,3542672.63,wet,assumed wet,2019-12-10,236.89,522.11,752.22,1421.56,0,-0.46,0
533126.37,3542675.38,wet,assumed wet,2019-12-10,212.00,488.33,737.22,1268.33,0,-0.44,0
533077.22,3542666.21,wet,assumed wet,2019-12-10,209.22,492.00,727.11,1309.33,0,-0.45,0
533072.30,3542665.29,wet,assumed wet,2019-12-10,203.44,500.33,737.00,1302.67,0,-0.44,0
533042.81,3542659.79,wet,assumed wet,2019-12-10,243.11,543.56,749.78,1547.78,0,-0.48,0
533032.98,3542657.96,wet,assumed wet,2019-12-10,250.44,527.33,690.44,1500.11,0,-0.48,0
533047.73,3542660.71,wet,assumed wet,2019-12-10,241.56,548.67,745.44,1580.00,0,-0.48,0
533062.47,3542663.46,wet,assumed wet,2019-12-10,301.89,605.67,867.78,1565.33,0,-0.44,0
533057.56,3542662.54,wet,assumed wet,2019-12-10,265.44,556.22,774.67,1474.11,0,-0.45,0
533067.39,3542664.38,wet,assumed wet,2019-12-10,225.11,533.44,779.33,1377.56,0,-0.44,0
533052.64,3542661.63,wet,assumed wet,2019-12-10,229.44,530.67,722.00,1453.78,0,-0.47,0
533175.52,3542684.56,wet,assumed wet,2019-12-10,246.44,518.33,800.33,1376.22,0,-0.45,0
533180.44,3542685.47,wet,assumed wet,2019-12-10,279.89,578.56,890.89,1489.89,0,-0.44,0
533190.27,3542687.31,wet,assumed wet,2019-12-10,247.78,543.11,775.56,1344.22,0,-0.42,0
533185.35,3542686.39,wet,assumed wet,2019-12-10,270.11,575.89,851.22,1451.33,0,-0.43,0
533195.18,3542688.22,wet,assumed wet,2019-12-10,235.00,517.78,759.67,1290.44,0,-0.43,0
533165.69,3542682.72,wet,assumed wet,2019-12-10,217.44,528.89,757.67,1265.22,0,-0.41,0
533160.78,3542681.80,wet,assumed wet,2019-12-10,236.00,524.56,753.89,1251.22,0,-0.41,0
533155.86,3542680.89,wet,assumed wet,2019-12-10,242.67,517.44,737.33,1304.44,0,-0.43,0
533170.61,3542683.64,wet,assumed wet,2019-12-10,244.44,537.89,788.11,1348.89,0,-0.43,0
533141.12,3542678.14,wet,assumed wet,2019-12-10,228.67,492.00,693.89,1163.22,0,-0.41,0
533146.03,3542679.05,wet,assumed wet,2019-12-10,194.89,481.00,690.11,1217.11,0,-0.43,0
533136.20,3542677.22,wet,assumed wet,2019-12-10,222.22,486.78,685.00,1176.56,0,-0.41,0
533131.29,3542676.30,wet,assumed wet,2019-12-10,197.67,474.00,687.33,1241.11,0,-0.45,0
533200.10,3542689.14,wet,assumed wet,2019-12-10,234.56,490.00,714.56,1210.78,0,-0.42,0
533219.76,3542692.81,wet,assumed wet,2019-12-10,219.89,475.00,680.78,1179.22,0,-0.43,0
533224.67,3542693.73,wet,assumed wet,2019-12-10,188.33,442.78,633.33,1091.22,0,-0.42,0
533214.84,3542691.89,wet,assumed wet,2019-12-10,218.11,469.44,674.44,1199.78,0,-0.44,0
533209.93,3542690.98,wet,assumed wet,2019-12-10,200.78,450.11,648.44,1192.22,0,-0.45,0
533205.01,3542690.06,wet,assumed wet,2019-12-10,194.78,446.89,647.44,1179.89,0,-0.45,0
533150.95,3542679.97,wet,assumed wet,2019-12-10,198.22,483.11,684.56,1236.00,0,-0.44,0
533812.29,3542542.04,wet,assumed wet,2019-12-10,450.44,818.11,1150.33,2087.00,0,-0.44,0
533846.65,3542571.10,wet,assumed wet,2019-12-10,416.00,799.22,1153.11,2186.89,0,-0.46,0
533842.83,3542567.87,wet,assumed wet,2019-12-10,487.89,888.11,1223.44,2326.67,0,-0.45,0
533873.37,3542593.70,wet,assumed wet,2019-12-10,264.78,574.00,859.56,1597.33,0,-0.47,0
533850.46,3542574.33,wet,assumed wet,2019-12-10,423.00,789.56,1137.44,2143.00,0,-0.46,0
533877.19,3542596.93,wet,assumed wet,2019-12-10,340.56,689.22,974.22,1802.89,0,-0.45,0
533800.83,3542532.35,wet,assumed wet,2019-12-10,411.33,808.11,1115.22,2170.89,0,-0.46,0
535091.51,3541969.54,wet,assumed wet,2019-12-10,219.78,495.22,657.00,1208.67,0,-0.42,0
535096.45,3541968.78,wet,assumed wet,2019-12-10,265.00,540.89,720.89,1236.56,0,-0.39,0
535101.40,3541968.01,wet,assumed wet,2019-12-10,318.11,592.11,817.33,1260.22,0,-0.36,0
533839.01,3542564.64,wet,assumed wet,2019-12-10,509.89,912.11,1248.44,2362.89,0,-0.44,0
533831.38,3542558.18,wet,assumed wet,2019-12-10,489.89,896.56,1276.33,2356.22,0,-0.45,0
533827.56,3542554.95,wet,assumed wet,2019-12-10,448.11,840.89,1190.11,2219.78,0,-0.45,0
533858.10,3542580.78,wet,assumed wet,2019-12-10,381.33,738.78,1068.89,1922.89,0,-0.44,0
533823.74,3542551.72,wet,assumed wet,2019-12-10,420.33,789.22,1108.44,2112.67,0,-0.46,0
533869.55,3542590.47,wet,assumed wet,2019-12-10,252.56,562.44,847.89,1551.00,0,-0.47,0
533861.92,3542584.01,wet,assumed wet,2019-12-10,334.89,684.89,997.11,1784.22,0,-0.45,0
533865.74,3542587.24,wet,assumed wet,2019-12-10,261.67,586.11,868.67,1563.78,0,-0.45,0
533854.28,3542577.56,wet,assumed wet,2019-12-10,408.56,767.11,1103.56,2027.44,0,-0.45,0
533835.19,3542561.41,wet,assumed wet,2019-12-10,516.56,927.00,1282.89,2416.00,0,-0.45,0
535165.63,3541958.05,wet,assumed wet,2019-12-10,268.11,542.56,741.78,1543.67,0,-0.48,0
535160.69,3541958.81,wet,assumed wet,2019-12-10,265.89,535.56,741.67,1483.22,0,-0.47,0
535170.57,3541957.28,wet,assumed wet,2019-12-10,235.22,524.33,704.00,1558.11,0,-0.50,0
535175.51,3541956.52,wet,assumed wet,2019-12-10,243.44,530.11,726.78,1585.33,0,-0.50,0
535190.33,3541954.22,wet,assumed wet,2019-12-10,285.11,544.67,777.89,1359.78,0,-0.43,0
535185.39,3541954.98,wet,assumed wet,2019-12-10,272.33,534.56,767.67,1387.00,0,-0.44,0
533037.90,3542658.87,wet,assumed wet,2019-12-10,231.56,528.11,720.67,1499.33,0,-0.48,0
535180.45,3541955.75,wet,assumed wet,2019-12-10,253.44,521.78,747.44,1423.00,0,-0.46,0
535195.27,3541953.45,wet,assumed wet,2019-12-10,271.56,535.22,761.89,1317.67,0,-0.42,0
535111.28,3541966.48,wet,assumed wet,2019-12-10,329.89,605.89,836.67,1301.44,0,-0.36,0
535126.10,3541964.18,wet,assumed wet,2019-12-10,347.56,631.00,879.00,1604.56,0,-0.44,0
535131.04,3541963.41,wet,assumed wet,2019-12-10,344.33,628.56,869.00,1758.89,0,-0.47,0
535106.34,3541967.24,wet,assumed wet,2019-12-10,298.89,567.56,795.22,1193.22,0,-0.36,0
535116.22,3541965.71,wet,assumed wet,2019-12-10,318.00,610.89,828.33,1388.78,0,-0.39,0
535121.16,3541964.95,wet,assumed wet,2019-12-10,338.22,621.33,851.67,1423.78,0,-0.39,0
535150.80,3541960.35,wet,assumed wet,2019-12-10,279.89,547.00,732.11,1508.67,0,-0.47,0
535155.75,3541959.58,wet,assumed wet,2019-12-10,268.00,543.33,732.22,1554.00,0,-0.48,0
535140.92,3541961.88,wet,assumed wet,2019-12-10,316.00,587.44,801.78,1605.78,0,-0.46,0
535135.98,3541962.65,wet,assumed wet,2019-12-10,352.56,635.11,874.11,1768.11,0,-0.47,0
535145.86,3541961.11,wet,assumed wet,2019-12-10,304.11,575.11,782.78,1569.44,0,-0.46,0
533647.01,3542545.63,wet,assumed wet,2019-12-10,579.22,955.78,1363.44,2002.56,0,-0.35,0
533751.51,3542510.32,wet,assumed wet,2019-12-10,366.22,731.56,1020.89,2094.67,0,-0.48,0
533761.08,3542513.22,wet,assumed wet,2019-12-10,405.67,801.67,1120.78,2587.22,0,-0.53,0
533756.29,3542511.77,wet,assumed wet,2019-12-10,374.67,751.33,1041.78,2232.00,0,-0.50,0
533770.65,3542516.12,wet,assumed wet,2019-12-10,368.56,767.44,1081.89,2507.78,0,-0.53,0
533780.22,3542519.02,wet,assumed wet,2019-12-10,279.67,624.56,895.56,1831.78,0,-0.49,0
533775.43,3542517.57,wet,assumed wet,2019-12-10,301.56,651.67,922.00,1931.22,0,-0.50,0
533785.01,3542520.46,wet,assumed wet,2019-12-10,274.56,614.44,887.56,1809.78,0,-0.49,0
533765.86,3542514.67,wet,assumed wet,2019-12-10,403.33,796.33,1130.22,2671.56,0,-0.54,0
533789.38,3542522.67,wet,assumed wet,2019-12-10,322.11,677.89,965.89,1977.33,0,-0.49,0
533746.72,3542508.87,wet,assumed wet,2019-12-10,363.67,709.22,1011.89,1994.89,0,-0.48,0
533732.37,3542504.52,wet,assumed wet,2019-12-10,311.22,637.33,912.78,1671.22,0,-0.45,0
533649.93,3542541.57,wet,assumed wet,2019-12-10,544.44,927.67,1322.89,1963.44,0,-0.36,0
533652.85,3542537.51,wet,assumed wet,2019-12-10,437.78,782.44,1120.89,1739.56,0,-0.38,0
533655.77,3542533.45,wet,assumed wet,2019-12-10,357.89,675.44,949.44,1524.67,0,-0.39,0
533708.54,3542499.50,wet,assumed wet,2019-12-10,342.78,668.33,995.56,1364.78,0,-0.34,0
533727.58,3542503.07,wet,assumed wet,2019-12-10,276.22,591.56,852.67,1482.89,0,-0.43,0
533741.94,3542507.42,wet,assumed wet,2019-12-10,401.89,747.56,1064.89,2112.22,0,-0.48,0
533737.15,3542505.97,wet,assumed wet,2019-12-10,386.33,724.89,1031.33,2027.44,0,-0.47,0
533713.23,3542498.72,wet,assumed wet,2019-12-10,402.11,724.67,1023.56,1454.44,0,-0.33,0
533819.92,3542548.50,wet,assumed wet,2019-12-10,405.67,763.67,1062.89,2032.67,0,-0.45,0
533671.51,3542514.61,wet,assumed wet,2019-12-10,358.44,679.44,982.67,1459.44,0,-0.36,0
533664.52,3542521.27,wet,assumed wet,2019-12-10,334.33,615.33,899.89,1354.44,0,-0.38,0
533667.44,3542517.21,wet,assumed wet,2019-12-10,358.44,665.00,961.00,1439.56,0,-0.37,0
533661.60,3542525.33,wet,assumed wet,2019-12-10,312.11,581.67,847.56,1273.78,0,-0.37,0
533804.65,3542535.58,wet,assumed wet,2019-12-10,431.89,824.44,1127.22,2161.56,0,-0.45,0
533808.47,3542538.81,wet,assumed wet,2019-12-10,452.00,829.67,1162.56,2176.56,0,-0.45,0
533816.11,3542545.27,wet,assumed wet,2019-12-10,428.44,794.89,1105.78,2061.00,0,-0.44,0
533658.69,3542529.39,wet,assumed wet,2019-12-10,315.00,602.33,843.44,1375.22,0,-0.39,0
533793.20,3542525.89,wet,assumed wet,2019-12-10,389.00,771.78,1073.56,2254.78,0,-0.49,0
533690.02,3542507.05,wet,assumed wet,2019-12-10,431.67,788.67,1142.44,1700.67,0,-0.37,0
533685.39,3542508.94,wet,assumed wet,2019-12-10,412.00,784.56,1131.33,1744.78,0,-0.38,0
533797.02,3542529.12,wet,assumed wet,2019-12-10,397.22,784.33,1098.22,2211.00,0,-0.48,0
533722.80,3542501.62,wet,assumed wet,2019-12-10,278.44,602.00,865.22,1350.56,0,-0.38,0
533718.01,3542500.17,wet,assumed wet,2019-12-10,346.89,667.11,958.67,1400.11,0,-0.35,0
533703.91,3542501.39,wet,assumed wet,2019-12-10,318.22,651.22,964.22,1342.56,0,-0.35,0
533694.65,3542505.17,wet,assumed wet,2019-12-10,402.78,778.00,1098.56,1646.67,0,-0.36,0
533676.14,3542512.72,wet,assumed wet,2019-12-10,334.78,668.67,967.00,1514.00,0,-0.39,0
533680.77,3542510.83,wet,assumed wet,2019-12-10,316.11,653.00,946.67,1533.89,0,-0.40,0
533699.28,3542503.28,wet,assumed wet,2019-12-10,325.33,684.11,971.44,1447.00,0,-0.36,0
530577.42,3544462.79,wet,assumed wet,2019-12-10,299.67,506.11,610.44,1833.67,0,-0.57,0
530624.67,3544426.26,wet,assumed wet,2019-12-10,492.33,723.44,943.11,1905.33,0,-0.45,0
530621.24,3544429.89,wet,assumed wet,2019-12-10,508.89,752.22,981.67,1869.44,0,-0.43,0
530617.76,3544433.49,wet,assumed wet,2019-12-10,482.89,735.22,965.33,1837.56,0,-0.43,0
530610.29,3544440.13,wet,assumed wet,2019-12-10,414.33,647.89,855.22,1746.44,0,-0.46,0
530628.11,3544422.64,wet,assumed wet,2019-12-10,358.78,535.56,733.56,1725.22,0,-0.53,0
530631.55,3544419.01,wet,assumed wet,2019-12-10,282.33,447.22,611.33,1493.22,0,-0.54,0
530614.02,3544436.81,wet,assumed wet,2019-12-10,445.56,698.00,921.67,1818.44,0,-0.45,0
530634.99,3544415.38,wet,assumed wet,2019-12-10,243.44,412.56,538.11,1299.56,0,-0.52,0
530585.93,3544457.55,wet,assumed wet,2019-12-10,209.67,335.22,444.44,1339.78,0,-0.60,0
530581.67,3544460.17,wet,assumed wet,2019-12-10,251.33,400.11,505.78,1608.56,0,-0.60,0
530559.07,3544470.54,wet,assumed wet,2019-12-10,321.56,494.33,633.89,1440.78,0,-0.49,0
530568.35,3544467.00,wet,assumed wet,2019-12-10,384.33,595.22,790.67,1783.11,0,-0.50,0
530572.90,3544464.93,wet,assumed wet,2019-12-10,374.56,592.00,756.33,1806.33,0,-0.51,0
530606.55,3544443.45,wet,assumed wet,2019-12-10,440.00,635.67,869.56,1641.00,0,-0.44,0
530598.47,3544449.33,wet,assumed wet,2019-12-10,365.44,538.67,704.89,1321.11,0,-0.42,0
530590.19,3544454.92,wet,assumed wet,2019-12-10,221.44,385.56,474.78,1168.44,0,-0.50,0
530594.37,3544452.18,wet,assumed wet,2019-12-10,241.00,423.67,513.33,1173.22,0,-0.47,0
530602.57,3544446.47,wet,assumed wet,2019-12-10,426.33,599.00,807.89,1495.56,0,-0.43,0
533896.28,3542613.07,wet,assumed wet,2019-12-10,437.56,788.22,1118.44,1875.11,0,-0.41,0
533892.46,3542609.84,wet,assumed wet,2019-12-10,342.00,693.44,991.33,1782.56,0,-0.44,0
533888.64,3542606.62,wet,assumed wet,2019-12-10,339.56,712.89,1012.22,1873.44,0,-0.45,0
533884.82,3542603.39,wet,assumed wet,2019-12-10,356.78,733.44,1036.33,1943.33,0,-0.45,0
533905.14,3542617.19,wet,assumed wet,2019-12-10,520.11,914.67,1269.89,2096.67,0,-0.39,0
