x,y,wetdry,assumption,date,blue,green,red,NIR,missing,NDWI,p
531511.86,3543721.50,wet,assumed wet,2022-03-17,1445.56,2046.78,2400.78,3161.67,0,-0.21,0
531514.11,3543717.04,wet,assumed wet,2022-03-17,1520.00,2132.33,2519.00,3198.00,0,-0.20,0
530814.88,3544183.42,wet,assumed wet,2022-03-17,605.67,927.67,1053.44,2402.11,0,-0.44,0
531516.36,3543712.57,wet,assumed wet,2022-03-17,1571.56,2155.78,2546.78,3191.78,0,-0.19,0
531518.61,3543708.11,wet,assumed wet,2022-03-17,1576.44,2149.11,2542.67,3171.56,0,-0.19,0
531546.94,3543673.88,wet,assumed wet,2022-03-17,1745.67,2392.11,2879.67,3354.67,0,-0.17,0
531543.34,3543677.35,wet,assumed wet,2022-03-17,1743.89,2398.78,2866.67,3375.89,0,-0.17,0
531528.92,3543691.21,wet,assumed wet,2022-03-17,1717.00,2322.11,2743.89,3232.33,0,-0.16,0
531523.12,3543699.18,wet,assumed wet,2022-03-17,1658.11,2255.56,2698.11,3283.78,0,-0.19,0
530811.81,3544187.37,wet,assumed wet,2022-03-17,586.22,919.00,1028.67,2447.89,0,-0.45,0
531563.95,3543611.66,wet,assumed wet,2022-03-17,390.44,624.89,755.56,1376.67,0,-0.38,0
531520.87,3543703.64,wet,assumed wet,2022-03-17,1620.00,2211.56,2652.00,3205.33,0,-0.18,0
531532.53,3543687.74,wet,assumed wet,2022-03-17,1709.33,2304.67,2761.67,3243.78,0,-0.17,0
531536.13,3543684.28,wet,assumed wet,2022-03-17,1717.78,2327.44,2798.56,3271.44,0,-0.17,0
531539.73,3543680.81,wet,assumed wet,2022-03-17,1743.00,2394.78,2870.78,3417.89,0,-0.18,0
531507.00,3543735.59,wet,assumed wet,2022-03-17,1137.44,1627.11,1827.11,3105.78,0,-0.31,0
530817.95,3544179.47,wet,assumed wet,2022-03-17,628.44,958.11,1105.22,2385.44,0,-0.43,0
531553.36,3543649.97,wet,assumed wet,2022-03-17,1475.11,2070.00,2430.00,2934.89,0,-0.17,0
531555.61,3543640.23,wet,assumed wet,2022-03-17,758.22,1140.67,1372.22,2036.33,0,-0.28,0
531554.48,3543645.10,wet,assumed wet,2022-03-17,1271.44,1822.00,2125.78,2673.11,0,-0.19,0
531552.23,3543654.84,wet,assumed wet,2022-03-17,1676.78,2342.44,2768.11,3215.33,0,-0.16,0
531551.10,3543659.71,wet,assumed wet,2022-03-17,1719.00,2389.44,2832.22,3316.89,0,-0.16,0
531549.98,3543664.58,wet,assumed wet,2022-03-17,1757.00,2398.78,2860.33,3356.67,0,-0.17,0
531525.37,3543694.71,wet,assumed wet,2022-03-17,1698.44,2300.67,2744.44,3248.11,0,-0.17,0
531614.37,3543531.51,wet,assumed wet,2022-03-17,440.11,782.22,863.67,2414.00,0,-0.51,0
531611.56,3543535.64,wet,assumed wet,2022-03-17,443.11,780.56,878.44,2303.00,0,-0.49,0
531617.17,3543527.37,wet,assumed wet,2022-03-17,472.89,847.00,866.67,2747.56,0,-0.53,0
532223.55,3543309.73,wet,assumed wet,2022-03-17,1672.56,2277.56,2841.44,3326.67,0,-0.19,0
532221.65,3543314.35,wet,assumed wet,2022-03-17,1647.78,2232.44,2795.00,3269.44,0,-0.19,0
532219.79,3543318.99,wet,assumed wet,2022-03-17,1580.56,2159.67,2691.11,3150.00,0,-0.19,0
530781.66,3544220.65,wet,assumed wet,2022-03-17,393.33,718.56,722.33,2142.89,0,-0.50,0
532217.92,3543323.63,wet,assumed wet,2022-03-17,1569.33,2137.00,2665.89,3148.67,0,-0.19,0
532216.06,3543328.27,wet,assumed wet,2022-03-17,1470.89,1988.78,2500.22,2943.67,0,-0.19,0
532214.20,3543332.91,wet,assumed wet,2022-03-17,1497.33,2002.56,2527.78,2948.11,0,-0.19,0
532211.28,3543342.47,wet,assumed wet,2022-03-17,1228.78,1673.44,2161.89,2722.33,0,-0.24,0
532212.70,3543337.68,wet,assumed wet,2022-03-17,1341.78,1824.56,2314.33,2816.78,0,-0.21,0
530778.47,3544224.50,wet,assumed wet,2022-03-17,390.67,702.00,740.22,2149.78,0,-0.51,0
532209.86,3543347.27,wet,assumed wet,2022-03-17,1123.44,1540.89,2011.22,2591.44,0,-0.25,0
531766.44,3543401.99,wet,assumed wet,2022-03-17,1237.78,1756.89,2205.11,2721.33,0,-0.22,0
532208.44,3543352.06,wet,assumed wet,2022-03-17,1070.44,1508.56,1940.33,2536.33,0,-0.25,0
532205.11,3543361.49,wet,assumed wet,2022-03-17,1016.11,1422.78,1867.33,2450.44,0,-0.27,0
530775.28,3544228.35,wet,assumed wet,2022-03-17,385.56,695.22,753.44,2020.44,0,-0.49,0
532203.63,3543366.25,wet,assumed wet,2022-03-17,893.78,1283.22,1672.89,2335.22,0,-0.29,0
532200.69,3543380.96,wet,assumed wet,2022-03-17,814.78,1188.89,1646.56,2310.67,0,-0.32,0
532199.71,3543385.86,wet,assumed wet,2022-03-17,803.56,1174.44,1632.67,2264.22,0,-0.32,0
532201.67,3543376.06,wet,assumed wet,2022-03-17,836.44,1217.11,1657.44,2330.00,0,-0.31,0
532202.65,3543371.15,wet,assumed wet,2022-03-17,925.11,1320.44,1736.22,2392.11,0,-0.29,0
532196.77,3543400.57,wet,assumed wet,2022-03-17,753.56,1152.00,1586.44,2255.56,0,-0.32,0
532197.75,3543395.67,wet,assumed wet,2022-03-17,754.00,1133.78,1569.67,2177.67,0,-0.32,0
532198.73,3543390.76,wet,assumed wet,2022-03-17,765.78,1138.11,1582.44,2184.67,0,-0.31,0
530769.90,3544236.76,wet,assumed wet,2022-03-17,455.22,736.44,970.11,1970.44,0,-0.46,0
532206.83,3543356.79,wet,assumed wet,2022-03-17,1011.22,1427.44,1858.11,2467.56,0,-0.27,0
531761.71,3543400.35,wet,assumed wet,2022-03-17,1151.11,1678.22,2109.78,2778.33,0,-0.25,0
531756.95,3543398.83,wet,assumed wet,2022-03-17,1148.22,1669.56,2117.56,2825.67,0,-0.26,0
531752.18,3543397.32,wet,assumed wet,2022-03-17,1110.00,1632.22,2080.78,2839.00,0,-0.27,0
531619.98,3543523.23,wet,assumed wet,2022-03-17,482.11,853.89,882.56,2903.56,0,-0.55,0
531622.78,3543519.09,wet,assumed wet,2022-03-17,496.44,866.78,916.11,3073.89,0,-0.56,0
531625.59,3543514.95,wet,assumed wet,2022-03-17,612.00,994.89,1071.00,3164.89,0,-0.52,0
531631.20,3543506.67,wet,assumed wet,2022-03-17,742.89,1147.22,1245.22,3136.78,0,-0.46,0
530795.15,3544205.92,wet,assumed wet,2022-03-17,448.67,785.00,786.00,2271.00,0,-0.49,0
531628.39,3543510.81,wet,assumed wet,2022-03-17,636.44,1039.44,1125.00,3127.22,0,-0.50,0
531634.00,3543502.53,wet,assumed wet,2022-03-17,757.00,1155.22,1240.56,3098.78,0,-0.46,0
530788.05,3544212.95,wet,assumed wet,2022-03-17,418.89,732.78,726.00,2243.78,0,-0.51,0
531636.66,3543498.30,wet,assumed wet,2022-03-17,807.89,1228.11,1344.11,3010.78,0,-0.42,0
531639.29,3543494.05,wet,assumed wet,2022-03-17,977.89,1418.56,1600.00,2969.78,0,-0.35,0
531641.92,3543489.80,wet,assumed wet,2022-03-17,991.22,1449.00,1643.00,3018.56,0,-0.35,0
531644.56,3543485.55,wet,assumed wet,2022-03-17,1038.33,1540.00,1805.44,3037.44,0,-0.33,0
531647.19,3543481.30,wet,assumed wet,2022-03-17,1108.44,1590.89,1898.44,3007.89,0,-0.31,0
530784.85,3544216.80,wet,assumed wet,2022-03-17,402.44,724.00,718.89,2171.89,0,-0.50,0
531650.15,3543477.28,wet,assumed wet,2022-03-17,1142.11,1609.11,1941.56,2952.56,0,-0.29,0
531700.24,3543402.26,wet,assumed wet,2022-03-17,767.67,1167.11,1626.33,2473.11,0,-0.36,0
531704.89,3543400.49,wet,assumed wet,2022-03-17,762.67,1161.44,1621.56,2437.11,0,-0.35,0
531715.71,3543397.97,wet,assumed wet,2022-03-17,754.33,1152.89,1538.11,2379.78,0,-0.35,0
531720.58,3543396.84,wet,assumed wet,2022-03-17,772.11,1166.78,1601.78,2413.67,0,-0.35,0
531710.84,3543399.10,wet,assumed wet,2022-03-17,742.89,1151.33,1576.89,2390.00,0,-0.35,0
531740.76,3543394.72,wet,assumed wet,2022-03-17,1030.00,1556.22,1997.33,2784.00,0,-0.28,0
531730.95,3543394.88,wet,assumed wet,2022-03-17,906.78,1369.67,1820.11,2607.33,0,-0.31,0
531735.86,3543393.95,wet,assumed wet,2022-03-17,984.78,1495.22,1928.89,2742.89,0,-0.29,0
531725.50,3543395.91,wet,assumed wet,2022-03-17,846.33,1260.78,1714.22,2517.89,0,-0.33,0
531747.33,3543396.11,wet,assumed wet,2022-03-17,1100.44,1619.44,2062.56,2828.56,0,-0.27,0
531508.17,3543730.73,wet,assumed wet,2022-03-17,1267.00,1769.22,2056.11,3121.56,0,-0.28,0
531489.64,3543797.23,wet,assumed wet,2022-03-17,786.00,1248.56,1482.00,2850.56,0,-0.39,0
531490.69,3543792.34,wet,assumed wet,2022-03-17,845.89,1319.00,1541.44,2897.78,0,-0.37,0
531488.60,3543802.12,wet,assumed wet,2022-03-17,817.56,1290.78,1494.56,2815.89,0,-0.37,0
530981.62,3544042.27,wet,assumed wet,2022-03-17,668.33,1072.67,1284.44,2497.22,0,-0.40,0
530827.92,3544168.28,wet,assumed wet,2022-03-17,596.00,868.00,1091.11,2013.56,0,-0.40,0
530985.94,3544039.76,wet,assumed wet,2022-03-17,698.11,1113.33,1341.89,2476.22,0,-0.38,0
531007.45,3544027.03,wet,assumed wet,2022-03-17,768.56,1194.11,1462.89,2562.00,0,-0.36,0
531012.11,3544025.25,wet,assumed wet,2022-03-17,778.89,1210.33,1476.44,2653.56,0,-0.37,0
531016.85,3544023.67,wet,assumed wet,2022-03-17,814.67,1235.11,1542.67,2677.00,0,-0.37,0
531053.37,3544007.49,wet,assumed wet,2022-03-17,1080.33,1556.00,1949.67,2752.11,0,-0.28,0
530831.34,3544164.63,wet,assumed wet,2022-03-17,571.00,845.11,1054.56,1892.44,0,-0.38,0
531044.35,3544011.81,wet,assumed wet,2022-03-17,963.11,1457.33,1818.11,2704.56,0,-0.30,0
531048.86,3544009.65,wet,assumed wet,2022-03-17,1020.78,1483.89,1887.78,2707.56,0,-0.29,0
531039.84,3544013.98,wet,assumed wet,2022-03-17,932.11,1419.00,1740.78,2699.00,0,-0.31,0
530977.69,3544045.36,wet,assumed wet,2022-03-17,677.22,1033.67,1258.67,2433.44,0,-0.40,0
530834.76,3544160.98,wet,assumed wet,2022-03-17,631.22,907.22,1118.78,1933.11,0,-0.36,0
531030.83,3544018.30,wet,assumed wet,2022-03-17,903.33,1334.22,1650.56,2641.33,0,-0.33,0
531026.32,3544020.46,wet,assumed wet,2022-03-17,905.44,1368.44,1676.33,2660.89,0,-0.32,0
531021.59,3544022.09,wet,assumed wet,2022-03-17,873.56,1313.89,1614.33,2656.67,0,-0.34,0
531003.16,3544029.59,wet,assumed wet,2022-03-17,776.11,1203.89,1497.56,2515.11,0,-0.35,0
530998.87,3544032.16,wet,assumed wet,2022-03-17,783.78,1207.89,1464.56,2502.11,0,-0.35,0
530990.28,3544037.28,wet,assumed wet,2022-03-17,705.33,1126.11,1332.56,2535.78,0,-0.38,0
530994.57,3544034.72,wet,assumed wet,2022-03-17,754.78,1177.22,1410.56,2527.56,0,-0.36,0
531057.88,3544005.33,wet,assumed wet,2022-03-17,1103.89,1559.33,1977.56,2744.00,0,-0.28,0
531062.57,3544003.61,wet,assumed wet,2022-03-17,1179.89,1671.56,2082.67,2783.67,0,-0.25,0
531067.30,3544002.00,wet,assumed wet,2022-03-17,1219.33,1728.33,2131.22,2845.44,0,-0.24,0
531072.03,3544000.39,wet,assumed wet,2022-03-17,1186.11,1659.89,2067.22,2835.44,0,-0.26,0
531035.33,3544016.14,wet,assumed wet,2022-03-17,886.89,1309.89,1600.33,2668.44,0,-0.34,0
530973.67,3544048.34,wet,assumed wet,2022-03-17,669.89,1002.67,1224.67,2318.22,0,-0.40,0
530965.23,3544053.70,wet,assumed wet,2022-03-17,639.22,982.22,1239.67,2234.89,0,-0.39,0
530969.45,3544051.02,wet,assumed wet,2022-03-17,651.44,989.44,1242.56,2299.33,0,-0.40,0
530910.85,3544089.15,wet,assumed wet,2022-03-17,750.78,1048.11,1307.33,2178.22,0,-0.35,0
530896.27,3544102.84,wet,assumed wet,2022-03-17,747.78,1029.89,1293.78,2133.33,0,-0.35,0
530899.91,3544099.42,wet,assumed wet,2022-03-17,761.22,1065.44,1323.56,2146.33,0,-0.34,0
530903.56,3544095.99,wet,assumed wet,2022-03-17,771.89,1082.89,1360.33,2168.22,0,-0.33,0
530907.21,3544092.57,wet,assumed wet,2022-03-17,741.33,1030.78,1293.33,2164.56,0,-0.35,0
530865.20,3544135.31,wet,assumed wet,2022-03-17,699.78,964.67,1240.33,1919.78,0,-0.33,0
530868.40,3544131.46,wet,assumed wet,2022-03-17,724.78,982.78,1242.22,1932.78,0,-0.33,0
530871.59,3544127.61,wet,assumed wet,2022-03-17,768.89,1047.22,1309.00,2001.67,0,-0.31,0
530874.78,3544123.77,wet,assumed wet,2022-03-17,759.11,1036.78,1320.33,2004.44,0,-0.32,0
530878.31,3544120.23,wet,assumed wet,2022-03-17,769.44,1049.89,1317.78,1976.67,0,-0.31,0
530881.89,3544116.74,wet,assumed wet,2022-03-17,797.44,1065.56,1328.22,2038.00,0,-0.31,0
530927.19,3544077.74,wet,assumed wet,2022-03-17,844.33,1187.44,1493.67,2457.33,0,-0.35,0
530885.47,3544113.24,wet,assumed wet,2022-03-17,799.56,1060.44,1340.56,2055.78,0,-0.32,0
530922.96,3544080.40,wet,assumed wet,2022-03-17,839.67,1172.44,1497.44,2401.67,0,-0.34,0
530892.62,3544106.26,wet,assumed wet,2022-03-17,730.78,986.00,1247.00,2066.33,0,-0.35,0
530889.04,3544109.75,wet,assumed wet,2022-03-17,729.89,971.89,1239.00,1984.11,0,-0.34,0
530862.01,3544139.16,wet,assumed wet,2022-03-17,682.89,949.44,1212.11,1899.67,0,-0.33,0
530935.65,3544072.41,wet,assumed wet,2022-03-17,801.56,1147.33,1461.44,2364.56,0,-0.35,0
530931.42,3544075.07,wet,assumed wet,2022-03-17,799.78,1144.67,1460.22,2449.33,0,-0.36,0
530939.89,3544069.75,wet,assumed wet,2022-03-17,788.78,1127.89,1428.00,2376.67,0,-0.36,0
530944.12,3544067.09,wet,assumed wet,2022-03-17,731.11,1081.44,1362.89,2350.56,0,-0.37,0
530948.35,3544064.42,wet,assumed wet,2022-03-17,710.00,1073.22,1345.00,2297.44,0,-0.36,0
530952.58,3544061.75,wet,assumed wet,2022-03-17,656.56,1000.00,1260.78,2201.00,0,-0.38,0
530961.01,3544056.39,wet,assumed wet,2022-03-17,631.67,965.00,1232.22,2164.00,0,-0.38,0
530956.80,3544059.07,wet,assumed wet,2022-03-17,633.67,960.67,1230.44,2128.33,0,-0.38,0
531076.77,3543998.77,wet,assumed wet,2022-03-17,1243.67,1725.22,2145.44,2815.89,0,-0.24,0
532225.77,3543305.25,wet,assumed wet,2022-03-17,1646.00,2274.00,2836.56,3304.44,0,-0.18,0
530838.41,3544157.59,wet,assumed wet,2022-03-17,650.78,913.11,1125.78,1927.67,0,-0.36,0
531366.30,3543936.53,wet,assumed wet,2022-03-17,1324.22,1822.33,2165.89,2835.00,0,-0.22,0
531476.84,3543834.76,wet,assumed wet,2022-03-17,870.56,1296.56,1533.44,2456.11,0,-0.31,0
531479.10,3543830.30,wet,assumed wet,2022-03-17,809.22,1143.67,1387.67,2255.89,0,-0.33,0
530858.36,3544142.52,wet,assumed wet,2022-03-17,697.89,977.89,1227.22,1927.11,0,-0.33,0
531481.35,3543825.84,wet,assumed wet,2022-03-17,787.33,1107.78,1353.67,2251.22,0,-0.34,0
531474.58,3543839.23,wet,assumed wet,2022-03-17,859.00,1315.67,1553.78,2530.00,0,-0.32,0
531472.32,3543843.69,wet,assumed wet,2022-03-17,931.33,1451.56,1672.89,2757.22,0,-0.31,0
531464.59,3543856.53,wet,assumed wet,2022-03-17,1410.11,2015.11,2471.00,3145.11,0,-0.22,0
531461.92,3543860.75,wet,assumed wet,2022-03-17,1473.44,2089.44,2563.89,3155.00,0,-0.20,0
531456.59,3543869.21,wet,assumed wet,2022-03-17,1582.56,2143.00,2648.33,3185.67,0,-0.20,0
531459.25,3543864.98,wet,assumed wet,2022-03-17,1550.11,2147.56,2625.33,3164.44,0,-0.19,0
530842.40,3544154.58,wet,assumed wet,2022-03-17,663.11,930.00,1149.11,1938.78,0,-0.35,0
531487.56,3543807.01,wet,assumed wet,2022-03-17,778.89,1234.67,1486.78,2683.89,0,-0.37,0
531467.25,3543852.30,wet,assumed wet,2022-03-17,1308.33,1903.67,2314.56,3126.78,0,-0.24,0
531505.83,3543740.45,wet,assumed wet,2022-03-17,1156.00,1646.89,1843.44,3052.11,0,-0.30,0
531504.66,3543745.31,wet,assumed wet,2022-03-17,1198.44,1680.22,1910.89,2967.22,0,-0.28,0
531503.52,3543750.18,wet,assumed wet,2022-03-17,1156.89,1629.33,1871.89,2852.78,0,-0.27,0
530824.50,3544171.93,wet,assumed wet,2022-03-17,630.56,933.78,1147.44,2164.56,0,-0.40,0
531502.56,3543755.09,wet,assumed wet,2022-03-17,1139.44,1596.56,1869.00,2802.00,0,-0.27,0
531501.61,3543759.99,wet,assumed wet,2022-03-17,1042.78,1466.67,1793.11,2723.67,0,-0.30,0
531500.65,3543764.90,wet,assumed wet,2022-03-17,1029.56,1474.89,1741.67,2669.44,0,-0.29,0
531497.80,3543773.65,wet,assumed wet,2022-03-17,973.44,1430.33,1713.00,2727.33,0,-0.31,0
531496.01,3543778.32,wet,assumed wet,2022-03-17,944.67,1371.67,1706.00,2822.11,0,-0.35,0
531492.43,3543787.66,wet,assumed wet,2022-03-17,903.22,1376.89,1637.78,2909.56,0,-0.36,0
531494.22,3543782.99,wet,assumed wet,2022-03-17,994.33,1457.56,1732.33,2913.22,0,-0.33,0
531469.92,3543848.07,wet,assumed wet,2022-03-17,1038.00,1586.22,1842.56,2939.89,0,-0.30,0
531486.55,3543811.91,wet,assumed wet,2022-03-17,749.89,1200.67,1476.89,2651.56,0,-0.38,0
531483.61,3543821.38,wet,assumed wet,2022-03-17,770.11,1176.11,1418.22,2510.89,0,-0.36,0
530854.37,3544145.54,wet,assumed wet,2022-03-17,668.33,948.11,1168.67,1891.00,0,-0.33,0
531370.98,3543934.76,wet,assumed wet,2022-03-17,1387.11,1902.67,2262.67,2930.44,0,-0.21,0
531375.65,3543932.98,wet,assumed wet,2022-03-17,1465.56,1973.11,2402.44,3055.78,0,-0.22,0
531380.26,3543931.04,wet,assumed wet,2022-03-17,1461.78,1974.44,2408.22,3088.89,0,-0.22,0
531384.81,3543928.97,wet,assumed wet,2022-03-17,1477.67,2013.44,2462.11,3130.78,0,-0.22,0
531389.36,3543926.90,wet,assumed wet,2022-03-17,1523.56,2070.44,2522.44,3127.22,0,-0.20,0
531393.92,3543924.84,wet,assumed wet,2022-03-17,1514.67,2041.11,2510.33,3054.78,0,-0.20,0
531398.47,3543922.77,wet,assumed wet,2022-03-17,1496.44,2009.00,2480.11,3020.67,0,-0.20,0
531403.02,3543920.70,wet,assumed wet,2022-03-17,1478.33,1999.00,2445.89,3002.67,0,-0.20,0
531407.15,3543917.89,wet,assumed wet,2022-03-17,1539.33,2070.56,2535.56,3039.11,0,-0.19,0
531411.27,3543915.06,wet,assumed wet,2022-03-17,1577.00,2140.22,2639.56,3165.67,0,-0.19,0
531423.62,3543906.55,wet,assumed wet,2022-03-17,1637.56,2194.78,2708.11,3186.67,0,-0.18,0
531419.51,3543909.39,wet,assumed wet,2022-03-17,1635.78,2214.78,2718.56,3167.44,0,-0.18,0
530846.39,3544151.56,wet,assumed wet,2022-03-17,667.78,963.22,1185.00,1956.11,0,-0.34,0
531415.39,3543912.22,wet,assumed wet,2022-03-17,1611.33,2190.00,2685.56,3173.22,0,-0.18,0
531434.39,3543896.10,wet,assumed wet,2022-03-17,1620.00,2204.78,2701.33,3139.56,0,-0.17,0
531430.80,3543899.58,wet,assumed wet,2022-03-17,1627.89,2216.89,2722.78,3185.33,0,-0.18,0
531427.21,3543903.06,wet,assumed wet,2022-03-17,1627.00,2192.56,2722.78,3209.78,0,-0.19,0
531437.98,3543892.62,wet,assumed wet,2022-03-17,1607.56,2190.56,2707.00,3154.67,0,-0.18,0
531441.31,3543888.90,wet,assumed wet,2022-03-17,1624.33,2213.44,2726.33,3171.56,0,-0.18,0
530850.38,3544148.55,wet,assumed wet,2022-03-17,653.44,936.44,1152.78,1916.00,0,-0.34,0
531444.65,3543885.17,wet,assumed wet,2022-03-17,1618.22,2211.78,2735.22,3221.67,0,-0.19,0
531447.98,3543881.45,wet,assumed wet,2022-03-17,1591.11,2204.11,2749.56,3207.56,0,-0.19,0
531451.25,3543877.67,wet,assumed wet,2022-03-17,1582.11,2188.44,2734.33,3226.00,0,-0.19,0
531453.92,3543873.44,wet,assumed wet,2022-03-17,1585.89,2162.44,2708.22,3221.89,0,-0.20,0
531485.55,3543816.81,wet,assumed wet,2022-03-17,777.11,1223.00,1459.89,2619.89,0,-0.36,0
531361.63,3543938.31,wet,assumed wet,2022-03-17,1292.89,1785.78,2083.33,2838.78,0,-0.23,0
532155.10,3543528.46,wet,assumed wet,2022-03-17,753.89,1113.67,1509.67,2199.89,0,-0.33,0
532228.00,3543300.77,wet,assumed wet,2022-03-17,1633.78,2246.22,2829.78,3305.44,0,-0.19,0
532234.99,3543287.51,wet,assumed wet,2022-03-17,1575.33,2162.67,2724.78,3215.33,0,-0.20,0
532376.32,3542854.57,wet,assumed wet,2022-03-17,686.89,929.67,1212.11,1840.33,0,-0.33,0
532374.78,3542859.32,wet,assumed wet,2022-03-17,636.33,868.22,1144.22,1748.22,0,-0.34,0
532373.23,3542864.08,wet,assumed wet,2022-03-17,672.89,920.00,1187.00,1805.00,0,-0.32,0
532514.09,3542721.87,wet,assumed wet,2022-03-17,1268.56,1793.78,2291.22,2839.33,0,-0.23,0
532518.75,3542720.06,wet,assumed wet,2022-03-17,1285.78,1820.78,2294.33,2775.44,0,-0.21,0
530721.18,3544299.79,wet,assumed wet,2022-03-17,414.44,690.67,801.44,2123.67,0,-0.51,0
532523.44,3542718.32,wet,assumed wet,2022-03-17,1281.78,1819.00,2300.78,2792.56,0,-0.21,0
532547.56,3542712.94,wet,assumed wet,2022-03-17,966.00,1445.56,1929.22,2524.22,0,-0.27,0
532552.55,3542712.69,wet,assumed wet,2022-03-17,980.56,1464.44,1998.78,2630.78,0,-0.28,0
532557.55,3542712.45,wet,assumed wet,2022-03-17,949.89,1452.67,1941.44,2655.00,0,-0.29,0
532562.54,3542712.37,wet,assumed wet,2022-03-17,918.89,1419.22,1887.89,2609.44,0,-0.30,0
532377.87,3542849.81,wet,assumed wet,2022-03-17,678.00,901.00,1163.00,1795.89,0,-0.33,0
532567.49,3542713.09,wet,assumed wet,2022-03-17,854.67,1331.78,1780.44,2499.44,0,-0.30,0
530688.23,3544336.81,wet,assumed wet,2022-03-17,368.78,707.56,694.11,2449.56,0,-0.55,0
532577.39,3542714.52,wet,assumed wet,2022-03-17,845.67,1307.67,1747.11,2468.56,0,-0.31,0
532542.57,3542713.20,wet,assumed wet,2022-03-17,969.89,1452.44,1899.22,2530.11,0,-0.27,0
532537.57,3542713.45,wet,assumed wet,2022-03-17,1024.89,1508.33,1949.89,2604.89,0,-0.27,0
532532.82,3542714.86,wet,assumed wet,2022-03-17,1091.89,1586.00,2013.33,2637.78,0,-0.25,0
532528.13,3542716.59,wet,assumed wet,2022-03-17,1214.44,1728.78,2192.89,2749.11,0,-0.23,0
532582.33,3542715.23,wet,assumed wet,2022-03-17,904.44,1351.89,1835.67,2504.89,0,-0.30,0
532587.28,3542715.95,wet,assumed wet,2022-03-17,905.67,1385.11,1879.11,2550.67,0,-0.30,0
532592.23,3542716.66,wet,assumed wet,2022-03-17,891.22,1369.78,1840.11,2561.00,0,-0.30,0
532612.03,3542719.53,wet,assumed wet,2022-03-17,806.22,1199.56,1632.44,2325.44,0,-0.32,0
532616.97,3542720.24,wet,assumed wet,2022-03-17,799.44,1208.33,1633.00,2302.89,0,-0.31,0
532572.44,3542713.80,wet,assumed wet,2022-03-17,828.11,1289.44,1730.22,2454.67,0,-0.31,0
532607.08,3542718.81,wet,assumed wet,2022-03-17,824.00,1246.33,1647.00,2355.67,0,-0.31,0
